isn_vinculo;num_ano;num_mes;8;15;18;39;97;140;160;165;207;1454;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
1111370;2023;2;305.06;61.01;0.0;0.0;0.0;0.0;935.93;0.0;0.0;0.0;1;0.08956744715720255;1;0.008755564591866438;0
1111370;2023;3;305.06;61.01;0.0;0.0;0.0;0.0;935.93;0.0;0.0;0.0;1;0.043526353430826004;1;0.0048481624104773635;0
1111370;2023;4;305.06;61.01;0.0;0.0;0.0;0.0;935.93;0.0;0.0;0.0;1;0.08956744715720255;1;0.008755564591866438;0
1111370;2023;5;305.06;61.01;0.0;0.0;0.0;0.0;953.93;0.0;0.0;0.0;1;0.028295674083747446;1;0.0038966675058380584;0
1111370;2023;6;314.21;62.84;0.0;0.0;0.0;0.0;942.95;0.0;0.0;0.0;1;0.03082400381549133;1;0.0029949021894517536;0
1111370;2023;7;314.21;62.84;0.0;0.0;0.0;0.0;942.95;0.0;0.0;0.0;1;0.03082400381549133;1;0.0029949021894517536;0
1111370;2023;8;322.75;64.55;0.0;0.0;0.0;0.0;932.7;0.0;0.0;0.0;1;0.014543070929696533;1;0.0033632490498763934;0
1111370;2023;9;322.75;64.55;0.0;0.0;0.0;0.0;932.7;0.0;0.0;0.0;1;0.053435863269352346;-1;-0.00014273364013783763;1
1111370;2023;10;322.75;64.55;0.0;0.0;0.0;0.0;932.7;0.0;0.0;0.0;1;0.053435863269352346;-1;-0.00014273364013783763;1
1111370;2023;11;322.75;64.55;0.0;0.0;0.0;0.0;932.7;0.0;0.0;0.0;1;0.053435863269352346;-1;-0.00014273364013783763;1
1111370;2023;12;322.75;64.55;0.0;0.0;0.0;0.0;932.7;0.0;0.0;0.0;1;0.053435863269352346;-1;-0.00014273364013783763;1
1111370;2024;1;322.75;64.55;0.0;0.0;0.0;0.0;1024.7;0.0;0.0;0.0;-1;-0.01777486446962917;-1;-0.00023104966174525288;2
1111370;2024;2;322.75;64.55;0.0;0.0;0.0;0.0;1024.7;0.0;0.0;0.0;-1;-0.06870686899047851;-1;-0.03218198275459505;2
