isn_vinculo;num_ano;num_mes;97;102;140;160;161;302;303;305;316;317;1249;1367;1369;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
172878;2021;7;0.0;0.0;0.0;0.0;0.0;4517.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15343304883558168;1;1.8034168250504194;0
172878;2021;8;0.0;0.0;0.0;0.0;0.0;4517.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15343304883558168;1;1.8034168250504194;0
172878;2021;9;0.0;0.0;0.0;0.0;0.0;4517.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15343304883558168;1;1.8034168250504194;0
172878;2021;10;0.0;0.0;0.0;0.0;0.0;4517.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15343304883558168;1;1.8034168250504194;0
172878;2021;11;0.0;0.0;0.0;0.0;0.0;4517.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15343304883558168;1;1.8034168250504194;0
172878;2021;12;0.0;0.0;0.0;0.0;0.0;4517.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1651938103986082;1;0.3665639190729735;0
172878;2022;1;0.0;0.0;0.0;0.0;0.0;4760.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14537150009793393;1;1.7303126053335447;0
172878;2022;2;0.0;0.0;0.0;0.0;0.0;4760.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15616321606231892;1;0.33841723089889264;0
172878;2022;3;0.0;0.0;0.0;0.0;0.0;4760.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14537150009793393;1;1.7303126053335447;0
172878;2022;4;0.0;0.0;0.0;0.0;0.0;4760.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14537150009793393;1;1.7303126053335447;0
172878;2022;5;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15170108456480624;1;0.31114177055832926;0
172878;2022;6;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15170108456480624;1;0.31114177055832926;0
172878;2022;7;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14240411143821863;1;1.6554731176716047;0
172878;2022;8;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14240411143821863;1;1.6554731176716047;0
172878;2022;9;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14240411143821863;1;1.6554731176716047;0
172878;2022;10;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14240411143821863;1;1.6554731176716047;0
172878;2022;11;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14240411143821863;1;1.6554731176716047;0
172878;2022;12;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14240411143821863;1;1.6554731176716047;0
172878;2023;1;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14240411143821863;1;1.6554731176716047;0
172878;2023;2;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14240411143821863;1;1.6554731176716047;0
172878;2023;3;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14240411143821863;1;1.6554731176716047;0
172878;2023;4;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14240411143821863;1;1.6554731176716047;0
172878;2023;5;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14240411143821863;1;1.6554731176716047;0
172878;2023;6;0.0;0.0;0.0;0.0;0.0;5153.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13916847404187344;1;1.6092589707719185;0
172878;2023;7;0.0;0.0;0.0;0.0;0.0;5153.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13916847404187344;1;1.6092589707719185;0
172878;2023;8;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14529045603683072;1;0.28068592469295695;0
172878;2023;9;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14529045603683072;1;0.28068592469295695;0
172878;2023;10;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13590917892826376;1;1.5666910690889324;0
172878;2023;11;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;750.5;0.0;-1;-0.035612977672820345;-1;-41.34142166576041;2
172878;2023;12;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13590917892826376;1;1.5666910690889324;0
172878;2024;1;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13590917892826376;1;1.5666910690889324;0
172878;2024;2;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13590917892826376;1;1.5666910690889324;0
172878;2024;3;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13590917892826376;1;1.5666910690889324;0
172878;2024;4;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13590917892826376;1;1.5666910690889324;0
172878;2024;5;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13590917892826376;1;1.5666910690889324;0
172878;2024;6;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13590917892826376;1;1.5666910690889324;0
172878;2024;7;0.0;0.0;0.0;0.0;0.0;5590.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12919121763044406;1;1.479670714675855;0
172878;2024;8;0.0;0.0;0.0;0.0;0.0;5590.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14096283470047144;1;0.25296578416676496;0
172878;2024;9;0.0;0.0;0.0;0.0;0.0;5590.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12919121763044406;1;1.479670714675855;0
172929;2007;3;0.0;0.0;0.0;0.0;0.0;1853.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19326282350287033;1;1.712726240395071;0
172929;2007;4;0.0;0.0;0.0;0.0;0.0;1853.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.20504257734550202;1;0.45648542516189927;0
172929;2007;5;0.0;0.0;0.0;0.0;0.0;1853.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19326282350287033;1;1.712726240395071;0
172929;2007;6;0.0;0.0;0.0;0.0;0.0;1853.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19326282350287033;1;1.712726240395071;0
172929;2007;7;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19152810537378667;1;1.7513335986512288;0
172929;2007;8;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19152810537378667;1;1.7513335986512288;0
172929;2007;9;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19152810537378667;1;1.7513335986512288;0
172929;2007;10;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19152810537378667;1;1.7513335986512288;0
172929;2007;11;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.20372937624621607;1;0.4651278723775629;0
172929;2007;12;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19152810537378667;1;1.7513335986512288;0
172929;2008;1;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19152810537378667;1;1.7513335986512288;0
172929;2008;2;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19152810537378667;1;1.7513335986512288;0
172929;2008;3;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19152810537378667;1;1.7513335986512288;0
172929;2008;4;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19152810537378667;1;1.7513335986512288;0
172929;2008;5;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19152810537378667;1;1.7513335986512288;0
172929;2008;6;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19152810537378667;1;1.7513335986512288;0
172929;2008;7;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18931735185265747;1;1.8139939307356343;0
172929;2008;8;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18931735185265747;1;1.8139939307356343;0
172929;2008;9;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2035328373310502;1;0.47855730709149924;0
172929;2008;10;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18931735185265747;1;1.8139939307356343;0
172929;2008;11;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18931735185265747;1;1.8139939307356343;0
172929;2008;12;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18931735185265747;1;1.8139939307356343;0
172929;2009;1;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2035328373310502;1;0.47855730709149924;0
172929;2009;2;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18931735185265747;1;1.8139939307356343;0
172929;2009;3;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18931735185265747;1;1.8139939307356343;0
172929;2009;4;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18931735185265747;1;1.8139939307356343;0
172929;2009;5;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18931735185265747;1;1.8139939307356343;0
172929;2009;6;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2035328373310502;1;0.47855730709149924;0
172929;2009;7;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18814203932972018;1;1.8707033458038183;0
172929;2009;8;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.20361952948556644;1;0.4898590664361553;0
172929;2009;9;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18814203932972018;1;1.8707033458038183;0
172929;2009;10;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18814203932972018;1;1.8707033458038183;0
172929;2009;11;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18814203932972018;1;1.8707033458038183;0
172929;2009;12;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18814203932972018;1;1.8707033458038183;0
172929;2010;1;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18814203932972018;1;1.8707033458038183;0
172929;2010;2;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18814203932972018;1;1.8707033458038183;0
172929;2010;3;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18814203932972018;1;1.8707033458038183;0
172929;2010;4;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.20361952948556644;1;0.4898590664361553;0
172929;2010;5;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18814203932972018;1;1.8707033458038183;0
172929;2010;6;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18814203932972018;1;1.8707033458038183;0
172929;2010;7;0.0;0.0;0.0;0.0;0.0;2264.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18796407863281062;1;1.9126682161642137;0
172929;2010;8;0.0;0.0;0.0;0.0;0.0;2264.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18796407863281062;1;1.9126682161642137;0
172929;2010;9;0.0;0.0;0.0;0.0;0.0;2264.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.20250367026455346;1;0.4974745224301138;0
172929;2010;10;0.0;0.0;0.0;0.0;0.0;2264.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18796407863281062;1;1.9126682161642137;0
172929;2010;11;0.0;0.0;0.0;0.0;0.0;2264.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18796407863281062;1;1.9126682161642137;0
172929;2010;12;0.0;0.0;0.0;0.0;0.0;2264.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18796407863281062;1;1.9126682161642137;0
172929;2011;1;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18544472484966984;1;1.951600635241057;0
172929;2011;2;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18544472484966984;1;1.951600635241057;0
172929;2011;3;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18544472484966984;1;1.951600635241057;0
172929;2011;4;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18544472484966984;1;1.951600635241057;0
172929;2011;5;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18544472484966984;1;1.951600635241057;0
172929;2011;6;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.20228210745578146;1;0.5036909963875047;0
172929;2011;7;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.20228210745578146;1;0.5036909963875047;0
172929;2011;8;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18544472484966984;1;1.951600635241057;0
172929;2011;9;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18544472484966984;1;1.951600635241057;0
172929;2011;10;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18544472484966984;1;1.951600635241057;0
172929;2011;11;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.20228210745578146;1;0.5036909963875047;0
172929;2011;12;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18544472484966984;1;1.951600635241057;0
172929;2012;1;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.20017633230400161;1;0.5092093511847899;0
172929;2012;2;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18717956169469052;1;1.9971111705300046;0
172929;2012;3;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18717956169469052;1;1.9971111705300046;0
172929;2012;4;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18717956169469052;1;1.9971111705300046;0
172929;2012;5;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18717956169469052;1;1.9971111705300046;0
172929;2012;6;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18717956169469052;1;1.9971111705300046;0
172929;2012;7;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18717956169469052;1;1.9971111705300046;0
172929;2012;8;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18717956169469052;1;1.9971111705300046;0
172929;2012;9;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18717956169469052;1;1.9971111705300046;0
172929;2012;10;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18717956169469052;1;1.9971111705300046;0
172929;2012;11;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18717956169469052;1;1.9971111705300046;0
172929;2012;12;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18717956169469052;1;1.9971111705300046;0
172929;2013;1;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18691968767168077;1;2.0255251765769415;0
172929;2013;2;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18691968767168077;1;2.0255251765769415;0
172929;2013;3;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18691968767168077;1;2.0255251765769415;0
172929;2013;4;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18691968767168077;1;2.0255251765769415;0
172929;2013;5;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18691968767168077;1;2.0255251765769415;0
172929;2013;6;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18691968767168077;1;2.0255251765769415;0
172929;2013;7;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.20134933808651162;1;0.5107389120986738;0
172929;2013;8;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18691968767168077;1;2.0255251765769415;0
172929;2013;9;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18691968767168077;1;2.0255251765769415;0
172929;2013;10;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.20134933808651162;1;0.5107389120986738;0
172929;2013;11;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18691968767168077;1;2.0255251765769415;0
172929;2013;12;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18691968767168077;1;2.0255251765769415;0
172929;2014;1;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.200384798319868;1;0.50937179494532;0
172929;2014;2;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18605443910243474;1;2.046149154830836;0
172929;2014;3;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18605443910243474;1;2.046149154830836;0
172929;2014;4;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18605443910243474;1;2.046149154830836;0
172929;2014;5;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18605443910243474;1;2.046149154830836;0
172929;2014;6;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18605443910243474;1;2.046149154830836;0
172929;2014;7;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.200384798319868;1;0.50937179494532;0
172929;2014;8;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.200384798319868;1;0.50937179494532;0
172929;2014;9;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18605443910243474;1;2.046149154830836;0
172929;2014;10;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18605443910243474;1;2.046149154830836;0
172929;2014;11;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.200384798319868;1;0.50937179494532;0
172929;2014;12;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.200384798319868;1;0.50937179494532;0
172929;2015;1;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
172929;2015;2;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
172929;2015;3;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
172929;2015;4;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
172929;2015;5;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1969358715491339;1;0.5040012246285439;0
172929;2015;6;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
172929;2015;7;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
172929;2015;8;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1969358715491339;1;0.5040012246285439;0
172929;2015;9;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1969358715491339;1;0.5040012246285439;0
172929;2015;10;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
172929;2015;11;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
172929;2015;12;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
172929;2016;1;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
172929;2016;2;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
172929;2016;3;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
172929;2016;4;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1969358715491339;1;0.5040012246285439;0
172929;2016;5;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1969358715491339;1;0.5040012246285439;0
172929;2016;6;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
172929;2016;7;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
172929;2016;8;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
172929;2016;9;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
172929;2016;10;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
172929;2016;11;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18341115455160445;1;2.0581848911432274;0
173195;2007;3;0.0;0.0;0.0;0.0;0.0;1331.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19838310224253108;1;1.309944185184996;0
173195;2007;4;0.0;0.0;0.0;0.0;0.0;1331.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19838310224253108;1;1.309944185184996;0
173195;2007;5;0.0;0.0;0.0;0.0;0.0;1331.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19838310224253108;1;1.309944185184996;0
173195;2007;6;0.0;0.0;0.0;0.0;0.0;1331.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19838310224253108;1;1.309944185184996;0
173195;2007;7;0.0;0.0;0.0;0.0;0.0;1379.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19711125379354244;1;1.3538109714393585;0
173195;2007;8;0.0;0.0;0.0;0.0;0.0;1379.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19711125379354244;1;1.3538109714393585;0
173195;2007;9;0.0;0.0;0.0;0.0;0.0;1379.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19711125379354244;1;1.3538109714393585;0
173195;2007;10;0.0;0.0;0.0;0.0;0.0;1379.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19711125379354244;1;1.3538109714393585;0
