isn_vinculo;num_ano;num_mes;94;97;101;140;204;302;303;316;317;1236;1367;1369;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
18427;2008;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.16;0.0;0.0;0.0;0.0;1;0.22350285838994166;1;0.3976625189023295;0
18427;2008;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.59;0.0;0.0;0.0;0.0;1;0.224022710574241;1;0.42766725514839266;0
18427;2008;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.59;0.0;0.0;0.0;0.0;1;0.224022710574241;1;0.42766725514839266;0
18427;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.59;0.0;0.0;0.0;0.0;1;0.224022710574241;1;0.42766725514839266;0
18427;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.59;0.0;0.0;0.0;0.0;1;0.224022710574241;1;0.42766725514839266;0
18427;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.59;0.0;0.0;0.0;0.0;1;0.224022710574241;1;0.42766725514839266;0
18427;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.59;0.0;0.0;0.0;0.0;1;0.2228826111025506;1;0.1292754191444292;0
18427;2009;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.59;0.0;0.0;0.0;0.0;1;0.224022710574241;1;0.42766725514839266;0
18427;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.59;0.0;0.0;0.0;0.0;1;0.224022710574241;1;0.42766725514839266;0
18687;2007;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;733.33;733.33;0.0;0.0;0.0;1;0.10650359082165073;1;2.284735603406517;0
18687;2007;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;733.33;0.0;0.0;0.0;0.0;1;0.22439893355356882;1;0.6412853739008497;0
18687;2007;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;733.33;0.0;0.0;0.0;0.0;1;0.22599020380371215;1;0.19768652096842843;0
18687;2007;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;733.33;0.0;0.0;0.0;0.0;1;0.22439893355356882;1;0.6412853739008497;0
18687;2007;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759.36;0.0;0.0;0.0;0.0;1;0.2249603072732581;1;0.20532584669047615;0
18687;2007;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759.36;0.0;0.0;0.0;0.0;1;0.2243303146262422;1;0.6644887148547767;0
18687;2007;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759.36;0.0;0.0;0.0;0.0;1;0.2243303146262422;1;0.6644887148547767;0
18687;2007;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759.36;0.0;0.0;0.0;0.0;1;0.2243303146262422;1;0.6644887148547767;0
18687;2007;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759.36;0.0;0.0;0.0;0.0;1;0.2243303146262422;1;0.6644887148547767;0
18687;2007;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759.36;0.0;0.0;0.0;0.0;1;0.2243303146262422;1;0.6644887148547767;0
18687;2008;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759.36;0.0;0.0;0.0;0.0;1;0.2249603072732581;1;0.20532584669047615;0
18687;2008;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759.36;0.0;0.0;0.0;0.0;1;0.2243303146262422;1;0.6644887148547767;0
18687;2008;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759.36;0.0;0.0;0.0;0.0;1;0.2243303146262422;1;0.6644887148547767;0
18687;2008;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759.36;0.0;0.0;0.0;0.0;1;0.2243303146262422;1;0.6644887148547767;0
18687;2008;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759.36;0.0;0.0;0.0;0.0;1;0.2243303146262422;1;0.6644887148547767;0
80205;2010;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;594.33;1302.57;0.0;0.0;0.0;1;0.06459428612265844;1;1.1910211300409657;0
80205;2011;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;624.05;99.06;0.0;0.0;0.0;1;0.204766827555051;1;1.0261031228717314;0
