isn_vinculo;num_ano;num_mes;8;10;11;15;19;21;39;51;52;54;86;94;97;102;140;165;207;1352;1367;1369;1404;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
174232;2012;6;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1;0.11807120130060256;1;0.06328243752639595;0
174232;2012;7;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1;0.047977769799403935;1;0.24272508874654442;0
174232;2012;8;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1;0.11807120130060256;1;0.06328243752639595;0
174232;2012;9;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1;0.047977769799403935;1;0.24272508874654442;0
174232;2012;10;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1;0.047977769799403935;1;0.24272508874654442;0
174232;2012;11;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1;0.047977769799403935;1;0.24272508874654442;0
174232;2012;12;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1;0.11807120130060256;1;0.06328243752639595;0
174232;2013;1;0.0;0.0;436.8;727.27;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.0;0.0;0.0;0.0;0.0;1;0.10023318871802983;1;0.047594918123069596;0
174232;2013;2;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1;0.028358756763586013;1;0.18713345267364545;0
174232;2013;3;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1;0.13245617638030083;1;0.04759501446775394;0
174232;2013;4;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1;0.028358756763586013;1;0.18713345267364545;0
174232;2013;5;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1;0.028358756763586013;1;0.18713345267364545;0
174232;2013;6;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1;0.028358756763586013;1;0.18713345267364545;0
174232;2013;7;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1;0.13245617638030083;1;0.04759501446775394;0
174232;2013;8;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1;0.13245617638030083;1;0.04759501446775394;0
174232;2013;9;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1;0.13245617638030083;1;0.04759501446775394;0
174232;2013;10;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1;0.028358756763586013;1;0.18713345267364545;0
174232;2013;11;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1;0.028358756763586013;1;0.18713345267364545;0
174232;2013;12;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1;0.13245617638030083;1;0.04759501446775394;0
174232;2014;1;0.0;0.0;461.7;768.73;0.0;0.0;0.0;0.0;461.7;0.0;0.0;0.0;0.0;0.0;0.0;181.6;2308.49;0.0;0.0;0.0;0.0;1;0.06844087612294947;1;0.027762130950503172;0
