isn_vinculo;num_ano;num_mes;8;15;54;97;207;324;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
320529;2010;11;0.0;802.03;0.0;0.0;2887.29;0.0;1;0.17422480955618885;1;0.22674606179318957;0
320529;2010;12;0.0;802.03;0.0;0.0;2887.29;0.0;1;0.17422480955618885;1;0.22674606179318957;0
320529;2011;1;0.0;810.0;0.0;0.0;2916.0;0.0;1;0.17759993178444872;1;0.23001986417312237;0
320529;2011;2;0.0;810.0;0.0;0.0;2916.0;0.0;1;0.17759993178444872;1;0.23001986417312237;0
320529;2011;3;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.18376644122489794;1;0.2329569650917005;0
320529;2011;4;0.0;817.5;0.0;23.22;2943.0;0.0;-1;-0.02827392708456211;-1;-0.02947798953851688;2
320529;2011;5;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.18376644122489794;1;0.2329569650917005;0
320529;2011;6;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.18376644122489794;1;0.2329569650917005;0
320529;2011;7;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.18376644122489794;1;0.2329569650917005;0
320529;2011;8;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.14892907099527003;1;0.06568754557289191;0
320529;2011;9;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.18376644122489794;1;0.2329569650917005;0
320529;2011;10;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.18376644122489794;1;0.2329569650917005;0
320529;2011;11;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.18376644122489794;1;0.2329569650917005;0
320529;2011;12;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.18376644122489794;1;0.2329569650917005;0
320529;2012;1;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.162887588961389;1;0.26258245368572153;0
320529;2012;2;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.162887588961389;1;0.26258245368572153;0
320529;2012;3;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.162887588961389;1;0.26258245368572153;0
320529;2012;4;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.14848713481861586;1;0.07321411834308478;0
320529;2012;5;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.162887588961389;1;0.26258245368572153;0
320529;2012;6;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.14848713481861586;1;0.07321411834308478;0
320529;2012;7;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.162887588961389;1;0.26258245368572153;0
320529;2012;8;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.162887588961389;1;0.26258245368572153;0
320529;2012;9;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.162887588961389;1;0.26258245368572153;0
320529;2012;10;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.162887588961389;1;0.26258245368572153;0
320529;2012;11;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.162887588961389;1;0.26258245368572153;0
320529;2012;12;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.14848713481861586;1;0.07321411834308478;0
320529;2013;1;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.1475598450619388;1;0.0746626531454857;0
320529;2013;2;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.16152037515733253;1;0.26943141291495243;0
320529;2013;3;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.1475598450619388;1;0.0746626531454857;0
320529;2013;4;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.16152037515733253;1;0.26943141291495243;0
320529;2013;5;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.16152037515733253;1;0.26943141291495243;0
320529;2013;6;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.16152037515733253;1;0.26943141291495243;0
320529;2013;7;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.16152037515733253;1;0.26943141291495243;0
320529;2013;8;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.16152037515733253;1;0.26943141291495243;0
320529;2013;9;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.16152037515733253;1;0.26943141291495243;0
320529;2013;10;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.16152037515733253;1;0.26943141291495243;0
320529;2013;11;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.16152037515733253;1;0.26943141291495243;0
320529;2013;12;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.1475598450619388;1;0.0746626531454857;0
320529;2014;1;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.1592940963158856;1;0.26895276580905403;0
320529;2014;2;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.1592940963158856;1;0.26895276580905403;0
320529;2014;3;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.1592940963158856;1;0.26895276580905403;0
320529;2014;4;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.1592940963158856;1;0.26895276580905403;0
320529;2014;5;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.13705022530358169;1;0.0742867383385919;0
320529;2014;6;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.1592940963158856;1;0.26895276580905403;0
320529;2014;7;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.1592940963158856;1;0.26895276580905403;0
320529;2014;8;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.13705022530358169;1;0.0742867383385919;0
320529;2014;9;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.1592940963158856;1;0.26895276580905403;0
320529;2014;10;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.1592940963158856;1;0.26895276580905403;0
320529;2014;11;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.1592940963158856;1;0.26895276580905403;0
320529;2014;12;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.1592940963158856;1;0.26895276580905403;0
320529;2015;1;0.0;1182.0;0.0;0.0;4255.2;0.0;1;0.09114595268037129;1;0.07263506155718258;0
320529;2015;2;0.0;1182.0;0.0;0.0;4255.2;0.0;1;0.1502223127627777;1;0.2632891511304867;0
320529;2015;3;0.0;1182.0;0.0;0.0;4255.2;0.0;1;0.1502223127627777;1;0.2632891511304867;0
320529;2015;4;0.0;1182.0;0.0;0.0;4255.2;0.0;1;0.1502223127627777;1;0.2632891511304867;0
320529;2015;5;0.0;1182.0;0.0;0.0;4255.2;0.0;1;0.1502223127627777;1;0.2632891511304867;0
320529;2015;6;0.0;1182.0;0.0;0.0;4255.2;0.0;1;0.1502223127627777;1;0.2632891511304867;0
320529;2015;7;0.0;1182.0;0.0;0.0;4255.2;0.0;1;0.1502223127627777;1;0.2632891511304867;0
320529;2015;8;0.0;1182.0;0.0;0.0;4255.2;0.0;1;0.1502223127627777;1;0.2632891511304867;0
