isn_vinculo;num_ano;num_mes;100;106;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
73309;2007;5;0.0;312.14;1;0.17130802302930048;1;1.4376052508072519;0
73309;2007;6;0.0;312.14;1;0.17130802302930048;1;1.4376052508072519;0
73309;2007;7;0.0;323.22;1;0.17405987297170605;1;1.4764854186161145;0
73309;2007;8;0.0;323.22;1;0.17405987297170605;1;1.4764854186161145;0
73309;2007;9;0.0;323.22;1;0.17405987297170605;1;1.4764854186161145;0
73309;2007;10;0.0;323.22;1;0.17405987297170605;1;1.4764854186161145;0
73309;2007;11;0.0;323.22;1;0.2176954633706703;1;0.3845399541273071;0
73309;2007;12;0.0;323.22;1;0.17405987297170605;1;1.4764854186161145;0
73309;2008;1;0.0;323.22;1;0.17405987297170605;1;1.4764854186161145;0
73309;2008;2;0.0;323.22;1;0.17405987297170605;1;1.4764854186161145;0
73309;2008;3;0.0;323.22;1;0.17405987297170605;1;1.4764854186161145;0
73309;2008;4;0.0;323.22;1;0.17405987297170605;1;1.4764854186161145;0
73309;2008;5;0.0;323.22;1;0.17405987297170605;1;1.4764854186161145;0
73309;2008;6;0.0;323.22;1;0.17405987297170605;1;1.4764854186161145;0
73309;2008;7;0.0;343.03;1;0.16948320155475727;1;1.5401667611429986;0
73309;2008;8;0.0;343.03;1;0.16948320155475727;1;1.5401667611429986;0
73309;2008;9;0.0;343.03;1;0.16948320155475727;1;1.5401667611429986;0
73309;2008;10;0.0;343.03;1;0.20947572289823468;1;0.4024306064170968;0
73309;2008;11;0.0;343.03;1;0.16948320155475727;1;1.5401667611429986;0
73309;2008;12;0.0;343.03;1;0.16948320155475727;1;1.5401667611429986;0
73309;2009;1;0.0;343.03;1;0.16948320155475727;1;1.5401667611429986;0
73309;2009;2;0.0;343.03;1;0.20947572289823468;1;0.4024306064170968;0
73309;2009;3;0.0;343.03;1;0.16948320155475727;1;1.5401667611429986;0
73309;2009;4;0.0;343.03;1;0.16948320155475727;1;1.5401667611429986;0
73309;2009;5;0.0;343.03;1;0.16948320155475727;1;1.5401667611429986;0
73309;2009;6;0.0;343.03;1;0.16948320155475727;1;1.5401667611429986;0
73309;2009;7;0.0;363.61;1;0.16861621320271708;1;1.59858160404805;0
73309;2009;8;0.0;363.61;1;0.16861621320271708;1;1.59858160404805;0
73309;2009;9;0.0;363.61;1;0.16861621320271708;1;1.59858160404805;0
73309;2009;10;0.0;363.61;1;0.16861621320271708;1;1.59858160404805;0
73309;2009;11;0.0;363.61;1;0.16861621320271708;1;1.59858160404805;0
73309;2009;12;0.0;363.61;1;0.21177618843607343;1;0.4188067521638601;0
73309;2010;1;0.0;363.61;1;0.16861621320271708;1;1.59858160404805;0
73309;2010;2;0.0;363.61;1;0.16861621320271708;1;1.59858160404805;0
73309;2010;3;0.0;363.61;1;0.16861621320271708;1;1.59858160404805;0
73309;2010;4;0.0;363.61;1;0.16861621320271708;1;1.59858160404805;0
73309;2010;5;0.0;363.61;1;0.21177618843607343;1;0.4188067521638601;0
73309;2010;6;0.0;363.61;1;0.16861621320271708;1;1.59858160404805;0
73309;2010;7;0.0;381.21;1;0.16607861876754998;1;1.6424512154021542;0
73309;2010;8;0.0;381.21;1;0.16607861876754998;1;1.6424512154021542;0
73309;2010;9;0.0;381.21;1;0.16607861876754998;1;1.6424512154021542;0
73309;2010;10;0.0;381.21;1;0.2162793321864382;1;0.4310737902071189;0
73309;2010;11;0.0;381.21;1;0.16607861876754998;1;1.6424512154021542;0
73309;2010;12;0.0;381.21;1;0.16607861876754998;1;1.6424512154021542;0
73309;2011;1;0.0;400.27;1;0.15738867046836202;1;1.6838142457393772;0
73309;2011;2;0.0;400.27;1;0.15738867046836202;1;1.6838142457393772;0
73309;2011;3;0.0;400.27;1;0.20466992032618975;1;0.44260366069857326;0
73309;2011;4;0.0;400.27;1;0.15738867046836202;1;1.6838142457393772;0
73309;2011;5;0.0;400.27;1;0.15738867046836202;1;1.6838142457393772;0
73309;2011;6;0.0;400.27;1;0.20466992032618975;1;0.44260366069857326;0
80204;2008;6;0.0;126.0;1;0.1323264982515912;1;0.40619921394394254;0
80204;2008;7;0.0;133.72;1;0.13709769529400467;1;0.46392075576578407;0
80204;2008;8;0.0;133.72;1;0.13709769529400467;1;0.46392075576578407;0
80204;2008;9;0.0;133.72;1;0.1690734252720767;1;0.09857038996207379;0
80204;2008;10;0.0;133.72;1;0.1690734252720767;1;0.09857038996207379;0
80204;2008;11;0.0;133.72;1;0.13709769529400467;1;0.46392075576578407;0
80204;2008;12;0.0;133.72;1;0.13709769529400467;1;0.46392075576578407;0
80204;2009;1;0.0;133.72;1;0.13709769529400467;1;0.46392075576578407;0
80204;2009;2;0.0;133.72;1;0.13709769529400467;1;0.46392075576578407;0
80204;2009;3;0.0;133.72;1;0.13709769529400467;1;0.46392075576578407;0
80204;2009;4;0.0;133.72;1;0.13709769529400467;1;0.46392075576578407;0
80204;2009;5;0.0;133.72;1;0.13709769529400467;1;0.46392075576578407;0
80204;2009;6;0.0;133.72;1;0.13709769529400467;1;0.46392075576578407;0
80204;2009;7;0.0;141.74;1;0.17753050810422616;1;0.1151233642413807;0
80204;2009;8;0.0;141.74;1;0.14309055617015598;1;0.5224670795735094;0
80204;2009;9;0.0;141.74;1;0.14309055617015598;1;0.5224670795735094;0
80204;2009;10;0.0;141.74;1;0.14309055617015598;1;0.5224670795735094;0
80204;2009;11;0.0;141.74;1;0.17753050810422616;1;0.1151233642413807;0
80204;2009;12;0.0;141.74;1;0.14309055617015598;1;0.5224670795735094;0
80204;2010;1;0.0;141.74;1;0.14309055617015598;1;0.5224670795735094;0
80204;2010;2;0.0;141.74;1;0.17753050810422616;1;0.1151233642413807;0
80204;2010;3;0.0;141.74;1;0.17753050810422616;1;0.1151233642413807;0
80204;2010;4;0.0;141.74;1;0.14309055617015598;1;0.5224670795735094;0
80204;2010;5;0.0;141.74;1;0.14309055617015598;1;0.5224670795735094;0
80204;2010;6;0.0;141.74;1;0.14309055617015598;1;0.5224670795735094;0
80204;2010;7;0.0;148.6;1;0.18407036423581885;1;0.1289593843782999;0
80204;2010;8;0.0;148.6;1;0.18407036423581885;1;0.1289593843782999;0
80204;2010;9;0.0;148.6;1;0.1467836943819374;1;0.5714023391962755;0
80204;2010;10;0.0;148.6;1;0.1467836943819374;1;0.5714023391962755;0
127853;2007;3;681.78;681.78;-1;-0.24394814356710837;-1;-18.32896582635081;2
127853;2007;4;0.0;681.78;1;0.15609941409325084;1;0.44062637743385835;0
127853;2007;5;0.0;681.78;1;0.15609941409325084;1;0.44062637743385835;0
127853;2007;6;0.0;681.78;1;0.11260055014753428;1;1.6892106608749913;0
127853;2007;7;0.0;705.98;1;0.1147372378168861;1;1.6499141075773522;0
127853;2007;8;0.0;705.98;1;0.1147372378168861;1;1.6499141075773522;0
127853;2007;9;0.0;705.98;1;0.16676022874342583;1;0.4292561951507885;0
