isn_vinculo,cod_cargo,num_ano,num_mes,15,151,160,161,207,297,1367,1369
175968,D085,2013,7,0.8612381703470033,0.0,0.2059619499219337,0.0,0.8234221677074038,0.0,0.0,0.0
175849,D085,2013,12,0.25567823343848584,0.46103896103896114,0.3360411727288498,0.0,0.4081456289027653,0.0,0.0,0.0
175849,D085,2014,9,0.28430599369085174,0.5272727272727273,0.36911004452668705,0.0,0.46484723461195343,0.0,0.0,0.0
175968,D085,2014,5,0.9244085173501577,0.0,0.23160932169085754,0.0,0.9038079839429081,0.0,0.0,0.0
175849,D085,2014,1,0.28430599369085174,0.5272727272727273,0.36911004452668705,0.0,0.46484723461195343,0.0,0.0,0.0
175968,D085,2014,7,0.9244085173501577,0.0,0.23160932169085754,0.0,0.9038079839429081,0.0,0.0,0.0
175849,D085,2014,12,0.28430599369085174,0.5272727272727273,0.36911004452668705,0.0,0.46484723461195343,0.0,0.0,0.0
175849,D085,2015,9,0.31849369085173507,0.6064935064935064,0.4180107557971433,0.0,0.5326382694023193,0.0,0.0,0.0
175968,D085,2015,5,1.0,0.0,0.27162088706413,0.0,1.0,0.0,0.0,0.0
175849,D085,2015,1,0.31849369085173507,0.6064935064935064,0.41802116463308847,0.0,0.5326382694023193,0.0,0.0,0.0
175968,D085,2015,7,1.0,0.0,0.2716312959000752,0.0,1.0,0.0,0.0,0.0
175849,D085,2015,12,0.31849369085173507,0.6064935064935064,0.41802116463308847,0.0,0.5326382694023193,0.0,0.0,0.0
175849,D085,2016,9,0.31849369085173507,0.6064935064935064,0.5137824553287457,0.0,0.5326382694023193,0.0,0.0,0.0
175968,D085,2016,5,1.0,0.0,0.3673821777597872,0.0,1.0,0.0,0.0,0.0
175849,D085,2016,1,0.31849369085173507,0.6064935064935064,0.5137824553287457,0.0,0.5326382694023193,0.0,0.0,0.0
175968,D085,2016,7,1.0,0.0,0.3673821777597872,0.0,1.0,0.0,0.0,0.0
175849,D085,2016,12,0.31849369085173507,0.6064935064935064,0.5137824553287457,0.0,0.5326382694023193,0.0,0.0,0.0
175849,D085,2017,1,0.31849369085173507,0.6064935064935064,0.5731128202162724,0.0,0.5326382694023193,0.0,0.0,0.0
175849,D085,2017,2,0.31849369085173507,0.6064935064935064,0.5731128202162724,0.0,0.5326382694023193,0.0,0.0,0.0
175849,D085,2017,9,0.32985015772870663,0.6324675324675324,0.5672630544150812,0.0,0.5550178412132023,0.0,0.0,0.0
175849,D085,2017,6,0.32985015772870663,0.6324675324675324,0.5672630544150812,0.0,0.5550178412132023,0.0,0.0,0.0
175849,D085,2018,11,0.347121451104101,0.6727272727272726,0.5760064766090325,0.0,0.5892896966993755,0.0,0.0,0.0
175849,D085,2018,10,0.347121451104101,0.6727272727272726,0.5760064766090325,0.0,0.5892896966993755,0.0,0.0,0.0
175849,D085,2018,1,0.32985015772870663,0.6324675324675324,0.5849580755218874,0.0,0.5550178412132023,0.0,0.0,0.0
175849,D085,2019,11,0.347121451104101,0.6727272727272726,0.6218053547678251,0.0,0.5892896966993755,0.0,0.0,0.0
175849,D085,2019,10,0.347121451104101,0.6727272727272726,0.6218053547678251,0.0,0.5892896966993755,0.0,0.0,0.0
175849,D085,2019,1,0.347121451104101,0.6727272727272726,0.6218053547678251,0.0,0.5892896966993755,0.0,0.0,0.0
175849,D085,2020,11,0.347121451104101,0.6727272727272726,0.6707268837101716,0.0,0.5892896966993755,0.0,0.0,0.0
175849,D085,2020,10,0.347121451104101,0.6727272727272726,0.6707268837101716,0.0,0.5892896966993755,0.0,0.0,0.0
175849,D085,2020,1,0.347121451104101,0.6727272727272726,0.6644815821430636,0.0,0.5892896966993755,0.0,0.0,0.0
175849,D085,2021,11,0.347121451104101,0.6727272727272726,0.7279754814086624,0.0,0.5892896966993755,0.0,0.0,0.0
175849,D085,2021,10,0.347121451104101,0.6727272727272726,0.7279754814086624,0.0,0.5892896966993755,0.0,0.0,0.0
175849,D085,2021,1,0.347121451104101,0.6727272727272726,0.7279754814086624,0.0,0.5892896966993755,0.0,0.0,0.0
175849,D085,2022,11,0.4110015772870663,0.8207792207792206,0.8115480252125137,0.0,0.7155887600356825,0.0,0.0,0.0
175849,D085,2022,10,0.4110015772870663,0.8207792207792206,0.8115480252125137,0.0,0.7155887600356825,0.0,0.0,0.0
175849,D085,2022,1,0.37906151419558365,0.7467532467532467,0.8280564390215694,0.0,0.6524141391614628,0.0,0.0,0.0
175849,D085,2023,11,0.4490930599369086,0.909090909090909,0.9042387093043428,0.0,0.7911072702943798,0.0,0.0,0.0
175849,D085,2023,10,0.4490930599369086,0.909090909090909,0.9042387093043428,0.0,0.7911072702943798,0.0,0.0,0.0
175849,D085,2023,1,0.4110015772870663,0.8207792207792206,0.9052275487191349,0.0,0.7155887600356825,0.0,0.0,0.0
175849,D085,2024,8,0.48824921135646693,1.0,0.9797652229225698,0.0,0.8685325602140943,0.0,0.0,0.0
175849,D085,2024,2,0.4490930599369086,0.909090909090909,1.0,0.0,0.7911072702943798,0.0,0.0,0.0
