isn_vinculo,cod_cargo,num_ano,num_mes,169,171,293,294,324,346,1368
978088,W010,2018,3,0.0,0.40934064868847053,0.2558202972777376,0.0,0.0,0.0,0.0
1025528,W010,2018,12,0.0,0.40934064868847053,0.2633357456994934,0.0,0.0,0.0,0.0
969532,W010,2018,6,0.24624616375554126,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
1028183,W010,2018,12,0.0,0.40934064868847053,0.4286756109781217,0.0,0.0,0.0,0.0
978088,W010,2018,10,0.4012815898154814,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
971455,W010,2018,2,0.0,0.4001017816637909,0.39861381729109835,0.11017964071856289,0.0,0.0,0.0
969531,W010,2018,2,0.0,0.4001017816637909,0.1656349162166676,0.10059880239520959,0.0,0.0,0.0
978087,W010,2018,2,0.0,0.4001017816637909,0.24830484885598175,0.10059880239520959,0.0,0.0,0.0
967783,W010,2018,3,0.0,0.40934064868847053,0.2558202972777376,0.0,0.0,0.0,0.0
974369,W010,2018,2,0.0,0.4001017816637909,0.39861381729109835,0.11137724550898205,0.0,0.0,0.0
1015783,W010,2018,5,0.23593945364301142,0.40934064868847053,0.48879919835216834,0.0,0.0,0.0,0.0
969534,W010,2018,4,0.0,0.40934064868847053,0.2558202972777376,0.0,0.0,0.0,0.0
1025527,W010,2018,10,0.0,0.40934064868847053,0.24830484885598175,0.0,0.0,0.0,0.0
966468,W010,2018,2,0.14143144015458645,0.4001017816637909,0.0,0.0,0.0,0.0,0.0
969534,W010,2018,6,0.24624616375554126,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
971315,W010,2018,6,0.0,0.40934064868847053,0.18066581306017926,0.0,0.0,0.0,0.0
330822,W010,2018,1,0.0,0.4001017816637909,0.350514947391861,0.0,0.0,0.0,0.0
330822,W010,2018,12,0.0,0.40934064868847053,0.4286756109781217,0.0,0.0,0.0,0.0
979964,W010,2018,11,0.22374019626416095,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
958263,W010,2018,4,0.24624616375554126,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
998256,W010,2018,9,0.0,0.40934064868847053,0.2633357456994934,0.0,0.0,0.0,0.0
974368,W010,2018,3,0.0,0.40934064868847053,0.2558202972777376,0.0,0.0,0.0,0.0
984518,W010,2018,5,0.0,0.40934064868847053,0.41364471413461,0.0,0.0,0.0,0.0
971455,W010,2018,8,0.24556416474065093,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
971450,W010,2018,4,0.0,0.40934064868847053,0.24830484885598175,0.0,0.0,0.0,0.0
979952,W010,2018,8,0.0,0.40934064868847053,0.24078940043422592,0.0,0.0,0.0,0.0
958262,W010,2018,4,0.24624616375554126,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
974369,W010,2018,6,0.0,0.40934064868847053,0.41364471413461,0.0,0.0,0.0,0.0
1023556,W010,2018,9,0.0,0.40934064868847053,0.4286756109781217,0.0,0.0,0.0,0.0
958262,W010,2018,1,0.0,0.4001017816637909,0.21724099537939096,0.0,0.0,0.0,0.0
984531,W010,2018,10,0.0,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
966470,W010,2018,1,0.0,0.4001017816637909,0.21724099537939096,0.0,0.0,0.0,0.0
1025691,W010,2018,11,0.0,0.40934064868847053,0.24830484885598175,0.0,0.0,0.0,0.0
998255,W010,2018,3,0.0,0.3581735522770012,0.37606747202583085,0.0,0.0,0.0,0.0
966874,W010,2018,3,0.0,0.40934064868847053,0.2558202972777376,0.0,0.0,0.0,0.0
971316,W010,2018,2,0.0,0.4001017816637909,0.1656349162166676,0.1,0.0,0.0,0.0
984878,W010,2018,5,0.0,0.40934064868847053,0.2558202972777376,0.0,0.0,0.0,0.0
971461,W010,2018,7,0.0,0.40934064868847053,0.12805767410788843,0.0,0.0,0.0,0.0
984518,W010,2018,6,0.0,0.40934064868847053,0.41364471413461,0.0,0.0,0.0,0.0
1028561,W010,2018,12,0.0,0.3581735522770012,0.3910983688693425,0.0,0.0,0.0,0.0
1020339,W010,2019,1,0.0,0.40934064868847053,0.24830484885598175,0.0,0.0,0.0,0.0
1025527,W010,2019,4,0.0,0.40934064868847053,0.2743584033847353,0.0,0.0,0.0,0.0
1015824,W010,2019,3,0.0,0.40934064868847053,0.26634192506819576,0.0,0.0,0.0,0.0
