isn_vinculo;num_ano;num_mes;97;102;140;160;161;302;303;305;316;317;1249;1367;1369;97_yoy;102_yoy;140_yoy;160_yoy;161_yoy;302_yoy;303_yoy;305_yoy;316_yoy;317_yoy;1249_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
174304;2012;2;0.0;0.0;0.0;0.0;0.0;2348.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2012;3;0.0;0.0;0.0;0.0;0.0;2348.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2012;4;0.0;0.0;0.0;0.0;0.0;2348.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2012;5;0.0;0.0;0.0;0.0;0.0;2348.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2012;6;0.0;0.0;0.0;0.0;0.0;2348.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2012;7;0.0;0.0;0.0;0.0;0.0;2348.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.3721233224858467;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.10055560747452902;0
174304;2012;8;0.0;0.0;0.0;0.0;0.0;2348.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.3250844913872386;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.10934842004455975;0
174304;2012;9;0.0;0.0;0.0;0.0;0.0;2348.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.2485460016374095;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.11497500340641587;0
174304;2012;10;0.0;0.0;0.0;0.0;0.0;2348.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.1778742953437518;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.1140279534368347;0
174304;2012;11;0.0;0.0;0.0;0.0;0.0;2348.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.069998633195134;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.06586686422069415;0
174304;2012;12;0.0;0.0;0.0;0.0;0.0;2348.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2013;1;0.0;0.0;0.0;0.0;0.0;2479.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2013;2;0.0;0.0;0.0;0.0;0.0;2479.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2013;3;0.0;0.0;0.0;0.0;0.0;2479.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2013;4;0.0;0.0;0.0;0.0;0.0;2479.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2013;5;0.0;0.0;0.0;0.0;0.0;2479.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2013;6;0.0;0.0;0.0;0.0;0.0;2479.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2013;7;0.0;0.0;0.0;0.0;0.0;2479.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2013;8;0.0;0.0;0.0;0.0;0.0;2479.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2013;9;0.0;0.0;0.0;0.0;0.0;2479.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2013;10;0.0;0.0;0.0;0.0;0.0;2479.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2013;11;0.0;0.0;0.0;0.0;0.0;2479.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2013;12;0.0;0.0;0.0;0.0;0.0;2479.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2014;1;0.0;0.0;0.0;0.0;0.0;2620.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.5312658841675382;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.07479796266943328;0
174304;2014;2;0.0;0.0;0.0;0.0;0.0;2620.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.4787713626387267;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.089244705463975;0
174304;2014;3;0.0;0.0;0.0;0.0;0.0;2620.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.3933557325280963;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.1040596507518714;0
174304;2014;4;0.0;0.0;0.0;0.0;0.0;2620.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.3144873312335745;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.1098791370235892;0
174304;2014;5;0.0;0.0;0.0;0.0;0.0;2620.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.1940999589958539;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.11099340450250084;0
174304;2014;6;0.0;0.0;0.0;0.0;0.0;2620.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.1159826956321799;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.11424422119503647;0
174304;2014;7;0.0;0.0;0.0;0.0;0.0;2620.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2014;8;0.0;0.0;0.0;0.0;0.0;2620.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2014;9;0.0;0.0;0.0;0.0;0.0;2620.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2014;10;0.0;0.0;0.0;0.0;0.0;2620.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2014;11;0.0;0.0;0.0;0.0;0.0;2620.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2014;12;0.0;0.0;0.0;0.0;0.0;2620.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2015;1;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2015;2;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2015;3;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2015;4;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2015;5;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2015;6;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2015;7;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.630032542460023;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.05471312600886585;0
174304;2015;8;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.5741521239921688;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.07329404200137335;0
174304;2015;9;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.4832271852505556;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.08909881949964471;0
174304;2015;10;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.3992717716211607;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.10783525289336116;0
174304;2015;11;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.271119413185111;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.11122795706265892;0
174304;2015;12;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.1879635858874025;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.11505536598012123;0
174304;2016;1;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2016;2;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2016;3;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2016;4;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2016;5;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2016;6;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2016;7;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2016;8;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2016;9;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2016;10;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2016;11;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2016;12;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2017;1;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.5741521239921688;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.07329404200137335;0
174304;2017;2;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.4832271852505556;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.08909881949964471;0
174304;2017;3;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.3992717716211607;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.10783525289336116;0
174304;2017;4;0.0;0.0;0.0;0.0;0.0;2845.78;0.0;0.0;0.0;0.0;0.0;111.6;55.8;1.0;1.0;1.0;1.0;1.0;1.3613697031161798;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.10244401156672667;0
174304;2017;5;0.0;0.0;0.0;0.0;0.0;2845.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.296541983689462;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.11152994406540434;0
174304;2017;6;0.0;0.0;0.0;0.0;0.0;2845.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.2117230279237314;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.11415766961133866;0
174304;2017;7;0.0;0.0;0.0;0.0;0.0;2845.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2017;8;0.0;0.0;0.0;0.0;0.0;2845.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2017;9;0.0;0.0;0.0;0.0;0.0;2845.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2017;10;0.0;0.0;0.0;0.0;0.0;2845.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2017;11;0.0;0.0;0.0;0.0;0.0;2845.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2017;12;0.0;0.0;0.0;0.0;0.0;2845.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2018;1;0.0;0.0;0.0;0.0;0.0;2845.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2018;2;0.0;0.0;0.0;0.0;0.0;2845.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2018;3;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2018;4;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2018;5;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2018;6;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2018;7;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.6538025355879418;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.056345634512270926;0
174304;2018;8;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.5582768923243773;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.08124687160178357;0
174304;2018;9;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.4700734246795193;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.09089368406712722;0
174304;2018;10;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.402209167711134;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.10831320923807419;0
174304;2018;11;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.3354366941546312;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.1091943802374501;0
174304;2018;12;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.2480732710535056;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.11565781008137188;0
174304;2019;1;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2019;2;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2019;3;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2019;4;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2019;5;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2019;6;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2019;7;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2019;8;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2019;9;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2019;10;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2019;11;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2019;12;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2020;1;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.6538025355879418;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.056345634512270926;0
174304;2020;2;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.5582768923243773;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.08124687160178357;0
174304;2020;3;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.4700734246795193;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.09089368406712722;0
174304;2020;4;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.402209167711134;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.10831320923807419;0
174304;2020;5;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.3354366941546312;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.1091943802374501;0
174304;2020;6;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.2480732710535056;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.11565781008137188;0
174304;2020;7;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2020;8;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2020;9;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2020;10;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2020;11;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2020;12;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
174304;2021;1;0.0;0.0;0.0;0.0;0.0;2931.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
