isn_vinculo;num_ano;num_mes;8;15;97;207;1367;1369;8_yoy;15_yoy;97_yoy;207_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
312115;2012;12;2896.0;289.6;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2013;1;3057.61;305.76;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2013;2;3057.61;305.76;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2013;3;3057.61;305.76;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2013;4;3057.61;305.76;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2013;5;3057.61;305.76;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2013;6;3057.61;305.76;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2013;7;3057.61;305.76;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2013;8;3057.61;305.76;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2013;9;3057.61;305.76;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2013;10;3057.61;305.76;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2013;11;3057.61;305.76;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2013;12;3057.61;305.76;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2014;1;3231.89;323.19;0.0;0.0;0.0;0.0;1.531273245869638;1.5312707287027385;1.0;1.0;1.0;1.0;1;0.08119715558058904;0
312115;2014;2;3231.89;323.19;0.0;0.0;0.0;0.0;1.478773930231707;1.4787920384351405;1.0;1.0;1.0;1.0;1;0.12451162581014807;0
312115;2014;3;3231.89;323.19;0.0;0.0;0.0;0.0;1.393362333961345;1.3933606380685493;1.0;1.0;1.0;1.0;1;0.14861523513910935;0
312115;2014;4;3231.89;323.19;0.0;0.0;0.0;0.0;1.3144924471053339;1.3144751291332817;1.0;1.0;1.0;1.0;1;0.14246946160549567;0
312115;2014;5;3231.89;323.19;0.0;0.0;0.0;0.0;1.0;1.1941252540181047;1.0;0.0;1.0;1.0;-1;-0.06755286251846138;1
