isn_vinculo;num_ano;num_mes;94;97;101;140;204;302;303;316;317;1236;1367;1369;94_yoy;97_yoy;101_yoy;140_yoy;204_yoy;302_yoy;303_yoy;316_yoy;317_yoy;1236_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
173854;2012;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759.42;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2013;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;801.8;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2013;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;801.8;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2013;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;801.8;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2013;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;801.8;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2013;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;801.8;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2013;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;801.8;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2013;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;801.8;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2013;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;801.8;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2013;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;801.8;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2013;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;801.8;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2013;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;801.8;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2013;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;801.8;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2014;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;847.5;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2014;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;847.5;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2014;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;847.5;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2014;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;847.5;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2014;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;847.5;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173854;2014;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;847.5;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2010;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;747.82;3039.98;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2010;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;747.82;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2011;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;785.21;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2011;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;785.21;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2011;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;785.21;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2011;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;785.21;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2011;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;785.21;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2011;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;785.21;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2011;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;785.21;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2011;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;785.21;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2011;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;785.21;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2011;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;785.21;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2011;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;785.21;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2011;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;785.21;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2012;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.17;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2012;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.17;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2012;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.17;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2012;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.17;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2012;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.17;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2012;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.17;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2012;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.17;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2012;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.17;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2012;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.17;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2012;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.17;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2012;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.17;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2012;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.17;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2013;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;887.05;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2013;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;887.05;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2013;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;887.05;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2013;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;887.05;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2013;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;887.05;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2013;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;887.05;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2013;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;887.05;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2013;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;887.05;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2013;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;887.05;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2013;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;887.05;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2013;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;887.05;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2013;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;887.05;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2014;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;937.61;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2014;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;937.61;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2014;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;937.61;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2014;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;937.61;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2014;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;937.61;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2014;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;937.61;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2014;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;937.61;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2014;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;937.61;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2014;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;937.61;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2014;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;937.61;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2014;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;937.61;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2014;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;937.61;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2015;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2015;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2015;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2015;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2015;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2015;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2015;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2015;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2015;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2015;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2015;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
173997;2016;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2010;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;211.35;321.5;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2011;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;221.92;35.23;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2011;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;221.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2011;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;221.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2011;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;221.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2011;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;221.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2011;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;221.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2011;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;221.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2011;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;221.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2011;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;221.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2011;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;221.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2011;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;221.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2011;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;221.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2012;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;237.45;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2012;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;237.45;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2012;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;237.45;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2012;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;237.45;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2012;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;237.45;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2012;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;237.45;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2012;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;237.45;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2012;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;237.45;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2012;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;237.45;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2012;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;237.45;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2012;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;237.45;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2012;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;237.45;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2013;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250.7;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2013;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250.7;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2013;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250.7;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2013;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250.7;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2013;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250.7;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2013;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250.7;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2013;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250.7;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2013;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250.7;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2013;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250.7;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2013;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250.7;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2013;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250.7;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
174067;2013;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250.7;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
