isn_vinculo;num_ano;num_mes;8;15;54;97;207;324;8_yoy;15_yoy;54_yoy;97_yoy;207_yoy;324_yoy;IF_label;IF_score;anomalo
320529;2022;2;0.0;1818.0;0.0;0.0;6544.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2022;3;0.0;1818.0;0.0;0.0;6544.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2022;4;0.0;1818.0;0.0;0.0;6544.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2022;5;0.0;1818.0;0.0;0.0;6544.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2022;6;0.0;1818.0;0.0;0.0;6544.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2022;7;0.0;1818.0;0.0;0.0;6544.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2022;8;0.0;1818.0;0.0;0.0;6544.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2022;9;0.0;1818.0;0.0;0.0;6544.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2022;10;0.0;1818.0;0.0;0.0;6544.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2022;11;0.0;1818.0;0.0;0.0;6544.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2022;12;0.0;1818.0;0.0;0.0;6544.8;0.0;1.0;3.1894736842105265;1.0;1.0;3.1894736842105265;1.0;-1;-0.1584250483397711;1
320529;2023;1;0.0;1953.0;0.0;0.0;7030.8;0.0;1.0;3.1373493975903615;1.0;1.0;3.1373493975903615;1.0;-1;-0.1584250483397711;1
320529;2023;2;0.0;1953.0;0.0;0.0;7030.8;0.0;1.0;2.8;1.0;1.0;2.8000000000000003;1.0;-1;-0.15346976017330805;1
320529;2023;3;0.0;1953.0;0.0;0.0;7030.8;0.0;1.0;2.4350710073189283;1.0;1.0;2.4350861880864065;1.0;-1;-0.12937317780530433;1
320529;2023;4;0.0;1953.0;0.0;0.0;7030.8;0.0;1.0;2.388990825688073;1.0;1.0;2.3889908256880736;1.0;-1;-0.11873404389049702;1
320529;2023;5;0.0;1980.0;0.0;0.0;7128.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2023;6;0.0;1980.0;0.0;0.0;7128.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2023;7;0.0;1980.0;0.0;0.0;7128.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2023;8;0.0;1980.0;0.0;0.0;7128.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2023;9;0.0;1980.0;0.0;0.0;7128.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2023;10;0.0;1980.0;0.0;0.0;7128.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2023;11;0.0;1980.0;0.0;0.0;7128.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2023;12;0.0;1980.0;0.0;0.0;7128.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2024;1;0.0;2118.0;0.0;0.0;7624.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2024;2;0.0;2118.0;0.0;0.0;7624.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2024;3;0.0;2118.0;0.0;0.0;7624.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2024;4;0.0;2118.0;0.0;0.0;7624.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2024;5;0.0;2118.0;0.0;0.0;7624.8;0.0;1.0;3.7157894736842105;1.0;1.0;3.7157894736842105;1.0;-1;-0.1584250483397711;1
320529;2024;6;0.0;2118.0;0.0;0.0;7624.8;0.0;1.0;3.402409638554217;1.0;1.0;3.402409638554217;1.0;-1;-0.1584250483397711;1
320529;2024;7;0.0;2118.0;0.0;0.0;7624.8;0.0;1.0;3.0365591397849463;1.0;1.0;3.0365591397849463;1.0;-1;-0.1584250483397711;1
320529;2024;8;0.0;2118.0;0.0;0.0;7624.8;0.0;1.0;2.64079897260701;1.0;1.0;2.640815435927808;1.0;-1;-0.1443753383073605;1
320529;2024;9;0.0;2118.0;0.0;0.0;7624.8;0.0;1.0;2.5908256880733944;1.0;1.0;2.5908256880733944;1.0;-1;-0.1378369754478489;1
