isn_vinculo;num_ano;num_mes;8;15;39;97;207;324;1367;1369;8_yoy;15_yoy;39_yoy;97_yoy;207_yoy;324_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
296961;2011;3;2958.77;1183.51;8730.81;0.0;0.0;0.0;0.0;0.0;1.1668684558200066;1.166870427700984;1.1668695913662332;1.0;1.0;1.0;1.0;1.0;1;0.15280946421602215;0
296961;2011;4;2958.77;1183.51;8730.81;31.17;0.0;0.0;0.0;0.0;1.1008188883804166;1.1008166530247787;1.1008196752315857;1.0;1.0;1.0;1.0;1.0;1;0.15835440009806934;0
296961;2011;5;0.0;1183.51;8730.81;0.0;2958.77;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.03947078593178144;0
296961;2011;6;0.0;1183.51;8730.81;0.0;2958.77;0.0;0.0;0.0;0.0;0.9345836459114779;0.9345791091172418;1.0;1.0;1.0;1.0;1.0;1;0.0032770753288963173;0
296961;2011;7;0.0;1183.51;8730.81;0.0;2958.77;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2011;8;0.0;1183.51;8730.81;0.0;2958.77;387.86;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2011;9;0.0;1183.51;8730.81;0.0;2958.77;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2011;10;0.0;1183.51;8730.81;0.0;2958.77;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2011;11;0.0;1183.51;8730.81;0.0;2958.77;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2011;12;0.0;1183.51;8730.81;0.0;2958.77;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2012;1;3165.88;1266.35;9341.97;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2012;2;3165.88;1266.35;9341.97;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2012;3;3165.88;1266.35;9341.97;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2012;4;3165.88;1266.35;9341.97;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2012;5;3165.88;1266.35;9341.97;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2012;6;3165.88;1266.35;9341.97;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
