isn_vinculo;num_ano;num_mes;15;39;78;97;207;1367;1369;15_yoy;39_yoy;78_yoy;97_yoy;207_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
266672;2021;1;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2021;2;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2021;3;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2021;4;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2021;5;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2021;6;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2021;7;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.6538110827092394;1.0;0.0;1.0;1.6537982044145214;1.0;1.0;-1;-0.03795128060742192;1
266672;2021;8;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.5582833319248428;1.0;0.0;1.0;1.558276125310219;1.0;1.0;1;0.045801187647590114;0
266672;2021;9;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.4700762709612265;1.0;0.0;1.0;1.4700697066897694;1.0;1.0;1;0.06293739474950888;0
266672;2021;10;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.4022002255991686;1.0;0.0;1.0;1.4022047994565312;1.0;1.0;1;0.09498506469299295;0
266672;2021;11;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.33542959225551;1.0;0.0;1.0;1.3354336259258186;1.0;1.0;1;0.081785239248931;0
266672;2021;12;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2022;1;1165.76;1723.78;0.0;0.0;5828.79;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2022;2;1165.76;1723.78;0.0;0.0;5828.79;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2022;3;1165.76;1723.78;0.0;0.0;5828.79;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2022;4;1165.76;1723.78;0.0;0.0;5828.79;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2022;5;1225.17;1811.63;0.0;0.0;6125.84;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2022;6;1225.17;1811.63;0.0;0.0;6125.84;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2022;7;1225.17;1811.63;0.0;0.0;6125.84;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2022;8;1225.17;1811.63;0.0;0.0;6125.84;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2022;9;1225.17;1811.63;0.0;0.0;6125.84;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2022;10;1225.17;1811.63;0.0;0.0;6125.84;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2022;11;1225.17;1811.63;0.0;0.0;6125.84;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2022;12;1225.17;1811.63;0.0;0.0;6125.84;0.0;0.0;1.8314274182698775;1.0;0.0;1.0;1.8314134779528055;1.0;1.0;-1;-0.03795128060742192;1
266672;2023;1;1225.17;1811.63;0.0;0.0;6125.84;0.0;0.0;1.7256401588777148;1.0;0.0;1.0;1.7256324808234575;1.0;1.0;-1;-0.03795128060742192;1
266672;2023;2;1225.17;1811.63;0.0;0.0;6125.84;0.0;0.0;1.627959818225305;1.0;0.0;1.0;1.6279528343755234;1.0;1.0;-1;-0.04069449087400079;1
266672;2023;3;1225.17;1811.63;0.0;0.0;6125.84;0.0;0.0;1.5527940076805111;1.0;0.0;1.0;1.552799344998644;1.0;1.0;1;0.04601750049677711;0
266672;2023;4;1225.17;1811.63;0.0;0.0;6125.84;0.0;0.0;1.4788523284165802;1.0;0.0;1.0;1.4788570545689814;1.0;1.0;1;0.06078210047713195;0
266672;2023;5;1225.17;1811.63;0.0;0.0;6125.84;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2023;6;1261.92;1865.98;0.0;0.0;6309.62;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2023;7;1261.92;1865.98;0.0;0.0;6309.62;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2023;8;1296.23;1916.71;0.0;0.0;6481.13;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2023;9;1296.23;1916.71;0.0;0.0;6481.13;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2023;10;1296.23;1916.71;0.0;0.0;6481.13;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2023;11;1296.23;1916.71;0.0;0.0;6481.13;1374.45;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2023;12;1296.23;1916.71;0.0;0.0;6481.13;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2024;1;1296.23;1916.71;0.0;0.0;6481.13;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2024;2;1296.23;1916.71;0.0;0.0;6481.13;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2024;3;1296.23;1916.71;0.0;0.0;6481.13;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2024;4;1296.23;1916.71;0.0;0.0;6481.13;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2024;5;1296.23;1916.71;0.0;0.0;6481.13;0.0;0.0;1.9376504178064786;1.0;0.0;1.0;1.9376328526968165;1.0;1.0;-1;-0.03795128060742192;1
266672;2024;6;1296.23;1916.71;0.0;0.0;6481.13;0.0;0.0;1.8257274852812755;1.0;0.0;1.0;1.825716708310915;1.0;1.0;-1;-0.03795128060742192;1
266672;2024;7;1369.07;2024.43;0.0;0.0;6845.37;0.0;0.0;1.819168726248372;1.0;0.0;1.0;1.8191692068106864;1.0;1.0;-1;-0.03795128060742192;1
266672;2024;8;1369.07;2024.43;0.0;0.0;6845.37;0.0;0.0;1.7351744591323304;1.0;0.0;1.0;1.735188325564064;1.0;1.0;-1;-0.03795128060742192;1
266672;2024;9;1369.07;2024.43;0.0;0.0;6845.37;0.0;0.0;1.6525481012963812;1.0;0.0;1.0;1.6525609084851822;1.0;1.0;-1;-0.03597056680336863;1
