isn_vinculo;num_ano;num_mes;8;10;15;19;39;70;94;97;207;324;666;680;1367;1369;8_yoy;10_yoy;15_yoy;19_yoy;39_yoy;70_yoy;94_yoy;97_yoy;207_yoy;324_yoy;666_yoy;680_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
297091;2012;2;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2012;3;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2012;4;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2012;5;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2012;6;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2012;7;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2012;8;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2012;9;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2012;10;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2012;11;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2012;12;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2013;1;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1.0;1.4486927597676782;1.4486815648876887;1.0;1.0;1.0;1.0;1.0;1.4486927597676782;1.0;1.0;1.0;1.0;1.0;1;0.11516064408470839;0
297091;2013;2;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1.0;1.399026898975581;1.3990280058585947;1.0;1.0;1.0;1.0;1.0;1.399026898975581;1.0;1.0;1.0;1.0;1.0;1;0.119492587966881;0
