isn_vinculo;num_ano;num_mes;8;15;21;51;54;79;86;160;161;185;199;207;312;324;371;1232;1233;1352;1367;1369;1404;1454;1455;8_yoy;15_yoy;21_yoy;51_yoy;54_yoy;79_yoy;86_yoy;160_yoy;161_yoy;185_yoy;199_yoy;207_yoy;312_yoy;324_yoy;371_yoy;1232_yoy;1233_yoy;1352_yoy;1367_yoy;1369_yoy;1404_yoy;1454_yoy;1455_yoy;IF_label;IF_score;anomalo
320492;2016;7;974.15;97.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;261.14;0.0;0.0;0.0;0.0;29.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2016;8;974.15;97.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;249.27;0.0;0.0;0.0;0.0;29.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2016;9;974.15;97.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2016;10;974.15;97.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;237.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2016;11;974.15;97.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;261.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2016;12;974.15;97.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;261.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2017;1;974.15;97.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;213.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3140603843504284;2.313776722090261;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.06433495087307434;0
320492;2017;2;974.15;97.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;261.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0765475784447474;2.0765295246216158;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.12202384232509494;0
320492;2017;3;974.15;97.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;213.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9589961188086955;1.9587773979489242;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.12569339426178017;0
320492;2017;4;993.64;99.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;266.42;0.0;0.0;0.0;0.0;0.0;0.0;18.99;10.93;42.86;21.43;0.0;0.0;0.0;1.9059347067173054;1.906004220218684;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.10098834971443482;0
320492;2017;5;993.64;99.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;254.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.93;0.0;0.0;0.0;0.0;0.0;1.8151659633547068;1.815126050420168;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0967415821638134;0
320492;2017;6;993.64;99.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;254.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.93;0.0;0.0;0.0;0.0;0.0;1.6964130230652348;1.6964316202834215;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.07480818112084614;0
320492;2017;7;993.64;99.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;266.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.93;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2017;8;993.64;99.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;242.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.93;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2017;9;993.64;99.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;254.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.93;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2017;10;993.64;99.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;242.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.93;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2017;11;993.64;99.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;242.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.93;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2017;12;993.64;99.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;266.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.93;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2018;1;993.64;99.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;205.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.86;0.0;0.0;10.93;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2018;2;993.64;99.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;242.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.86;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2018;3;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.52;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2018;4;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.52;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2018;5;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.52;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2018;6;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.52;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2018;7;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.52;0.0;0.0;0.0;0.0;0.0;2.431147112620852;2.430878859857482;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-1;-0.11266919706731948;1
320492;2018;8;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;285.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.52;0.0;0.0;0.0;0.0;0.0;2.181616643929059;2.181624387124281;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-1;-0.07793692535603514;1
320492;2018;9;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.52;0.0;0.0;0.0;0.0;0.0;2.058117320570314;2.05791272873517;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.12557139228951142;0
320492;2018;10;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.52;0.0;0.0;0.0;0.0;0.0;1.9630951010856639;1.9631690005754843;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.10461548431221601;0
320492;2018;11;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.52;0.0;0.0;0.0;0.0;0.0;1.8696041358396815;1.8695652173913044;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.10807174661874225;0
320492;2018;12;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.52;0.0;0.0;0.0;0.0;0.0;1.2480671203141387;1.2480487804878049;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.736842105263158;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-1;-0.2263741759367568;1
320492;2019;1;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.52;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2019;2;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;240.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.77;0.0;0.0;11.25;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2019;3;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.77;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2019;4;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.77;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2019;5;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;285.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.77;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2019;6;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;345.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.77;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2019;7;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.77;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2019;8;1023.44;102.34;0.0;0.0;375.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.77;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2019;9;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.77;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2019;10;1023.44;102.34;0.0;0.0;375.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.77;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2019;11;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.77;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2019;12;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.77;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2020;1;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;255.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.431147112620852;2.430878859857482;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.053816266396596646;0
320492;2020;2;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.181616643929059;2.181624387124281;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.11129617182083257;0
320492;2020;3;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;375.26;2.058117320570314;2.05791272873517;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.12557139228951142;0
320492;2020;4;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;375.26;1.9630951010856639;1.9631690005754843;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.10461548431221601;0
320492;2020;5;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8696041358396815;1.8695652173913044;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.10807174661874225;0
320492;2020;6;1023.44;102.34;0.0;0.0;0.0;375.26;0.0;0.0;0.0;345.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2480671203141387;1.2480487804878049;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.5681818181818181;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-1;-0.08597175758083064;1
320492;2020;7;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2020;8;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2020;9;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2020;10;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2020;11;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2020;12;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2021;1;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2021;2;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2021;3;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2021;4;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;375.26;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2021;5;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2021;6;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2419844857369975;0
320492;2021;7;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.431147112620852;2.430878859857482;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.053816266396596646;0
320492;2021;8;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.181616643929059;2.181624387124281;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.11129617182083257;0
320492;2021;9;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;285.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.058117320570314;2.05791272873517;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.12557139228951142;0
320492;2021;10;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9630951010856639;1.9631690005754843;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.10461548431221601;0
320492;2021;11;1023.44;102.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8696041358396815;1.8695652173913044;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.10807174661874225;0
