isn_vinculo;num_ano;num_mes;8;15;54;79;86;199;207;324;8_yoy;15_yoy;54_yoy;79_yoy;86_yoy;199_yoy;207_yoy;324_yoy;IF_label;IF_score;anomalo
297926;2008;11;1075.2;215.04;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2008;12;1075.2;215.04;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2009;1;1075.2;215.04;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2009;2;1075.2;215.04;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2009;3;1075.2;215.04;430.08;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2009;4;1075.2;215.04;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2009;5;1075.2;215.04;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2009;6;1075.2;215.04;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2009;7;1139.71;227.94;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2009;8;1139.71;227.94;0.0;0.0;0.0;0.0;0.0;11.6;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2009;9;1139.71;227.94;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2009;10;1196.7;239.34;0.0;0.0;1316.31;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2009;11;1196.7;239.34;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2009;12;1196.7;239.34;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2010;1;1196.7;239.34;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2010;2;1196.7;239.34;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2010;3;1196.7;239.34;478.68;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2010;4;1196.7;239.34;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2010;5;1256.56;251.31;0.0;0.0;1068.21;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2010;6;1256.56;251.31;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2010;7;1317.38;263.48;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2010;8;1317.38;263.48;0.0;0.0;0.0;0.0;0.0;12.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2010;9;1317.38;263.48;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2010;10;1317.38;263.48;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2010;11;1317.38;263.48;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2010;12;1317.38;263.48;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2011;1;1383.25;276.65;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2011;2;1383.25;276.65;553.3;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2011;3;1383.25;276.65;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2011;4;1383.25;276.65;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2011;5;1383.25;276.65;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2011;6;1383.25;276.65;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2011;7;1383.25;276.65;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2011;8;1383.25;276.65;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2011;9;1383.25;276.65;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2011;10;1383.25;276.65;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2011;11;1383.25;276.65;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2011;12;1383.25;276.65;553.3;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2012;1;1480.08;296.02;0.0;38.73;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2012;2;1480.08;296.02;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2012;3;1480.08;296.02;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2012;4;1480.08;296.02;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2012;5;1480.08;296.02;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2012;6;1480.08;296.02;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2012;7;1480.08;296.02;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2012;8;1480.08;296.02;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2012;9;1480.08;296.02;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2012;10;1480.08;296.02;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2012;11;1480.08;296.02;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2012;12;1480.08;296.02;592.03;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2013;1;1562.67;312.53;0.0;33.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2013;2;1562.67;312.53;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2013;3;1562.67;312.53;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2013;4;1562.67;312.53;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2013;5;1562.67;312.53;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2013;6;1562.67;312.53;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2013;7;1562.67;312.53;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2013;8;1562.67;312.53;0.0;0.0;0.0;0.0;0.0;11.11;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2013;9;1562.67;312.53;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2013;10;1562.67;312.53;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2013;11;1562.67;312.53;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2013;12;1562.67;312.53;625.07;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2014;1;1651.74;330.35;0.0;35.63;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2014;2;1651.74;330.35;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2014;3;1651.74;330.35;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2014;4;1651.74;330.35;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2014;5;1651.74;330.35;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2014;6;1651.74;330.35;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2014;7;1651.74;330.35;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2014;8;1651.74;330.35;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2014;9;1651.74;330.35;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2014;10;1651.74;330.35;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2014;11;1651.74;330.35;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2014;12;0.0;330.35;0.0;0.0;0.0;0.0;1651.74;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2015;1;0.0;351.66;0.0;0.0;0.0;0.0;1758.28;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2015;2;0.0;351.66;0.0;0.0;0.0;0.0;1758.28;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2015;3;0.0;351.66;0.0;0.0;0.0;0.0;1758.28;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2015;4;0.0;351.66;0.0;0.0;0.0;0.0;1758.28;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
297926;2015;5;0.0;351.66;0.0;0.0;0.0;0.0;1758.28;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0;0
