isn_vinculo;num_ano;num_mes;169;171;293;294;324;346;1368;IF_label;IF_score;anomalo
162092;2010;2;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162094;2010;2;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162096;2010;2;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162098;2010;2;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162100;2010;2;0.0;457.08;43.0;0.0;0.0;0.0;0.0;1;0.0032060757629588377;0
162102;2010;2;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162104;2010;2;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162106;2010;2;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162108;2010;2;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162110;2010;2;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162112;2010;2;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162114;2010;2;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162118;2010;2;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162120;2010;2;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162122;2010;2;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162124;2010;2;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162126;2010;2;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162130;2010;2;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162132;2010;2;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162134;2010;2;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162136;2010;2;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162138;2010;2;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162140;2010;2;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162142;2010;2;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162150;2010;2;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162152;2010;2;198.07;458.08;18.0;0.0;0.0;0.0;0.0;-1;-0.04125595819664685;1
162154;2010;2;198.07;458.08;18.0;0.0;0.0;0.0;0.0;-1;-0.04125595819664685;1
162156;2010;2;198.07;458.08;18.0;0.0;0.0;0.0;0.0;-1;-0.04125595819664685;1
162158;2010;2;198.07;458.08;18.0;0.0;0.0;0.0;0.0;-1;-0.04125595819664685;1
161839;2010;3;0.0;427.54;18.0;0.0;0.0;0.0;0.0;1;0.0968113306796573;0
161858;2010;3;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
161862;2010;3;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
161909;2010;3;0.0;206.14;7.2;0.0;0.0;0.0;0.0;1;0.048573708121939285;0
161927;2010;3;0.0;206.14;2.7;0.0;0.0;0.0;0.0;1;0.022433549426413957;0
161940;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
161942;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161944;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161946;2010;3;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161950;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161952;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161956;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161957;2010;3;0.0;247.37;9.9;0.0;0.0;0.0;0.0;1;0.10968275830556284;0
161959;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161961;2010;3;0.0;247.37;9.9;0.0;0.0;0.0;0.0;1;0.10968275830556284;0
161963;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161965;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161966;2010;3;0.0;247.37;7.2;0.0;0.0;0.0;0.0;1;0.0926760069180394;0
161968;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161970;2010;3;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161972;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161974;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161976;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161978;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161980;2010;3;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161982;2010;3;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161984;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161986;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161988;2010;3;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161990;2010;3;0.0;296.84;36.0;0.0;0.0;0.0;0.0;1;0.08054140917429353;0
161992;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161994;2010;3;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161996;2010;3;0.0;222.62;30.0;0.0;0.0;0.0;0.0;1;0.07954516908915271;0
161998;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162000;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162004;2010;3;0.0;247.37;9.9;0.0;0.0;0.0;0.0;1;0.10968275830556284;0
162006;2010;3;0.0;247.37;19.8;0.0;0.0;0.0;0.0;1;0.14818654126510605;0
162008;2010;3;0.0;247.37;9.9;0.0;0.0;0.0;0.0;1;0.10968275830556284;0
162010;2010;3;0.0;247.37;19.8;0.0;0.0;0.0;0.0;1;0.14818654126510605;0
162012;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162014;2010;3;0.0;247.37;19.8;0.0;0.0;0.0;0.0;1;0.14818654126510605;0
162016;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162018;2010;3;0.0;247.37;9.9;0.0;0.0;0.0;0.0;1;0.10968275830556284;0
162020;2010;3;0.0;247.37;9.9;0.0;0.0;0.0;0.0;1;0.10968275830556284;0
162022;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162023;2010;3;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
162024;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162025;2010;3;0.0;239.12;9.9;0.0;0.0;0.0;0.0;1;0.0954933594040781;0
162026;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162027;2010;3;0.0;247.37;9.9;0.0;0.0;0.0;0.0;1;0.10968275830556284;0
162028;2010;3;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
162029;2010;3;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
162033;2010;3;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
162035;2010;3;0.0;247.37;9.9;0.0;0.0;0.0;0.0;1;0.10968275830556284;0
162037;2010;3;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
162039;2010;3;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
162041;2010;3;0.0;247.37;9.9;0.0;0.0;0.0;0.0;1;0.10968275830556284;0
162043;2010;3;0.0;247.37;9.9;0.0;0.0;0.0;0.0;1;0.10968275830556284;0
162045;2010;3;0.0;247.37;9.9;0.0;0.0;0.0;0.0;1;0.10968275830556284;0
162047;2010;3;0.0;247.37;9.9;0.0;0.0;0.0;0.0;1;0.10968275830556284;0
162049;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162051;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162052;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162054;2010;3;0.0;230.88;18.0;0.0;0.0;0.0;0.0;1;0.11888577961308888;0
162056;2010;3;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
162058;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162060;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162062;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162064;2010;3;0.0;230.88;18.0;0.0;0.0;0.0;0.0;1;0.11888577961308888;0
162066;2010;3;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
162068;2010;3;0.0;214.47;0.0;0.0;0.0;0.0;0.0;1;0.01639958815634779;0
162070;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162072;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162074;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162076;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162078;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162080;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162082;2010;3;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162085;2010;3;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
162087;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162088;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162090;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162092;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162094;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162096;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162098;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162100;2010;3;0.0;457.08;43.0;0.0;0.0;0.0;0.0;1;0.0032060757629588377;0
162102;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162104;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162106;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162108;2010;3;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162110;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162112;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162114;2010;3;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162118;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162120;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162122;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162124;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162126;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162130;2010;3;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162132;2010;3;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162134;2010;3;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162136;2010;3;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162138;2010;3;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162140;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162142;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162150;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162152;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162154;2010;3;0.0;427.54;18.0;0.0;0.0;0.0;0.0;1;0.0968113306796573;0
162156;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162158;2010;3;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
161839;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
161858;2010;4;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
161862;2010;4;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
161940;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
161942;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161944;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161946;2010;4;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161950;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161952;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161956;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161957;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161959;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161961;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161963;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161965;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161966;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161968;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161970;2010;4;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161972;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161974;2010;4;0.0;247.37;54.0;0.0;0.0;0.0;0.0;1;0.039819569898639995;0
161976;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161978;2010;4;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161980;2010;4;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161982;2010;4;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161984;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161986;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161988;2010;4;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161992;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161994;2010;4;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161996;2010;4;0.0;222.63;36.0;0.0;0.0;0.0;0.0;1;0.06078782145226769;0
161998;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162000;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162004;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162006;2010;4;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
162008;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162010;2010;4;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
162012;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162014;2010;4;0.0;247.37;19.8;0.0;0.0;0.0;0.0;1;0.14818654126510605;0
162016;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162018;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162020;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162022;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162023;2010;4;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
162024;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162025;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162026;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162027;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162028;2010;4;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
162029;2010;4;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
162033;2010;4;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
162035;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162039;2010;4;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
162041;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162043;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162045;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162047;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162049;2010;4;0.0;247.37;9.0;0.0;0.0;0.0;0.0;1;0.103337430623621;0
162051;2010;4;0.0;247.37;9.0;0.0;0.0;0.0;0.0;1;0.103337430623621;0
162052;2010;4;0.0;247.37;9.0;0.0;0.0;0.0;0.0;1;0.103337430623621;0
162054;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162056;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162058;2010;4;0.0;247.37;9.0;0.0;0.0;0.0;0.0;1;0.103337430623621;0
162060;2010;4;0.0;247.37;19.8;0.0;0.0;0.0;0.0;1;0.14818654126510605;0
162062;2010;4;0.0;247.37;9.0;0.0;0.0;0.0;0.0;1;0.103337430623621;0
162064;2010;4;0.0;247.37;9.0;0.0;0.0;0.0;0.0;1;0.103337430623621;0
162066;2010;4;0.0;247.37;9.0;0.0;0.0;0.0;0.0;1;0.103337430623621;0
162070;2010;4;0.0;247.37;9.0;0.0;0.0;0.0;0.0;1;0.103337430623621;0
162072;2010;4;0.0;247.37;9.0;0.0;0.0;0.0;0.0;1;0.103337430623621;0
162074;2010;4;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162076;2010;4;0.0;247.37;9.0;0.0;0.0;0.0;0.0;1;0.103337430623621;0
162078;2010;4;0.0;247.37;9.0;0.0;0.0;0.0;0.0;1;0.103337430623621;0
162080;2010;4;0.0;247.37;9.0;0.0;0.0;0.0;0.0;1;0.103337430623621;0
162082;2010;4;0.0;247.37;9.0;0.0;0.0;0.0;0.0;1;0.103337430623621;0
162085;2010;4;0.0;230.88;18.0;0.0;0.0;0.0;0.0;1;0.11888577961308888;0
162087;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162088;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162090;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162092;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162094;2010;4;0.0;182.76;0.0;0.0;0.0;0.0;0.0;-1;-0.005229621650948868;1
162096;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162098;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162100;2010;4;0.0;457.08;43.0;0.0;0.0;0.0;0.0;1;0.0032060757629588377;0
162102;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162104;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162106;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162108;2010;4;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162110;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162112;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162114;2010;4;0.0;167.6;0.0;0.0;0.0;0.0;0.0;-1;-0.0117162112076451;1
162118;2010;4;0.0;167.6;0.0;0.0;0.0;0.0;0.0;-1;-0.0117162112076451;1
162120;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162122;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162124;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162126;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162130;2010;4;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162132;2010;4;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162134;2010;4;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162136;2010;4;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162138;2010;4;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162140;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162142;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162150;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162152;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162154;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162156;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162158;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162160;2010;4;457.08;457.08;18.0;0.0;0.0;0.0;0.0;-1;-0.08449171510135545;1
162162;2010;4;457.08;457.08;36.0;0.0;0.0;0.0;0.0;-1;-0.12535023159498038;1
162164;2010;4;152.36;457.08;18.0;0.0;0.0;0.0;0.0;-1;-0.019791536003354593;1
162166;2010;4;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
162168;2010;4;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
162170;2010;4;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
161839;2010;5;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
161858;2010;5;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
161862;2010;5;0.0;457.08;36.0;0.0;0.0;0.0;0.0;1;0.03354963198365324;0
161940;2010;5;0.0;457.08;18.0;0.0;0.0;0.0;0.0;1;0.10920889676174406;0
161942;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161944;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161946;2010;5;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161950;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161952;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161956;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161957;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161959;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161961;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161963;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161965;2010;5;0.0;247.37;54.0;0.0;0.0;0.0;0.0;1;0.039819569898639995;0
161966;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161968;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161970;2010;5;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161972;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161974;2010;5;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161976;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161980;2010;5;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161982;2010;5;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161984;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161986;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161988;2010;5;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161992;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
161994;2010;5;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161996;2010;5;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
161998;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162000;2010;5;0.0;247.37;18.0;0.0;0.0;0.0;0.0;1;0.1609409392556439;0
162006;2010;5;0.0;247.37;36.0;0.0;0.0;0.0;0.0;1;0.09258629405927876;0
