isn_vinculo;num_ano;num_mes;15;151;160;161;207;297;1367;1369;IF_label;IF_score;anomalo
175849;2018;8;50.22;10.61;658.8;0.0;234.37;0.0;0.0;0.0;1;0.09995565217226632;0
175849;2018;9;50.22;10.61;658.8;0.0;234.37;0.0;0.0;0.0;1;0.09995565217226632;0
175849;2018;10;50.22;10.61;658.8;0.0;234.37;0.0;0.0;0.0;1;0.09995565217226632;0
175849;2018;11;50.22;10.61;658.8;0.0;234.37;0.0;0.0;0.0;1;0.09995565217226632;0
175849;2018;12;50.22;10.61;658.8;0.0;234.37;0.0;0.0;0.0;1;0.09995565217226632;0
175849;2019;1;50.22;10.61;702.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2019;2;50.22;10.61;702.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2019;3;50.22;10.61;702.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2019;4;50.22;10.61;702.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2019;5;50.22;10.61;702.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2019;6;50.22;10.61;702.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2019;7;50.22;10.61;702.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2019;8;50.22;10.61;702.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2019;9;50.22;10.61;702.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2019;10;50.22;10.61;702.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2019;11;50.22;10.61;702.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2019;12;50.22;10.61;702.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2020;1;50.22;10.61;743.8;0.0;234.37;0.0;0.0;0.0;-1;-0.031348902088978337;1
175849;2020;2;50.22;10.61;749.8;0.0;234.37;0.0;0.0;0.0;1;0.04081561748921758;0
175849;2020;3;50.22;10.61;749.8;0.0;234.37;0.0;0.0;0.0;1;0.04081561748921758;0
175849;2020;4;50.22;10.61;749.8;0.0;234.37;0.0;0.0;0.0;1;0.04081561748921758;0
175849;2020;5;50.22;10.61;749.8;0.0;234.37;0.0;0.0;0.0;1;0.04081561748921758;0
175849;2020;6;50.22;10.61;749.8;0.0;234.37;0.0;0.0;0.0;1;0.04081561748921758;0
175849;2020;7;50.22;10.61;749.8;0.0;234.37;0.0;0.0;0.0;1;0.04081561748921758;0
175849;2020;8;50.22;10.61;749.8;0.0;234.37;0.0;0.0;0.0;1;0.04081561748921758;0
175849;2020;9;50.22;10.61;749.8;0.0;234.37;0.0;0.0;0.0;1;0.04081561748921758;0
175849;2020;10;50.22;10.61;749.8;0.0;234.37;0.0;0.0;0.0;1;0.04081561748921758;0
175849;2020;11;50.22;10.61;749.8;0.0;234.37;0.0;0.0;0.0;1;0.04081561748921758;0
175849;2020;12;50.22;10.61;749.8;0.0;234.37;0.0;0.0;0.0;1;0.04081561748921758;0
175849;2021;1;50.22;10.61;804.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2021;2;50.22;10.61;804.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2021;3;50.22;10.61;804.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2021;4;50.22;10.61;804.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2021;5;50.22;10.61;804.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2021;6;50.22;10.61;804.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2021;7;50.22;10.61;804.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2021;8;50.22;10.61;804.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2021;9;50.22;10.61;804.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2021;10;50.22;10.61;804.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2021;11;50.22;10.61;804.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2021;12;50.22;10.61;804.8;0.0;234.37;0.0;0.0;0.0;1;0.04121931230351328;0
175849;2022;1;52.92;11.18;900.95;0.0;246.95;0.0;0.0;0.0;1;0.036743379694957445;0
175849;2022;2;52.92;11.18;900.95;0.0;246.95;0.0;0.0;0.0;1;0.036743379694957445;0
175849;2022;3;52.92;11.18;900.95;0.0;246.95;0.0;0.0;0.0;1;0.036743379694957445;0
175849;2022;4;52.92;11.18;900.95;0.0;246.95;0.0;0.0;0.0;1;0.036743379694957445;0
175849;2022;5;55.62;11.75;885.09;0.0;259.54;0.0;0.0;0.0;1;0.11069156937369984;0
175849;2022;6;55.62;11.75;885.09;0.0;259.54;0.0;0.0;0.0;1;0.11069156937369984;0
175849;2022;7;55.62;11.75;885.09;0.0;259.54;0.0;0.0;0.0;1;0.11069156937369984;0
175849;2022;8;55.62;11.75;885.09;0.0;259.54;0.0;0.0;0.0;1;0.11069156937369984;0
175849;2022;9;55.62;11.75;885.09;0.0;259.54;0.0;0.0;0.0;1;0.11069156937369984;0
175849;2022;10;55.62;11.75;885.09;0.0;259.54;0.0;0.0;0.0;1;0.11069156937369984;0
175849;2022;11;55.62;11.75;885.09;0.0;259.54;0.0;0.0;0.0;1;0.11069156937369984;0
175849;2022;12;55.62;11.75;885.09;0.0;259.54;0.0;0.0;0.0;1;0.11069156937369984;0
175849;2023;1;55.62;11.75;975.09;0.0;259.54;0.0;0.0;0.0;1;0.07754839683137921;0
175849;2023;2;55.62;11.75;975.09;0.0;259.54;0.0;0.0;0.0;1;0.07754839683137921;0
175849;2023;3;55.62;11.75;975.09;0.0;259.54;0.0;0.0;0.0;1;0.07754839683137921;0
175849;2023;4;55.62;11.75;975.09;0.0;259.54;0.0;0.0;0.0;1;0.07754839683137921;0
175849;2023;5;55.62;11.75;993.09;0.0;259.54;0.0;0.0;0.0;1;0.03874742891603977;0
175849;2023;6;57.28;12.1;983.3;0.0;267.32;0.0;0.0;0.0;1;0.047185358779162856;0
175849;2023;7;57.28;12.1;983.3;0.0;267.32;0.0;0.0;0.0;1;0.047185358779162856;0
175849;2023;8;58.84;12.43;974.14;0.0;274.59;0.0;0.0;0.0;1;0.09582858696328461;0
175849;2023;9;58.84;12.43;974.14;0.0;274.59;0.0;0.0;0.0;1;0.09582858696328461;0
175849;2023;10;58.84;12.43;974.14;0.0;274.59;0.0;0.0;0.0;1;0.09582858696328461;0
175849;2023;11;58.84;12.43;974.14;0.0;274.59;0.0;0.0;0.0;1;0.09582858696328461;0
175849;2023;12;58.84;12.43;974.14;0.0;274.59;0.0;0.0;0.0;1;0.09582858696328461;0
175849;2024;1;58.84;12.43;1066.14;0.0;274.59;0.0;0.0;0.0;1;0.09249547771937272;0
175849;2024;2;58.84;12.43;1066.14;0.0;274.59;0.0;0.0;0.0;1;0.09249547771937272;0
175849;2024;3;58.84;12.43;1066.14;0.0;274.59;0.0;0.0;0.0;1;0.09249547771937272;0
175849;2024;4;58.84;12.43;1066.14;0.0;274.59;0.0;0.0;0.0;1;0.09249547771937272;0
175849;2024;5;58.84;12.43;1066.14;0.0;274.59;0.0;0.0;0.0;1;0.09249547771937272;0
175849;2024;6;58.84;12.43;1066.14;0.0;274.59;0.0;0.0;0.0;1;0.09249547771937272;0
175849;2024;7;62.15;13.13;1046.7;0.0;290.02;0.0;0.0;0.0;1;0.04079584393062152;0
175849;2024;8;62.15;13.13;1046.7;0.0;290.02;0.0;0.0;0.0;1;0.04079584393062152;0
175849;2024;9;62.15;13.13;1046.7;0.0;290.02;0.0;0.0;0.0;1;0.04079584393062152;0
