isn_vinculo;num_ano;num_mes;8;15;16;21;24;51;54;62;68;79;86;97;101;140;151;160;161;168;185;199;204;207;244;248;255;256;297;312;324;329;346;371;666;669;1232;1233;1236;1352;1367;1368;1369;1404;1454;1455;1489;IF_label;IF_score;anomalo
305863;2007;3;0.0;132.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.58;0.0;0.0;0.0;0.0;0.0;378.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09329172174758749;0
305867;2007;3;0.0;94.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.82;0.0;0.0;0.0;0.0;0.0;340.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09975980906766957;0
305868;2007;3;0.0;94.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.82;0.0;0.0;0.0;0.0;0.0;340.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06240371280860452;0
305887;2007;3;0.0;116.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;525.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09355041640645645;0
305891;2007;3;0.0;132.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;529.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08877027628180917;0
305908;2007;3;584.09;116.82;0.0;0.0;0.0;0.0;0.0;381.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.2;0.0;0.0;0.0;0.0;0.0;233.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.005153142576173442;0
305909;2007;3;529.79;79.47;0.0;0.0;0.0;0.0;0.0;331.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.2;0.0;0.0;0.0;0.0;0.0;211.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.012987651384720245;0
312120;2007;3;378.42;37.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;320.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;151.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.01567470975981311;0
320452;2007;3;597.62;89.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.04866516660778508;0
320455;2007;3;613.3;92.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.2;0.0;0.0;0.0;0.0;0.0;245.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.029456211797096177;0
