isn_vinculo;num_ano;num_mes;100;106;IF_label;IF_score;anomalo
175502;2017;5;22.19;377.27;1;0.03461171663954021;0
175970;2017;5;13.2;224.36;1;0.05796305950819636;0
218731;2017;5;28.04;476.65;1;0.022756162579850137;0
264732;2017;5;0.0;209.73;1;0.1351103263594794;0
296979;2017;5;13.97;237.44;1;0.06374001955857689;0
305879;2017;5;0.0;1592.9;1;0.09222932417576735;0
312118;2017;5;46.28;786.76;-1;-0.05089150471470694;1
312125;2017;5;59.93;1018.81;-1;-0.10450353390415168;1
312149;2017;5;149.02;2533.4;-1;-0.18331268054545813;1
320424;2017;5;19.6;333.17;1;0.033411344383526775;0
320454;2017;5;20.17;342.83;1;0.033281058388108575;0
331355;2017;5;138.71;2358.01;-1;-0.17555495010644928;1
331390;2017;5;13.3;226.12;1;0.059448973000678085;0
331429;2017;5;108.91;1851.47;-1;-0.15350621684880927;1
331430;2017;5;108.91;1851.45;-1;-0.15350621684880927;1
173352;2017;6;0.0;474.95;1;0.15165043171341996;0
175041;2017;6;0.0;108.53;1;0.06157997755185429;0
175502;2017;6;0.0;377.27;1;0.1533385341188292;0
175970;2017;6;0.0;224.36;1;0.14386374454478346;0
218731;2017;6;0.0;476.65;1;0.15095302464336507;0
264732;2017;6;0.0;209.73;1;0.1351103263594794;0
296979;2017;6;0.0;237.44;1;0.14596598235762326;0
305879;2017;6;0.0;1592.9;1;0.09222932417576735;0
312118;2017;6;0.0;786.76;1;0.11041256518941178;0
312125;2017;6;0.0;1018.81;1;0.1018238640450762;0
312149;2017;6;0.0;2533.4;1;0.027309665358716373;0
320424;2017;6;0.0;333.17;1;0.15372207852300257;0
320454;2017;6;0.0;342.83;1;0.1541140842587344;0
331355;2017;6;0.0;2358.01;1;0.03684369024810241;0
331390;2017;6;0.0;226.12;1;0.14371302767187943;0
331429;2017;6;0.0;1851.45;1;0.07410244757094053;0
331430;2017;6;0.0;1851.47;1;0.07427670924403784;0
173352;2017;7;0.0;474.95;1;0.15165043171341996;0
175041;2017;7;0.0;108.53;1;0.06157997755185429;0
175502;2017;7;0.0;377.27;1;0.1533385341188292;0
218731;2017;7;0.0;476.65;1;0.15095302464336507;0
264732;2017;7;0.0;209.73;1;0.1351103263594794;0
296979;2017;7;0.0;237.44;1;0.14596598235762326;0
305879;2017;7;0.0;1592.9;1;0.09222932417576735;0
312118;2017;7;0.0;786.76;1;0.11041256518941178;0
312125;2017;7;0.0;1018.81;1;0.1018238640450762;0
312149;2017;7;0.0;2533.4;1;0.027309665358716373;0
320424;2017;7;0.0;333.17;1;0.15372207852300257;0
320454;2017;7;0.0;342.83;1;0.1541140842587344;0
331355;2017;7;0.0;2358.01;1;0.03684369024810241;0
331390;2017;7;0.0;226.12;1;0.14371302767187943;0
331429;2017;7;0.0;1851.47;1;0.07427670924403784;0
331430;2017;7;0.0;1851.45;1;0.07410244757094053;0
173352;2017;8;0.0;474.95;1;0.15165043171341996;0
175041;2017;8;0.0;108.53;1;0.06157997755185429;0
175502;2017;8;0.0;377.27;1;0.1533385341188292;0
218731;2017;8;0.0;476.65;1;0.15095302464336507;0
264732;2017;8;0.0;209.73;1;0.1351103263594794;0
296979;2017;8;0.0;237.44;1;0.14596598235762326;0
305879;2017;8;0.0;1592.9;1;0.09222932417576735;0
312118;2017;8;0.0;786.76;1;0.11041256518941178;0
312125;2017;8;0.0;1018.81;1;0.1018238640450762;0
312149;2017;8;0.0;2533.4;1;0.027309665358716373;0
320424;2017;8;0.0;333.17;1;0.15372207852300257;0
320454;2017;8;0.0;342.83;1;0.1541140842587344;0
331355;2017;8;0.0;2358.01;1;0.03684369024810241;0
331390;2017;8;0.0;226.12;1;0.14371302767187943;0
331429;2017;8;0.0;1851.47;1;0.07427670924403784;0
331430;2017;8;0.0;1851.45;1;0.07410244757094053;0
173352;2017;9;0.0;474.95;1;0.15165043171341996;0
175041;2017;9;0.0;108.53;1;0.06157997755185429;0
175502;2017;9;0.0;377.27;1;0.1533385341188292;0
218731;2017;9;0.0;476.65;1;0.15095302464336507;0
264732;2017;9;0.0;209.73;1;0.1351103263594794;0
296979;2017;9;0.0;237.44;1;0.14596598235762326;0
305879;2017;9;0.0;1592.9;1;0.09222932417576735;0
312118;2017;9;0.0;786.76;1;0.11041256518941178;0
312125;2017;9;0.0;1018.81;1;0.1018238640450762;0
312149;2017;9;0.0;2533.4;1;0.027309665358716373;0
320424;2017;9;0.0;333.17;1;0.15372207852300257;0
320454;2017;9;0.0;342.83;1;0.1541140842587344;0
331355;2017;9;0.0;2358.01;1;0.03684369024810241;0
331390;2017;9;0.0;226.12;1;0.14371302767187943;0
331429;2017;9;0.0;1851.47;1;0.07427670924403784;0
331430;2017;9;0.0;1851.45;1;0.07410244757094053;0
173352;2017;10;0.0;474.95;1;0.15165043171341996;0
175041;2017;10;0.0;108.53;1;0.06157997755185429;0
175502;2017;10;0.0;377.27;1;0.1533385341188292;0
218731;2017;10;0.0;476.65;1;0.15095302464336507;0
264732;2017;10;0.0;209.73;1;0.1351103263594794;0
296979;2017;10;0.0;237.44;1;0.14596598235762326;0
305879;2017;10;0.0;1592.9;1;0.09222932417576735;0
312118;2017;10;0.0;786.76;1;0.11041256518941178;0
312125;2017;10;0.0;1018.81;1;0.1018238640450762;0
312149;2017;10;0.0;2533.4;1;0.027309665358716373;0
320424;2017;10;0.0;333.17;1;0.15372207852300257;0
320454;2017;10;0.0;342.83;1;0.1541140842587344;0
331355;2017;10;0.0;2358.01;1;0.03684369024810241;0
331390;2017;10;0.0;226.12;1;0.14371302767187943;0
331429;2017;10;0.0;1851.47;1;0.07427670924403784;0
331430;2017;10;0.0;1851.45;1;0.07410244757094053;0
173352;2017;11;0.0;474.95;1;0.15165043171341996;0
175041;2017;11;0.0;108.53;1;0.06157997755185429;0
175502;2017;11;0.0;377.27;1;0.1533385341188292;0
218731;2017;11;0.0;476.65;1;0.15095302464336507;0
264732;2017;11;0.0;209.73;1;0.1351103263594794;0
296979;2017;11;0.0;237.44;1;0.14596598235762326;0
305879;2017;11;0.0;1592.9;1;0.09222932417576735;0
312118;2017;11;0.0;786.76;1;0.11041256518941178;0
312125;2017;11;0.0;1018.81;1;0.1018238640450762;0
312149;2017;11;0.0;2533.4;1;0.027309665358716373;0
320424;2017;11;0.0;333.17;1;0.15372207852300257;0
320454;2017;11;0.0;342.83;1;0.1541140842587344;0
331355;2017;11;0.0;2358.01;1;0.03684369024810241;0
331390;2017;11;0.0;226.12;1;0.14371302767187943;0
331429;2017;11;0.0;1851.47;1;0.07427670924403784;0
331430;2017;11;0.0;1851.45;1;0.07410244757094053;0
173352;2017;12;0.0;474.95;1;0.15165043171341996;0
175041;2017;12;0.0;108.53;1;0.06157997755185429;0
175502;2017;12;0.0;377.27;1;0.1533385341188292;0
218731;2017;12;0.0;476.65;1;0.15095302464336507;0
264732;2017;12;0.0;209.73;1;0.1351103263594794;0
296979;2017;12;0.0;237.44;1;0.14596598235762326;0
305879;2017;12;0.0;1592.9;1;0.09222932417576735;0
312118;2017;12;0.0;786.76;1;0.11041256518941178;0
312125;2017;12;0.0;1018.81;1;0.1018238640450762;0
312149;2017;12;0.0;2533.4;1;0.027309665358716373;0
320424;2017;12;0.0;333.17;1;0.15372207852300257;0
320454;2017;12;0.0;342.83;1;0.1541140842587344;0
331355;2017;12;0.0;2358.01;1;0.03684369024810241;0
331390;2017;12;0.0;226.12;1;0.14371302767187943;0
331429;2017;12;0.0;1851.47;1;0.07427670924403784;0
331430;2017;12;0.0;1851.45;1;0.07410244757094053;0
173352;2018;1;0.0;474.95;1;0.18806527444745275;0
175041;2018;1;0.0;108.53;1;0.05166265149003235;0
175502;2018;1;0.0;377.27;1;0.18193228608992768;0
218731;2018;1;0.0;476.65;1;0.18806527444745275;0
264732;2018;1;0.0;209.73;1;0.12937364399645773;0
296979;2018;1;0.0;237.44;1;0.15533128198756957;0
305879;2018;1;0.0;1621.8;1;0.09360605419706214;0
312118;2018;1;0.0;786.76;1;0.14353649739070184;0
312125;2018;1;0.0;1018.81;1;0.12490116411082097;0
320424;2018;1;0.0;333.17;1;0.17795687342524907;0
320454;2018;1;0.0;342.83;1;0.1777064081499195;0
331355;2018;1;0.0;2358.01;1;0.02683491640696889;0
331390;2018;1;0.0;226.12;1;0.14687334661199652;0
331429;2018;1;0.0;1851.47;1;0.0590304576720313;0
331430;2018;1;0.0;1851.45;1;0.0590304576720313;0
173352;2018;2;0.0;474.95;1;0.18806527444745275;0
175041;2018;2;0.0;108.53;1;0.05166265149003235;0
175502;2018;2;0.0;377.27;1;0.18193228608992768;0
218731;2018;2;0.0;476.65;1;0.18806527444745275;0
264732;2018;2;0.0;209.73;1;0.12937364399645773;0
296979;2018;2;0.0;237.44;1;0.15533128198756957;0
305879;2018;2;0.0;1621.8;1;0.09360605419706214;0
312118;2018;2;0.0;786.76;1;0.14353649739070184;0
312125;2018;2;0.0;1018.81;1;0.12490116411082097;0
320424;2018;2;0.0;333.17;1;0.17795687342524907;0
320454;2018;2;0.0;342.83;1;0.1777064081499195;0
331355;2018;2;0.0;2358.01;1;0.02683491640696889;0
331390;2018;2;0.0;226.12;1;0.14687334661199652;0
331429;2018;2;0.0;1851.47;1;0.0590304576720313;0
331430;2018;2;0.0;1851.45;1;0.0590304576720313;0
173352;2018;3;0.0;489.2;1;0.18599432459514492;0
175041;2018;3;0.0;111.79;1;0.05184450310871469;0
175502;2018;3;0.0;388.59;1;0.1836532335783172;0
218731;2018;3;0.0;490.95;1;0.18721226746744424;0
264732;2018;3;0.0;216.02;1;0.13427183070205084;0
296979;2018;3;0.0;244.56;1;0.15779292185265648;0
305879;2018;3;0.0;1621.8;1;0.09360605419706214;0
312118;2018;3;0.0;875.19;1;0.13576539114365432;0
312125;2018;3;0.0;1133.32;1;0.11618408829322435;0
320424;2018;3;0.0;477.0;1;0.18806527444745275;0
320454;2018;3;0.0;381.36;1;0.18286599846135299;0
331355;2018;3;0.0;2428.75;1;0.027138851146597864;0
331390;2018;3;0.0;232.9;1;0.1525900643367915;0
331429;2018;3;0.0;2060.11;1;0.038563666705093036;0
331430;2018;3;0.0;2060.11;1;0.038563666705093036;0
173352;2018;4;0.0;489.2;1;0.18599432459514492;0
175041;2018;4;0.0;111.79;1;0.05184450310871469;0
175502;2018;4;0.0;388.59;1;0.1836532335783172;0
218731;2018;4;0.0;490.95;1;0.18721226746744424;0
264732;2018;4;0.0;216.02;1;0.13427183070205084;0
296979;2018;4;0.0;244.56;1;0.15779292185265648;0
305879;2018;4;0.0;1621.8;1;0.09360605419706214;0
312118;2018;4;0.0;875.19;1;0.13576539114365432;0
312125;2018;4;0.0;1133.32;1;0.11618408829322435;0
320424;2018;4;0.0;477.0;1;0.18806527444745275;0
320454;2018;4;0.0;381.36;1;0.18286599846135299;0
331355;2018;4;0.0;2428.75;1;0.027138851146597864;0
331390;2018;4;0.0;232.9;1;0.1525900643367915;0
331429;2018;4;0.0;2060.11;1;0.038563666705093036;0
331430;2018;4;0.0;2060.11;1;0.038563666705093036;0
173352;2018;5;0.0;489.2;1;0.18599432459514492;0
175041;2018;5;0.0;111.79;1;0.05184450310871469;0
175502;2018;5;0.0;388.59;1;0.1836532335783172;0
218731;2018;5;0.0;490.95;1;0.18721226746744424;0
264732;2018;5;0.0;216.02;1;0.13427183070205084;0
296979;2018;5;0.0;244.56;1;0.15779292185265648;0
305879;2018;5;0.0;1621.8;1;0.09360605419706214;0
312118;2018;5;0.0;875.19;1;0.13576539114365432;0
312125;2018;5;0.0;1133.32;1;0.11618408829322435;0
320424;2018;5;0.0;477.0;1;0.18806527444745275;0
320454;2018;5;0.0;381.36;1;0.18286599846135299;0
331355;2018;5;0.0;2428.75;1;0.027138851146597864;0
331390;2018;5;0.0;232.9;1;0.1525900643367915;0
331429;2018;5;0.0;2060.11;1;0.038563666705093036;0
331430;2018;5;0.0;2060.11;1;0.038563666705093036;0
173352;2018;6;0.0;489.2;1;0.18599432459514492;0
175041;2018;6;0.0;111.79;1;0.05184450310871469;0
175502;2018;6;0.0;388.59;1;0.1836532335783172;0
218731;2018;6;0.0;490.95;1;0.18721226746744424;0
264732;2018;6;0.0;216.02;1;0.13427183070205084;0
296979;2018;6;0.0;244.56;1;0.15779292185265648;0
305879;2018;6;0.0;1621.8;1;0.09360605419706214;0
312118;2018;6;0.0;875.19;1;0.13576539114365432;0
312125;2018;6;0.0;1133.32;1;0.11618408829322435;0
320424;2018;6;0.0;477.0;1;0.18806527444745275;0
320454;2018;6;0.0;381.36;1;0.18286599846135299;0
331355;2018;6;0.0;2428.75;1;0.027138851146597864;0
331390;2018;6;0.0;232.9;1;0.1525900643367915;0
331429;2018;6;0.0;2060.11;1;0.038563666705093036;0
331430;2018;6;0.0;2060.11;1;0.038563666705093036;0
173352;2018;7;0.0;489.2;1;0.18599432459514492;0
175041;2018;7;0.0;111.79;1;0.05184450310871469;0
175502;2018;7;0.0;388.59;1;0.1836532335783172;0
218731;2018;7;0.0;490.95;1;0.18721226746744424;0
264732;2018;7;0.0;216.02;1;0.13427183070205084;0
296979;2018;7;0.0;244.56;1;0.15779292185265648;0
305879;2018;7;0.0;1621.8;1;0.09360605419706214;0
312118;2018;7;0.0;875.19;1;0.13576539114365432;0
312125;2018;7;0.0;1133.32;1;0.11618408829322435;0
320424;2018;7;0.0;477.0;1;0.18806527444745275;0
320454;2018;7;0.0;381.36;1;0.18286599846135299;0
331355;2018;7;0.0;2428.75;1;0.027138851146597864;0
331390;2018;7;0.0;232.9;1;0.1525900643367915;0
331429;2018;7;0.0;2060.11;1;0.038563666705093036;0
331430;2018;7;0.0;2060.11;1;0.038563666705093036;0
173352;2018;8;0.0;489.2;1;0.18599432459514492;0
175041;2018;8;0.0;111.79;1;0.05184450310871469;0
175502;2018;8;0.0;388.59;1;0.1836532335783172;0
218731;2018;8;0.0;490.95;1;0.18721226746744424;0
264732;2018;8;0.0;216.02;1;0.13427183070205084;0
296979;2018;8;0.0;244.56;1;0.15779292185265648;0
305879;2018;8;0.0;1621.8;1;0.09360605419706214;0
312118;2018;8;0.0;875.19;1;0.13576539114365432;0
312125;2018;8;0.0;1133.32;1;0.11618408829322435;0
320424;2018;8;0.0;477.0;1;0.18806527444745275;0
320454;2018;8;0.0;381.36;1;0.18286599846135299;0
331355;2018;8;0.0;2428.75;1;0.027138851146597864;0
331390;2018;8;0.0;232.9;1;0.1525900643367915;0
331429;2018;8;0.0;2060.11;1;0.038563666705093036;0
331430;2018;8;0.0;2060.11;1;0.038563666705093036;0
173352;2018;9;0.0;489.2;1;0.18599432459514492;0
175041;2018;9;0.0;111.79;1;0.05184450310871469;0
175502;2018;9;0.0;388.59;1;0.1836532335783172;0
218731;2018;9;0.0;490.95;1;0.18721226746744424;0
264732;2018;9;0.0;216.02;1;0.13427183070205084;0
296979;2018;9;0.0;244.56;1;0.15779292185265648;0
305879;2018;9;0.0;1621.8;1;0.09360605419706214;0
312118;2018;9;0.0;875.19;1;0.13576539114365432;0
312125;2018;9;0.0;1133.32;1;0.11618408829322435;0
320424;2018;9;0.0;477.0;1;0.18806527444745275;0
320454;2018;9;0.0;381.36;1;0.18286599846135299;0
331355;2018;9;0.0;2428.75;1;0.027138851146597864;0
331390;2018;9;0.0;232.9;1;0.1525900643367915;0
331429;2018;9;0.0;2060.11;1;0.038563666705093036;0
331430;2018;9;0.0;2060.11;1;0.038563666705093036;0
173352;2018;10;0.0;489.2;1;0.18599432459514492;0
175041;2018;10;0.0;111.79;1;0.05184450310871469;0
175502;2018;10;0.0;388.59;1;0.1836532335783172;0
218731;2018;10;0.0;490.95;1;0.18721226746744424;0
264732;2018;10;0.0;216.02;1;0.13427183070205084;0
296979;2018;10;0.0;244.56;1;0.15779292185265648;0
305879;2018;10;0.0;1621.8;1;0.09360605419706214;0
312118;2018;10;0.0;875.19;1;0.13576539114365432;0
312125;2018;10;0.0;1133.32;1;0.11618408829322435;0
320424;2018;10;0.0;477.0;1;0.18806527444745275;0
320454;2018;10;0.0;381.36;1;0.18286599846135299;0
331355;2018;10;0.0;2428.75;1;0.027138851146597864;0
331390;2018;10;0.0;232.9;1;0.1525900643367915;0
331430;2018;10;0.0;2060.11;1;0.038563666705093036;0
173352;2018;11;0.0;489.2;1;0.18599432459514492;0
175041;2018;11;0.0;111.79;1;0.05184450310871469;0
175502;2018;11;0.0;388.59;1;0.1836532335783172;0
218731;2018;11;0.0;490.95;1;0.18721226746744424;0
264732;2018;11;0.0;216.02;1;0.13427183070205084;0
296979;2018;11;0.0;244.56;1;0.15779292185265648;0
305879;2018;11;0.0;1621.8;1;0.09360605419706214;0
312118;2018;11;0.0;875.19;1;0.13576539114365432;0
312125;2018;11;0.0;1133.32;1;0.11618408829322435;0
320424;2018;11;0.0;477.0;1;0.18806527444745275;0
320454;2018;11;0.0;381.36;1;0.18286599846135299;0
331355;2018;11;0.0;2428.75;1;0.027138851146597864;0
331390;2018;11;0.0;232.9;1;0.1525900643367915;0
331430;2018;11;0.0;2060.11;1;0.038563666705093036;0
173352;2018;12;0.0;489.2;1;0.18599432459514492;0
175041;2018;12;0.0;111.79;1;0.05184450310871469;0
175502;2018;12;0.0;388.59;1;0.1836532335783172;0
218731;2018;12;0.0;490.95;1;0.18721226746744424;0
264732;2018;12;0.0;216.02;1;0.13427183070205084;0
296979;2018;12;0.0;244.56;1;0.15779292185265648;0
305879;2018;12;0.0;1621.8;1;0.09360605419706214;0
312118;2018;12;0.0;875.19;1;0.13576539114365432;0
312125;2018;12;0.0;1133.32;1;0.11618408829322435;0
320424;2018;12;0.0;477.0;1;0.18806527444745275;0
320454;2018;12;0.0;381.36;1;0.18286599846135299;0
331355;2018;12;0.0;2428.75;1;0.027138851146597864;0
331390;2018;12;0.0;232.9;1;0.1525900643367915;0
331430;2018;12;0.0;2060.11;1;0.038563666705093036;0
173352;2019;1;0.0;489.2;1;0.185287186408098;0
175041;2019;1;0.0;111.79;1;0.0735598245672272;0
175502;2019;1;0.0;388.59;1;0.1852022928288275;0
218731;2019;1;0.0;490.95;1;0.18659367251946862;0
264732;2019;1;0.0;216.02;1;0.15779292185265648;0
296979;2019;1;0.0;244.56;1;0.1667137639097383;0
305879;2019;1;0.0;1696.6;1;0.07439717626701015;0
312118;2019;1;0.0;875.19;1;0.13672906100733068;0
312125;2019;1;0.0;1133.32;1;0.11934831210744529;0
320424;2019;1;0.0;499.0;1;0.18493120986853345;0
320454;2019;1;0.0;381.36;1;0.1839728614272348;0
331355;2019;1;0.0;2428.75;1;0.018210518722295288;0
331390;2019;1;0.0;232.9;1;0.1615740350204246;0
331430;2019;1;0.0;2060.11;1;0.03568898818880162;0
173352;2019;2;0.0;489.2;1;0.185287186408098;0
175041;2019;2;0.0;111.79;1;0.0735598245672272;0
175502;2019;2;0.0;388.59;1;0.1852022928288275;0
218731;2019;2;0.0;490.95;1;0.18659367251946862;0
264732;2019;2;0.0;216.02;1;0.15779292185265648;0
296979;2019;2;0.0;244.56;1;0.1667137639097383;0
305879;2019;2;0.0;1696.6;1;0.07439717626701015;0
312118;2019;2;0.0;875.19;1;0.13672906100733068;0
312125;2019;2;0.0;1133.32;1;0.11934831210744529;0
320424;2019;2;0.0;499.0;1;0.18493120986853345;0
320454;2019;2;0.0;381.36;1;0.1839728614272348;0
331355;2019;2;0.0;2428.75;1;0.018210518722295288;0
331390;2019;2;0.0;232.9;1;0.1615740350204246;0
331430;2019;2;0.0;2060.11;1;0.03568898818880162;0
173352;2019;3;0.0;489.2;1;0.185287186408098;0
175041;2019;3;0.0;111.79;1;0.0735598245672272;0
175502;2019;3;0.0;388.59;1;0.1852022928288275;0
218731;2019;3;0.0;490.95;1;0.18659367251946862;0
264732;2019;3;0.0;216.02;1;0.15779292185265648;0
296979;2019;3;0.0;244.56;1;0.1667137639097383;0
305879;2019;3;0.0;1696.6;1;0.07439717626701015;0
312118;2019;3;0.0;875.19;1;0.13672906100733068;0
312125;2019;3;0.0;1133.32;1;0.11934831210744529;0
320424;2019;3;0.0;499.0;1;0.18493120986853345;0
320454;2019;3;0.0;381.36;1;0.1839728614272348;0
331355;2019;3;0.0;2428.75;1;0.018210518722295288;0
331390;2019;3;0.0;232.9;1;0.1615740350204246;0
331430;2019;3;0.0;2060.11;1;0.03568898818880162;0
173352;2019;4;0.0;489.2;1;0.185287186408098;0
175041;2019;4;0.0;111.79;1;0.0735598245672272;0
175502;2019;4;0.0;388.59;1;0.1852022928288275;0
218731;2019;4;0.0;490.95;1;0.18659367251946862;0
264732;2019;4;0.0;216.02;1;0.15779292185265648;0
296979;2019;4;0.0;244.56;1;0.1667137639097383;0
305879;2019;4;0.0;1696.6;1;0.07439717626701015;0
312118;2019;4;0.0;875.19;1;0.13672906100733068;0
312125;2019;4;0.0;1133.32;1;0.11934831210744529;0
320424;2019;4;0.0;499.0;1;0.18493120986853345;0
320454;2019;4;0.0;381.36;1;0.1839728614272348;0
331355;2019;4;0.0;2428.75;1;0.018210518722295288;0
331390;2019;4;0.0;232.9;1;0.1615740350204246;0
331430;2019;4;0.0;2060.11;1;0.03568898818880162;0
173352;2019;5;0.0;489.2;1;0.185287186408098;0
175041;2019;5;0.0;111.79;1;0.0735598245672272;0
175502;2019;5;0.0;388.59;1;0.1852022928288275;0
218731;2019;5;0.0;490.95;1;0.18659367251946862;0
264732;2019;5;0.0;216.02;1;0.15779292185265648;0
296979;2019;5;0.0;244.56;1;0.1667137639097383;0
305879;2019;5;0.0;1696.6;1;0.07439717626701015;0
312118;2019;5;0.0;875.19;1;0.13672906100733068;0
312125;2019;5;0.0;1133.32;1;0.11934831210744529;0
320424;2019;5;0.0;499.0;1;0.18493120986853345;0
320454;2019;5;0.0;381.36;1;0.1839728614272348;0
331355;2019;5;0.0;2428.75;1;0.018210518722295288;0
331390;2019;5;0.0;232.9;1;0.1615740350204246;0
331430;2019;5;0.0;2060.11;1;0.03568898818880162;0
173352;2019;6;0.0;489.2;1;0.185287186408098;0
175041;2019;6;0.0;111.79;1;0.0735598245672272;0
175502;2019;6;0.0;388.59;1;0.1852022928288275;0
218731;2019;6;0.0;490.95;1;0.18659367251946862;0
264732;2019;6;0.0;216.02;1;0.15779292185265648;0
296979;2019;6;0.0;244.56;1;0.1667137639097383;0
305879;2019;6;0.0;1696.6;1;0.07439717626701015;0
312118;2019;6;0.0;875.19;1;0.13672906100733068;0
312125;2019;6;0.0;1133.32;1;0.11934831210744529;0
320424;2019;6;0.0;499.0;1;0.18493120986853345;0
320454;2019;6;0.0;381.36;1;0.1839728614272348;0
331355;2019;6;0.0;2428.75;1;0.018210518722295288;0
331390;2019;6;0.0;232.9;1;0.1615740350204246;0
331430;2019;6;0.0;2060.11;1;0.03568898818880162;0
173352;2019;7;0.0;489.2;1;0.185287186408098;0
175041;2019;7;0.0;111.79;1;0.0735598245672272;0
175502;2019;7;0.0;388.59;1;0.1852022928288275;0
218731;2019;7;0.0;490.95;1;0.18659367251946862;0
264732;2019;7;0.0;216.02;1;0.15779292185265648;0
296979;2019;7;0.0;244.56;1;0.1667137639097383;0
305879;2019;7;0.0;1696.6;1;0.07439717626701015;0
312118;2019;7;0.0;875.19;1;0.13672906100733068;0
312125;2019;7;0.0;1133.32;1;0.11934831210744529;0
320424;2019;7;0.0;499.0;1;0.18493120986853345;0
320454;2019;7;0.0;381.36;1;0.1839728614272348;0
331355;2019;7;0.0;2428.75;1;0.018210518722295288;0
331390;2019;7;0.0;232.9;1;0.1615740350204246;0
331430;2019;7;0.0;2060.11;1;0.03568898818880162;0
173352;2019;8;0.0;489.2;1;0.185287186408098;0
175041;2019;8;0.0;111.79;1;0.0735598245672272;0
175502;2019;8;0.0;388.59;1;0.1852022928288275;0
218731;2019;8;0.0;490.95;1;0.18659367251946862;0
264732;2019;8;0.0;216.02;1;0.15779292185265648;0
296979;2019;8;0.0;244.56;1;0.1667137639097383;0
305879;2019;8;0.0;1696.6;1;0.07439717626701015;0
312118;2019;8;0.0;875.19;1;0.13672906100733068;0
312125;2019;8;0.0;1133.32;1;0.11934831210744529;0
320424;2019;8;0.0;499.0;1;0.18493120986853345;0
320454;2019;8;0.0;381.36;1;0.1839728614272348;0
331355;2019;8;0.0;2428.75;1;0.018210518722295288;0
331390;2019;8;0.0;232.9;1;0.1615740350204246;0
331430;2019;8;0.0;2060.11;1;0.03568898818880162;0
173352;2019;9;0.0;489.2;1;0.185287186408098;0
175041;2019;9;0.0;111.79;1;0.0735598245672272;0
175502;2019;9;0.0;388.59;1;0.1852022928288275;0
218731;2019;9;0.0;490.95;1;0.18659367251946862;0
264732;2019;9;0.0;216.02;1;0.15779292185265648;0
296979;2019;9;0.0;244.56;1;0.1667137639097383;0
305879;2019;9;0.0;1696.6;1;0.07439717626701015;0
312118;2019;9;0.0;875.19;1;0.13672906100733068;0
312125;2019;9;0.0;1133.32;1;0.11934831210744529;0
320424;2019;9;0.0;499.0;1;0.18493120986853345;0
320454;2019;9;0.0;381.36;1;0.1839728614272348;0
331355;2019;9;0.0;2428.75;1;0.018210518722295288;0
331390;2019;9;0.0;232.9;1;0.1615740350204246;0
331430;2019;9;0.0;2060.11;1;0.03568898818880162;0
173352;2019;10;0.0;489.2;1;0.185287186408098;0
175041;2019;10;0.0;111.79;1;0.0735598245672272;0
175502;2019;10;0.0;388.59;1;0.1852022928288275;0
218731;2019;10;0.0;490.95;1;0.18659367251946862;0
264732;2019;10;0.0;216.02;1;0.15779292185265648;0
296979;2019;10;0.0;244.56;1;0.1667137639097383;0
305879;2019;10;0.0;1696.6;1;0.07439717626701015;0
312118;2019;10;0.0;875.19;1;0.13672906100733068;0
312125;2019;10;0.0;1133.32;1;0.11934831210744529;0
320424;2019;10;0.0;499.0;1;0.18493120986853345;0
320454;2019;10;0.0;381.36;1;0.1839728614272348;0
331355;2019;10;0.0;2428.75;1;0.018210518722295288;0
331390;2019;10;0.0;232.9;1;0.1615740350204246;0
331430;2019;10;0.0;2060.11;1;0.03568898818880162;0
173352;2019;11;0.0;489.2;1;0.185287186408098;0
175041;2019;11;0.0;111.79;1;0.0735598245672272;0
175502;2019;11;0.0;388.59;1;0.1852022928288275;0
218731;2019;11;0.0;490.95;1;0.18659367251946862;0
264732;2019;11;0.0;216.02;1;0.15779292185265648;0
296979;2019;11;0.0;244.56;1;0.1667137639097383;0
305879;2019;11;0.0;1696.6;1;0.07439717626701015;0
312118;2019;11;0.0;875.19;1;0.13672906100733068;0
312125;2019;11;0.0;1133.32;1;0.11934831210744529;0
320424;2019;11;0.0;499.0;1;0.18493120986853345;0
320454;2019;11;0.0;381.36;1;0.1839728614272348;0
331355;2019;11;0.0;2428.75;1;0.018210518722295288;0
331390;2019;11;0.0;232.9;1;0.1615740350204246;0
331430;2019;11;0.0;2060.11;1;0.03568898818880162;0
173352;2019;12;0.0;489.2;1;0.185287186408098;0
175041;2019;12;0.0;111.79;1;0.0735598245672272;0
175502;2019;12;0.0;388.59;1;0.1852022928288275;0
218731;2019;12;0.0;490.95;1;0.18659367251946862;0
264732;2019;12;0.0;216.02;1;0.15779292185265648;0
296979;2019;12;0.0;244.56;1;0.1667137639097383;0
305879;2019;12;0.0;1696.6;1;0.07439717626701015;0
312118;2019;12;0.0;875.19;1;0.13672906100733068;0
312125;2019;12;0.0;1133.32;1;0.11934831210744529;0
320424;2019;12;0.0;499.0;1;0.18493120986853345;0
320454;2019;12;0.0;381.36;1;0.1839728614272348;0
331355;2019;12;0.0;2428.75;1;0.018210518722295288;0
331390;2019;12;0.0;232.9;1;0.1615740350204246;0
331430;2019;12;0.0;2060.11;1;0.03568898818880162;0
173352;2020;1;0.0;489.2;1;0.18673722121639297;0
175041;2020;1;0.0;111.79;1;0.07934560524375767;0
175502;2020;1;0.0;388.59;1;0.18299328823701222;0
