isn_vinculo;num_ano;num_mes;94;97;101;140;204;302;303;316;317;1236;1367;1369;IF_label;IF_score;anomalo
751546;2015;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;829.02;0.0;0.0;0.0;0.0;1;0.1855692737989747;0
753435;2015;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1755.1;0.0;0.0;0.0;0.0;1;0.18449905117992982;0
753882;2015;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1114.0;0.0;0.0;0.0;0.0;1;0.18759530796521595;0
172902;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1172.61;0.0;0.0;0.0;0.0;1;0.18749727385691067;0
173997;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1;0.1871376117144548;0
176071;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;829.06;0.0;0.0;0.0;0.0;1;0.1855692737989747;0
190573;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;724.25;0.0;0.0;0.0;0.0;1;0.186036737140926;0
218864;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1182.86;0.0;0.0;0.0;0.0;1;0.18691875356515814;0
296906;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;768.22;0.0;0.0;0.0;0.0;1;0.1855553510637592;0
296941;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;650.81;0.0;0.0;0.0;0.0;1;0.1845669679777806;0
296991;2015;12;0.0;0.0;0.0;0.0;0.0;862.22;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1002985167186633;0
297006;2015;12;0.0;0.0;0.0;0.0;0.0;1386.01;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0632647878192738;0
297334;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4985.39;0.0;0.0;0.0;0.0;1;0.15889868822941422;0
297612;2015;12;0.0;0.0;0.0;0.0;0.0;244.77;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14169851671452915;0
312126;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7196.49;0.0;0.0;0.0;0.0;1;0.12248520206004188;0
320535;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3262.7;0.0;0.0;0.0;0.0;1;0.17162554335264024;0
320542;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1529.85;0.0;0.0;0.0;0.0;1;0.18665793382008605;0
329685;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4980.47;0.0;0.0;0.0;0.0;1;0.1590320910826571;0
333596;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;256.8;0.0;0.0;0.0;0.0;1;0.18003331878037;0
346181;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8801.11;0.0;0.0;0.0;0.0;1;0.09728412072262416;0
350848;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1241.59;0.0;0.0;0.0;0.0;1;0.18681931519073408;0
370032;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;702.45;0.0;0.0;0.0;0.0;1;0.18555437882985282;0
375130;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4521.17;0.0;0.0;0.0;0.0;1;0.16026567766115019;0
377068;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;702.43;0.0;0.0;0.0;0.0;1;0.18555437882985282;0
383676;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;379.38;0.0;0.0;0.0;0.0;1;0.1813448347304083;0
383677;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;379.38;0.0;0.0;0.0;0.0;1;0.1813448347304083;0
459365;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1819.36;0.0;0.0;0.0;0.0;1;0.18487315628662737;0
459366;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3921.7;0.0;0.0;0.0;0.0;1;0.16609633916934952;0
594946;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;650.81;0.0;0.0;0.0;0.0;1;0.1845669679777806;0
599251;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2074.2;0.0;0.0;0.0;0.0;1;0.18399609979328496;0
599312;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2045.63;0.0;0.0;0.0;0.0;1;0.1842444467571432;0
599313;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4773.13;0.0;0.0;0.0;0.0;1;0.16070772152880092;0
600449;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6794.67;0.0;0.0;0.0;0.0;1;0.12954634194969977;0
734348;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;827.72;0.0;0.0;0.0;0.0;1;0.1855692737989747;0
734431;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3415.32;0.0;0.0;0.0;0.0;1;0.16964032751211128;0
734432;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1043.24;0.0;0.0;0.0;0.0;1;0.18744251219728492;0
746609;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2260.8;0.0;0.0;0.0;0.0;1;0.1827112637467948;0
750875;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;518.14;0.0;0.0;0.0;0.0;1;0.18410755054559425;0
750876;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3292.22;0.0;0.0;0.0;0.0;1;0.1707657713917457;0
750877;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1207.09;0.0;0.0;0.0;0.0;1;0.1867542372520402;0
751545;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1687.95;0.0;0.0;0.0;0.0;1;0.1850098725334316;0
751546;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;829.02;0.0;0.0;0.0;0.0;1;0.1855692737989747;0
753435;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1755.1;0.0;0.0;0.0;0.0;1;0.18449905117992982;0
753882;2015;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1114.0;0.0;0.0;0.0;0.0;1;0.18759530796521595;0
172902;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1172.61;0.0;0.0;0.0;0.0;1;0.11617348656435045;0
173997;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1;0.11742790501941891;0
176071;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;829.06;0.0;0.0;0.0;0.0;1;0.11779732503565205;0
190573;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;724.25;0.0;0.0;0.0;0.0;1;0.11486469737544591;0
218864;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1182.86;0.0;0.0;0.0;0.0;1;0.11568093896821713;0
296906;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;768.22;0.0;0.0;0.0;0.0;1;0.1156538556837805;0
296941;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;650.81;0.0;0.0;0.0;0.0;1;0.11089168340383104;0
296991;2016;1;0.0;0.0;0.0;0.0;0.0;862.22;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.025929600452920476;1
297006;2016;1;0.0;0.0;0.0;0.0;0.0;1386.01;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.06953930585284163;1
297334;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4985.39;0.0;0.0;0.0;0.0;1;0.0651899072335147;0
297612;2016;1;0.0;0.0;0.0;0.0;0.0;244.77;0.0;0.0;0.0;0.0;0.0;0.0;1;0.040007683230300906;0
312126;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7196.49;0.0;0.0;0.0;0.0;1;0.012983608275180858;0
320535;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3262.7;0.0;0.0;0.0;0.0;1;0.08558291906938154;0
320542;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1529.85;0.0;0.0;0.0;0.0;1;0.1091232072196544;0
329685;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4980.47;0.0;0.0;0.0;0.0;1;0.06535500576465175;0
333596;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;256.8;0.0;0.0;0.0;0.0;1;0.08722954557692697;0
346181;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8801.11;0.0;0.0;0.0;0.0;-1;-0.009849353290814156;1
350848;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1241.59;0.0;0.0;0.0;0.0;1;0.11316485358404887;0
370032;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;702.45;0.0;0.0;0.0;0.0;1;0.11374041452735939;0
375130;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4521.17;0.0;0.0;0.0;0.0;1;0.06871731128559289;0
377068;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;702.43;0.0;0.0;0.0;0.0;1;0.11374041452735939;0
383676;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;379.38;0.0;0.0;0.0;0.0;1;0.09289346572723073;0
383677;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;379.38;0.0;0.0;0.0;0.0;1;0.09289346572723073;0
459365;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1819.36;0.0;0.0;0.0;0.0;1;0.10632089654976001;0
459366;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3921.7;0.0;0.0;0.0;0.0;1;0.0768389490840991;0
594946;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;650.81;0.0;0.0;0.0;0.0;1;0.11089168340383104;0
599251;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2074.2;0.0;0.0;0.0;0.0;1;0.10332877578420185;0
599312;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2045.63;0.0;0.0;0.0;0.0;1;0.10327855924430307;0
599313;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4773.13;0.0;0.0;0.0;0.0;1;0.06618683186853924;0
600449;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6794.67;0.0;0.0;0.0;0.0;1;0.02242976897774951;0
734348;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;827.72;0.0;0.0;0.0;0.0;1;0.11750256587371827;0
734431;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3415.32;0.0;0.0;0.0;0.0;1;0.08261799192377628;0
734432;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1043.24;0.0;0.0;0.0;0.0;1;0.11688891274772889;0
746609;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2260.8;0.0;0.0;0.0;0.0;1;0.09866224306361454;0
750875;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;518.14;0.0;0.0;0.0;0.0;1;0.10140954676561381;0
750876;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3292.22;0.0;0.0;0.0;0.0;1;0.08561573312201193;0
750877;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1207.09;0.0;0.0;0.0;0.0;1;0.11463854931107742;0
751545;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1687.95;0.0;0.0;0.0;0.0;1;0.1072664383828904;0
751546;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;829.02;0.0;0.0;0.0;0.0;1;0.11764997038343683;0
753435;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1755.1;0.0;0.0;0.0;0.0;1;0.1084719444371623;0
753882;2016;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1114.0;0.0;0.0;0.0;0.0;1;0.1159684367528781;0
172902;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1172.61;0.0;0.0;0.0;0.0;1;0.11617348656435045;0
173997;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1;0.11742790501941891;0
176071;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;829.06;0.0;0.0;0.0;0.0;1;0.11779732503565205;0
190573;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;724.25;0.0;0.0;0.0;0.0;1;0.11486469737544591;0
218864;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1182.86;0.0;0.0;0.0;0.0;1;0.11568093896821713;0
296906;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;768.22;0.0;0.0;0.0;0.0;1;0.1156538556837805;0
296941;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;650.81;0.0;0.0;0.0;0.0;1;0.11089168340383104;0
296991;2016;2;0.0;0.0;0.0;0.0;0.0;862.22;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.025929600452920476;1
297006;2016;2;0.0;0.0;0.0;0.0;0.0;1386.01;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.06953930585284163;1
297334;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4985.39;0.0;0.0;0.0;0.0;1;0.0651899072335147;0
297612;2016;2;0.0;0.0;0.0;0.0;0.0;244.77;0.0;0.0;0.0;0.0;0.0;0.0;1;0.040007683230300906;0
312126;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7196.49;0.0;0.0;0.0;0.0;1;0.012983608275180858;0
320535;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3262.7;0.0;0.0;0.0;0.0;1;0.08558291906938154;0
320542;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1529.85;0.0;0.0;0.0;0.0;1;0.1091232072196544;0
329685;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4980.47;0.0;0.0;0.0;0.0;1;0.06535500576465175;0
333596;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;256.8;0.0;0.0;0.0;0.0;1;0.08722954557692697;0
346181;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8801.11;0.0;0.0;0.0;0.0;-1;-0.009849353290814156;1
350848;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1241.59;0.0;0.0;0.0;0.0;1;0.11316485358404887;0
370032;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;702.45;0.0;0.0;0.0;0.0;1;0.11374041452735939;0
375130;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4521.17;0.0;0.0;0.0;0.0;1;0.06871731128559289;0
377068;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;702.43;0.0;0.0;0.0;0.0;1;0.11374041452735939;0
383676;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;379.38;0.0;0.0;0.0;0.0;1;0.09289346572723073;0
383677;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;379.38;0.0;0.0;0.0;0.0;1;0.09289346572723073;0
459365;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1819.36;0.0;0.0;0.0;0.0;1;0.10632089654976001;0
459366;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3921.7;0.0;0.0;0.0;0.0;1;0.0768389490840991;0
594946;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;650.81;0.0;0.0;0.0;0.0;1;0.11089168340383104;0
599251;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2074.2;0.0;0.0;0.0;0.0;1;0.10332877578420185;0
599312;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2045.63;0.0;0.0;0.0;0.0;1;0.10327855924430307;0
599313;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4773.13;0.0;0.0;0.0;0.0;1;0.06618683186853924;0
600449;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6794.67;0.0;0.0;0.0;0.0;1;0.02242976897774951;0
734348;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;827.72;0.0;0.0;0.0;0.0;1;0.11750256587371827;0
734431;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3415.32;0.0;0.0;0.0;0.0;1;0.08261799192377628;0
734432;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1043.24;0.0;0.0;0.0;0.0;1;0.11688891274772889;0
746609;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2260.8;0.0;0.0;0.0;0.0;1;0.09866224306361454;0
750875;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;518.14;0.0;0.0;0.0;0.0;1;0.10140954676561381;0
750876;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3292.22;0.0;0.0;0.0;0.0;1;0.08561573312201193;0
750877;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1207.09;0.0;0.0;0.0;0.0;1;0.11463854931107742;0
751545;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1687.95;0.0;0.0;0.0;0.0;1;0.1072664383828904;0
751546;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;829.02;0.0;0.0;0.0;0.0;1;0.11764997038343683;0
753435;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1755.1;0.0;0.0;0.0;0.0;1;0.1084719444371623;0
753882;2016;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1114.0;0.0;0.0;0.0;0.0;1;0.1159684367528781;0
172902;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1172.61;0.0;0.0;0.0;0.0;1;0.11617348656435045;0
173997;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1;0.11742790501941891;0
176071;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;829.06;0.0;0.0;0.0;0.0;1;0.11779732503565205;0
190573;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;724.25;0.0;0.0;0.0;0.0;1;0.11486469737544591;0
218864;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1182.86;0.0;0.0;0.0;0.0;1;0.11568093896821713;0
296906;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;768.22;0.0;0.0;0.0;0.0;1;0.1156538556837805;0
296941;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;650.81;0.0;0.0;0.0;0.0;1;0.11089168340383104;0
296991;2016;3;0.0;0.0;0.0;0.0;0.0;862.22;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.025929600452920476;1
297006;2016;3;0.0;0.0;0.0;0.0;0.0;1386.01;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.06953930585284163;1
297334;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4985.39;0.0;0.0;0.0;0.0;1;0.0651899072335147;0
297612;2016;3;0.0;0.0;0.0;0.0;0.0;244.77;0.0;0.0;0.0;0.0;0.0;0.0;1;0.040007683230300906;0
312126;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7196.49;0.0;0.0;0.0;0.0;1;0.012983608275180858;0
320535;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3262.7;0.0;0.0;0.0;0.0;1;0.08558291906938154;0
320542;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1529.85;0.0;0.0;0.0;0.0;1;0.1091232072196544;0
329685;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4980.47;0.0;0.0;0.0;0.0;1;0.06535500576465175;0
333596;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;256.8;0.0;0.0;0.0;0.0;1;0.08722954557692697;0
346181;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8801.11;0.0;0.0;0.0;0.0;-1;-0.009849353290814156;1
350848;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1241.59;0.0;0.0;0.0;0.0;1;0.11316485358404887;0
370032;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;257.57;0.0;0.0;0.0;0.0;1;0.08738718951020868;0
375130;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4521.17;0.0;0.0;0.0;0.0;1;0.06871731128559289;0
377068;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;702.43;0.0;0.0;0.0;0.0;1;0.11374041452735939;0
383676;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;379.38;0.0;0.0;0.0;0.0;1;0.09289346572723073;0
383677;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;379.38;0.0;0.0;0.0;0.0;1;0.09289346572723073;0
459365;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1819.36;0.0;0.0;0.0;0.0;1;0.10632089654976001;0
459366;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3921.7;0.0;0.0;0.0;0.0;1;0.0768389490840991;0
594946;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;650.81;0.0;0.0;0.0;0.0;1;0.11089168340383104;0
599251;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2074.2;0.0;0.0;0.0;0.0;1;0.10332877578420185;0
599312;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2045.63;0.0;0.0;0.0;0.0;1;0.10327855924430307;0
599313;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4773.13;0.0;0.0;0.0;0.0;1;0.06618683186853924;0
600449;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6794.67;0.0;0.0;0.0;0.0;1;0.02242976897774951;0
734348;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;827.72;0.0;0.0;0.0;0.0;1;0.11750256587371827;0
734431;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3415.32;0.0;0.0;0.0;0.0;1;0.08261799192377628;0
734432;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1043.24;0.0;0.0;0.0;0.0;1;0.11688891274772889;0
746609;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2260.8;0.0;0.0;0.0;0.0;1;0.09866224306361454;0
750875;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;518.14;0.0;0.0;0.0;0.0;1;0.10140954676561381;0
750876;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3292.22;0.0;0.0;0.0;0.0;1;0.08561573312201193;0
750877;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1207.09;0.0;0.0;0.0;0.0;1;0.11463854931107742;0
751545;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1687.95;0.0;0.0;0.0;0.0;1;0.1072664383828904;0
751546;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;829.02;0.0;0.0;0.0;0.0;1;0.11764997038343683;0
753435;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1755.1;0.0;0.0;0.0;0.0;1;0.1084719444371623;0
753882;2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1114.0;0.0;0.0;0.0;0.0;1;0.1159684367528781;0
172902;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1172.61;0.0;0.0;0.0;0.0;1;0.11617348656435045;0
173997;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.09;0.0;0.0;0.0;0.0;1;0.11742790501941891;0
176071;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;829.06;0.0;0.0;0.0;0.0;1;0.11779732503565205;0
190573;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;724.25;0.0;0.0;0.0;0.0;1;0.11486469737544591;0
218864;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1182.86;0.0;0.0;0.0;0.0;1;0.11568093896821713;0
296906;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;768.22;0.0;0.0;0.0;0.0;1;0.1156538556837805;0
296941;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;650.81;0.0;0.0;0.0;0.0;1;0.11089168340383104;0
296991;2016;4;0.0;0.0;0.0;0.0;0.0;862.22;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.025929600452920476;1
297006;2016;4;0.0;0.0;0.0;0.0;0.0;1386.01;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.06953930585284163;1
297334;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4985.39;0.0;0.0;0.0;0.0;1;0.0651899072335147;0
297612;2016;4;0.0;0.0;0.0;0.0;0.0;244.77;0.0;0.0;0.0;0.0;0.0;0.0;1;0.040007683230300906;0
312126;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7196.49;0.0;0.0;0.0;0.0;1;0.012983608275180858;0
320535;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3262.7;0.0;0.0;0.0;0.0;1;0.08558291906938154;0
320542;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1529.85;0.0;0.0;0.0;0.0;1;0.1091232072196544;0
329685;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4980.47;0.0;0.0;0.0;0.0;1;0.06535500576465175;0
333596;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;256.8;0.0;0.0;0.0;0.0;1;0.08722954557692697;0
346181;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8801.11;0.0;0.0;0.0;0.0;-1;-0.009849353290814156;1
350848;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1241.59;0.0;0.0;0.0;0.0;1;0.11316485358404887;0
375130;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4521.17;0.0;0.0;0.0;0.0;1;0.06871731128559289;0
377068;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;702.43;0.0;0.0;0.0;0.0;1;0.11374041452735939;0
383676;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;379.38;0.0;0.0;0.0;0.0;1;0.09289346572723073;0
383677;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;379.38;0.0;0.0;0.0;0.0;1;0.09289346572723073;0
459365;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1819.36;0.0;0.0;0.0;0.0;1;0.10632089654976001;0
459366;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3921.7;0.0;0.0;0.0;0.0;1;0.0768389490840991;0
594946;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;650.81;0.0;0.0;0.0;0.0;1;0.11089168340383104;0
599251;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2074.2;0.0;0.0;0.0;0.0;1;0.10332877578420185;0
599312;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2045.63;0.0;0.0;0.0;0.0;1;0.10327855924430307;0
599313;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4773.13;0.0;0.0;0.0;0.0;1;0.06618683186853924;0
600449;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6794.67;0.0;0.0;0.0;0.0;1;0.02242976897774951;0
734348;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;827.72;0.0;0.0;0.0;0.0;1;0.11750256587371827;0
734431;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3415.32;0.0;0.0;0.0;0.0;1;0.08261799192377628;0
734432;2016;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1043.24;0.0;0.0;0.0;0.0;1;0.11688891274772889;0
