isn_vinculo;num_ano;num_mes;8;10;15;19;39;70;94;97;207;324;666;680;1367;1369;IF_label;IF_score;anomalo
297175;2012;2;0.0;5338.34;2669.17;1324.55;1871.0;0.0;0.0;0.0;2142.79;0.0;0.0;0.0;0.0;0.0;1;0.15031450742272684;0
297608;2012;2;1315.51;0.0;131.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15996536116886434;0
297091;2012;3;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1;0.15626036709028662;0
297175;2012;3;0.0;5338.34;2669.17;1324.55;1871.0;0.0;0.0;0.0;2142.79;0.0;0.0;0.0;0.0;0.0;1;0.15031450742272684;0
297608;2012;3;1315.51;0.0;131.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15996536116886434;0
297091;2012;4;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1;0.15626036709028662;0
297175;2012;4;0.0;5338.34;2669.17;1324.55;1871.0;0.0;0.0;0.0;2142.79;0.0;0.0;0.0;0.0;0.0;1;0.15031450742272684;0
297608;2012;4;1315.51;0.0;131.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15996536116886434;0
297091;2012;5;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1;0.15626036709028662;0
297175;2012;5;0.0;5338.34;2669.17;1324.55;1871.0;0.0;0.0;0.0;2142.79;0.0;0.0;0.0;0.0;0.0;1;0.15031450742272684;0
297608;2012;5;1315.51;0.0;131.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15996536116886434;0
297091;2012;6;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1;0.15626036709028662;0
297175;2012;6;0.0;5338.34;2669.17;1324.55;1871.0;0.0;0.0;0.0;2142.79;0.0;0.0;0.0;0.0;0.0;1;0.15031450742272684;0
297608;2012;6;1315.51;0.0;131.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15996536116886434;0
297091;2012;7;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1;0.15626036709028662;0
297175;2012;7;0.0;5338.34;2669.17;1324.55;1871.0;0.0;0.0;0.0;2142.79;0.0;0.0;0.0;0.0;0.0;1;0.15031450742272684;0
297608;2012;7;1315.51;0.0;131.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15996536116886434;0
297091;2012;8;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1;0.15626036709028662;0
297175;2012;8;0.0;5338.34;2669.17;1324.55;1871.0;0.0;0.0;0.0;2142.79;0.0;0.0;0.0;0.0;0.0;1;0.15031450742272684;0
297608;2012;8;1315.51;0.0;131.55;0.0;0.0;0.0;0.0;0.0;0.0;130.7;0.0;0.0;0.0;0.0;1;0.030217988125118223;0
297091;2012;9;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1;0.15626036709028662;0
297175;2012;9;0.0;5338.34;2669.17;1324.55;1871.0;0.0;0.0;0.0;2142.79;0.0;0.0;0.0;0.0;0.0;1;0.15031450742272684;0
297608;2012;9;1315.51;0.0;131.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15996536116886434;0
297091;2012;10;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1;0.15626036709028662;0
297175;2012;10;0.0;5338.34;2669.17;1324.55;1871.0;0.0;0.0;0.0;2142.79;0.0;0.0;0.0;0.0;0.0;1;0.15031450742272684;0
297608;2012;10;1315.51;0.0;131.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15996536116886434;0
297091;2012;11;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1;0.15626036709028662;0
297175;2012;11;0.0;5338.34;2669.17;1324.55;1871.0;0.0;0.0;0.0;2142.79;0.0;0.0;0.0;0.0;0.0;1;0.15031450742272684;0
297608;2012;11;1315.51;0.0;131.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15996536116886434;0
297091;2012;12;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1;0.15626036709028662;0
297175;2012;12;0.0;5338.34;2669.17;1324.55;1871.0;0.0;0.0;0.0;2142.79;0.0;0.0;0.0;0.0;0.0;1;0.15031450742272684;0
297608;2012;12;1315.51;0.0;131.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15996536116886434;0
297091;2013;1;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1;0.08035089006026502;0
297175;2013;1;0.0;0.0;2818.11;1398.46;1975.4;0.0;0.0;0.0;2262.36;0.0;0.0;5636.22;0.0;0.0;1;0.009733112968555835;0
297608;2013;1;1388.92;0.0;138.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09179046082654158;0
297091;2013;2;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1;0.08035089006026502;0
297175;2013;2;0.0;0.0;2818.11;1398.46;1975.4;0.0;0.0;0.0;2262.36;0.0;0.0;5636.22;0.0;0.0;1;0.009733112968555835;0
297608;2013;2;1388.92;0.0;138.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09179046082654158;0
297091;2013;3;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1;0.08035089006026502;0
297175;2013;3;0.0;0.0;2818.11;1398.46;1975.4;0.0;0.0;0.0;2262.36;0.0;0.0;5636.22;0.0;0.0;1;0.009733112968555835;0
297608;2013;3;1388.92;0.0;138.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09179046082654158;0
297091;2013;4;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1;0.08035089006026502;0
297175;2013;4;0.0;0.0;2818.11;1398.46;1975.4;0.0;0.0;0.0;2262.36;0.0;0.0;5636.22;0.0;0.0;1;0.009733112968555835;0
297608;2013;4;1388.92;0.0;138.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09179046082654158;0
297091;2013;5;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1;0.08035089006026502;0
297175;2013;5;0.0;0.0;2492.44;1236.85;1975.4;0.0;0.0;0.0;1772.62;0.0;0.0;4984.87;0.0;0.0;1;0.062253085150696164;0
297608;2013;5;1388.92;0.0;138.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09179046082654158;0
297091;2013;6;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1;0.08035089006026502;0
297175;2013;6;0.0;0.0;2492.44;1236.85;1975.4;0.0;0.0;0.0;1772.62;0.0;0.0;4984.87;0.0;0.0;1;0.062253085150696164;0
297608;2013;6;1388.92;0.0;138.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09179046082654158;0
297091;2013;7;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1;0.08035089006026502;0
297175;2013;7;0.0;0.0;2492.44;1236.85;1975.4;0.0;0.0;0.0;1772.62;0.0;0.0;4984.87;0.0;0.0;1;0.062253085150696164;0
297608;2013;7;1388.92;0.0;138.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09179046082654158;0
297091;2013;8;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1;0.08035089006026502;0
297175;2013;8;0.0;0.0;2492.44;1236.85;1975.4;0.0;0.0;0.0;1772.62;0.0;0.0;4984.87;0.0;0.0;1;0.062253085150696164;0
297608;2013;8;1388.92;0.0;138.89;0.0;0.0;0.0;0.0;0.0;0.0;116.93;0.0;0.0;0.0;0.0;-1;-0.01943284818674651;1
297091;2013;9;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1;0.08035089006026502;0
297175;2013;9;0.0;0.0;2492.44;1236.85;1975.4;0.0;0.0;0.0;1772.62;0.0;0.0;4984.87;0.0;0.0;1;0.062253085150696164;0
297608;2013;9;1388.92;0.0;138.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09179046082654158;0
297091;2013;10;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1;0.08035089006026502;0
297175;2013;10;0.0;0.0;2492.44;1236.85;1975.4;0.0;0.0;0.0;1772.62;0.0;0.0;4984.87;0.0;0.0;1;0.062253085150696164;0
297608;2013;10;1388.92;0.0;138.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09179046082654158;0
297091;2013;11;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1;0.08035089006026502;0
297175;2013;11;0.0;0.0;2492.44;1236.85;1975.4;0.0;0.0;0.0;1772.62;0.0;0.0;4984.87;0.0;0.0;1;0.062253085150696164;0
297608;2013;11;1388.92;0.0;138.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09179046082654158;0
297091;2013;12;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1;0.08035089006026502;0
297175;2013;12;0.0;0.0;2492.44;1236.85;1975.4;0.0;0.0;0.0;1772.62;0.0;0.0;4984.87;0.0;0.0;1;0.062253085150696164;0
297608;2013;12;1388.92;0.0;138.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09179046082654158;0
297091;2014;1;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1;0.0473297015729518;0
297175;2014;1;0.0;0.0;3229.42;1602.57;2088.0;0.0;0.0;0.0;2768.26;0.0;0.0;6458.83;0.0;0.0;1;0.05492029371136575;0
297608;2014;1;1468.09;0.0;146.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.051478312125083914;1
297091;2014;2;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1;0.0473297015729518;0
297175;2014;2;0.0;0.0;3229.42;1602.57;2088.0;0.0;0.0;0.0;2768.26;0.0;0.0;6458.83;0.0;0.0;1;0.05492029371136575;0
297608;2014;2;0.0;0.0;146.81;0.0;0.0;0.0;0.0;0.0;1027.66;0.0;0.0;0.0;0.0;0.0;1;0.06320403015941567;0
297091;2014;3;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1;0.0473297015729518;0
297175;2014;3;0.0;0.0;3229.42;1602.57;2088.0;0.0;0.0;0.0;2768.26;0.0;0.0;6458.83;0.0;0.0;1;0.05492029371136575;0
297608;2014;3;0.0;0.0;146.81;0.0;0.0;0.0;0.0;0.0;1027.66;0.0;0.0;0.0;0.0;0.0;1;0.06320403015941567;0
297091;2014;4;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1;0.0473297015729518;0
297175;2014;4;0.0;0.0;3229.42;1602.57;2088.0;0.0;0.0;0.0;2768.26;0.0;0.0;6458.83;0.0;0.0;1;0.05492029371136575;0
297608;2014;4;0.0;0.0;146.81;0.0;0.0;0.0;0.0;0.0;1027.66;0.0;0.0;0.0;0.0;0.0;1;0.06320403015941567;0
297091;2014;5;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1;0.0473297015729518;0
297175;2014;5;0.0;0.0;3229.42;1602.57;2088.0;0.0;0.0;0.0;2768.26;0.0;0.0;6458.83;0.0;0.0;1;0.05492029371136575;0
297608;2014;5;0.0;0.0;146.81;0.0;0.0;0.0;0.0;0.0;1027.66;0.0;0.0;0.0;0.0;0.0;1;0.06320403015941567;0
297091;2014;6;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1;0.0473297015729518;0
297175;2014;6;0.0;0.0;3229.42;1602.57;2088.0;3027.91;0.0;0.0;2768.26;0.0;0.0;6458.83;0.0;0.0;1;0.032024919013523;0
297608;2014;6;0.0;0.0;146.81;0.0;0.0;0.0;0.0;0.0;1027.66;0.0;0.0;0.0;0.0;0.0;1;0.06320403015941567;0
297091;2014;7;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1;0.0473297015729518;0
297175;2014;7;0.0;0.0;3229.42;1602.57;2088.0;0.0;0.0;0.0;2768.26;0.0;0.0;6458.83;0.0;0.0;1;0.05492029371136575;0
297608;2014;7;0.0;0.0;146.81;0.0;0.0;0.0;0.0;0.0;1027.66;0.0;0.0;0.0;0.0;0.0;1;0.06320403015941567;0
297091;2014;8;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1;0.0473297015729518;0
297175;2014;8;0.0;0.0;3229.42;1602.57;2088.0;0.0;0.0;0.0;2768.26;0.0;0.0;6458.83;0.0;0.0;1;0.05492029371136575;0
297608;2014;8;0.0;0.0;146.81;0.0;0.0;0.0;0.0;0.0;1027.66;0.0;0.0;0.0;0.0;0.0;1;0.06320403015941567;0
297091;2014;9;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1;0.0473297015729518;0
297175;2014;9;0.0;0.0;3229.42;1602.57;2088.0;0.0;0.0;0.0;2768.26;0.0;3746.24;6458.83;0.0;0.0;-1;-0.028264947085446246;1
297608;2014;9;0.0;0.0;146.81;0.0;0.0;0.0;0.0;0.0;1027.66;0.0;0.0;0.0;0.0;0.0;1;0.06320403015941567;0
297091;2014;10;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1;0.0473297015729518;0
297175;2014;10;0.0;0.0;3229.42;1602.57;2088.0;0.0;0.0;0.0;2768.26;0.0;3746.24;6458.83;0.0;0.0;-1;-0.028264947085446246;1
297608;2014;10;0.0;0.0;146.81;0.0;0.0;0.0;0.0;0.0;1027.66;0.0;0.0;0.0;0.0;0.0;1;0.06320403015941567;0
297091;2014;11;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1;0.0473297015729518;0
297175;2014;11;0.0;0.0;3229.42;1602.57;2088.0;0.0;0.0;0.0;2768.26;0.0;3746.24;6458.83;0.0;0.0;-1;-0.028264947085446246;1
297608;2014;11;0.0;0.0;146.81;0.0;0.0;0.0;0.0;0.0;1027.66;0.0;0.0;0.0;0.0;0.0;1;0.06320403015941567;0
297091;2014;12;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1;0.0473297015729518;0
297175;2014;12;0.0;0.0;3229.42;1602.57;2088.0;0.0;0.0;0.0;2768.26;0.0;3746.24;6458.83;0.0;0.0;-1;-0.028264947085446246;1
297608;2014;12;0.0;0.0;146.81;0.0;0.0;0.0;0.0;0.0;1027.66;0.0;0.0;0.0;0.0;0.0;1;0.06320403015941567;0
297091;2015;1;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.09333191273204366;0
297175;2015;1;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;3746.24;6875.42;0.0;0.0;1;0.05632879673527447;0
297608;2015;1;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.11513067196563737;0
297091;2015;2;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.09333191273204366;0
297175;2015;2;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;3746.24;6875.42;0.0;0.0;1;0.05632879673527447;0
297608;2015;2;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.11513067196563737;0
297091;2015;3;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.09333191273204366;0
297175;2015;3;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;3746.24;6875.42;0.0;0.0;1;0.05632879673527447;0
297608;2015;3;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.11513067196563737;0
297091;2015;4;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.09333191273204366;0
297175;2015;4;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;3746.24;6875.42;0.0;0.0;1;0.05632879673527447;0
297608;2015;4;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.11513067196563737;0
297091;2015;5;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.09333191273204366;0
297175;2015;5;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;3746.24;6875.42;0.0;0.0;1;0.05632879673527447;0
297608;2015;5;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.11513067196563737;0
297091;2015;6;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.09333191273204366;0
297175;2015;6;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;3746.24;6875.42;0.0;0.0;1;0.05632879673527447;0
297608;2015;6;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.11513067196563737;0
297091;2015;7;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.09333191273204366;0
297175;2015;7;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;0.0;6875.42;0.0;0.0;1;0.10636130753139378;0
297608;2015;7;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.11513067196563737;0
297091;2015;8;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.09333191273204366;0
297175;2015;8;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;0.0;6875.42;0.0;0.0;1;0.10636130753139378;0
297608;2015;8;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.11513067196563737;0
297091;2015;9;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.09333191273204366;0
297175;2015;9;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;0.0;6875.42;0.0;0.0;1;0.10636130753139378;0
297608;2015;9;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.11513067196563737;0
297091;2015;10;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.09333191273204366;0
297175;2015;10;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;0.0;6875.42;0.0;0.0;1;0.10636130753139378;0
297608;2015;10;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.11513067196563737;0
297091;2015;11;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.09333191273204366;0
297175;2015;11;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;0.0;6875.42;0.0;0.0;1;0.10636130753139378;0
297608;2015;11;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.11513067196563737;0
297091;2015;12;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.09333191273204366;0
297175;2015;12;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;0.0;6875.42;0.0;0.0;1;0.10636130753139378;0
297608;2015;12;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.11513067196563737;0
297091;2016;1;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.13182870736546043;0
297175;2016;1;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;0.0;6875.42;0.0;0.0;1;0.14404788812600267;0
297608;2016;1;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.15252682067094092;0
297091;2016;2;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.13182870736546043;0
297175;2016;2;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;0.0;6875.42;0.0;0.0;1;0.14404788812600267;0
297608;2016;2;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.15252682067094092;0
297091;2016;3;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.13182870736546043;0
297175;2016;3;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;0.0;6875.42;0.0;0.0;1;0.14404788812600267;0
297608;2016;3;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.15252682067094092;0
297091;2016;4;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.13182870736546043;0
297175;2016;4;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;0.0;6875.42;0.0;0.0;1;0.14404788812600267;0
297608;2016;4;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.15252682067094092;0
297091;2016;5;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.13182870736546043;0
297175;2016;5;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;0.0;6875.42;0.0;0.0;1;0.14404788812600267;0
297608;2016;5;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.15252682067094092;0
297091;2016;6;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.13182870736546043;0
297175;2016;6;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;0.0;6875.42;0.0;0.0;1;0.14404788812600267;0
297608;2016;6;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.15252682067094092;0
297091;2016;7;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.13182870736546043;0
297175;2016;7;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;0.0;6875.42;0.0;0.0;1;0.14404788812600267;0
297608;2016;7;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.15252682067094092;0
297091;2016;8;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.13182870736546043;0
297175;2016;8;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;0.0;6875.42;0.0;0.0;1;0.14404788812600267;0
297608;2016;8;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.15252682067094092;0
297091;2016;9;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.13182870736546043;0
297175;2016;9;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;0.0;6875.42;0.0;0.0;1;0.14404788812600267;0
297608;2016;9;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.15252682067094092;0
297091;2016;10;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.13182870736546043;0
297175;2016;10;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;0.0;6875.42;0.0;0.0;1;0.14404788812600267;0
297608;2016;10;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.15252682067094092;0
297091;2016;11;0.0;5674.77;1418.69;0.0;0.0;0.0;0.0;0.0;5674.77;0.0;0.0;0.0;0.0;0.0;1;0.13182870736546043;0
297175;2016;11;0.0;0.0;3437.71;1705.93;2222.68;0.0;0.0;0.0;2946.81;0.0;0.0;6875.42;0.0;0.0;1;0.14404788812600267;0
297608;2016;11;0.0;0.0;156.28;0.0;0.0;0.0;0.0;0.0;1093.95;0.0;0.0;0.0;0.0;0.0;1;0.15252682067094092;0
