isn_vinculo;num_ano;num_mes;8;15;39;97;207;324;1367;1369;IF_label;IF_score;anomalo
296961;2020;2;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2020;3;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2020;4;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2020;5;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2020;6;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2020;7;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2020;8;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2020;9;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2020;10;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2020;11;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2020;12;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2021;1;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2021;2;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2021;3;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2021;4;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2021;5;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2021;6;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2021;7;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2021;8;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
