isn_vinculo;num_ano;num_mes;15;160;207;1367;1369;IF_label;IF_score;anomalo
297604;2021;3;102.86;71.36;925.78;0.0;0.0;-1;-0.05060066275850239;1
296953;2021;4;328.19;0.0;1181.49;0.0;0.0;-1;-0.04027702759907981;1
297604;2021;4;102.86;71.36;925.78;0.0;0.0;-1;-0.05060066275850239;1
296953;2021;5;328.19;0.0;1181.49;0.0;0.0;-1;-0.04027702759907981;1
297604;2021;5;102.86;71.36;925.78;0.0;0.0;-1;-0.05060066275850239;1
296953;2021;6;328.19;0.0;1181.49;0.0;0.0;-1;-0.04027702759907981;1
297604;2021;6;102.86;71.36;925.78;0.0;0.0;-1;-0.05060066275850239;1
296953;2021;7;328.19;0.0;1181.49;0.0;0.0;-1;-0.04027702759907981;1
297604;2021;7;102.86;71.36;925.78;0.0;0.0;-1;-0.05060066275850239;1
296953;2021;8;328.19;0.0;1181.49;0.0;0.0;-1;-0.04027702759907981;1
297604;2021;8;102.86;71.36;925.78;0.0;0.0;-1;-0.05060066275850239;1
296953;2021;9;328.19;0.0;1181.49;0.0;0.0;-1;-0.04027702759907981;1
297604;2021;9;102.86;71.36;925.78;0.0;0.0;-1;-0.05060066275850239;1
296953;2021;10;328.19;0.0;1181.49;0.0;0.0;-1;-0.04027702759907981;1
297604;2021;10;102.86;71.36;925.78;0.0;0.0;-1;-0.05060066275850239;1
296953;2021;11;328.19;0.0;1181.49;0.0;0.0;-1;-0.04027702759907981;1
297604;2021;11;102.86;71.36;925.78;0.0;0.0;-1;-0.05060066275850239;1
296953;2021;12;328.19;0.0;1181.49;0.0;0.0;-1;-0.04027702759907981;1
297604;2021;12;102.86;71.36;925.78;0.0;0.0;-1;-0.05060066275850239;1
296953;2022;1;345.82;0.0;1244.94;0.0;0.0;1;0.018707369185898548;0
297604;2022;1;108.39;128.12;975.49;0.0;0.0;-1;-0.0010451631868360067;1
296953;2022;2;345.82;0.0;1244.94;0.0;0.0;1;0.018707369185898548;0
297604;2022;2;108.39;128.12;975.49;0.0;0.0;-1;-0.0010451631868360067;1
296953;2022;3;345.82;0.0;1244.94;0.0;0.0;1;0.018707369185898548;0
297604;2022;3;108.39;128.12;975.49;0.0;0.0;-1;-0.0010451631868360067;1
296953;2022;4;345.82;0.0;1244.94;0.0;0.0;1;0.018707369185898548;0
297604;2022;4;108.39;128.12;975.49;0.0;0.0;-1;-0.0010451631868360067;1
296953;2022;5;363.44;0.0;1308.38;0.0;0.0;1;0.026821982999211902;0
297604;2022;5;113.91;72.88;1025.21;0.0;0.0;-1;-0.0388904229280983;1
296953;2022;6;363.44;0.0;1308.38;0.0;0.0;1;0.026821982999211902;0
297604;2022;6;113.91;72.88;1025.21;0.0;0.0;-1;-0.0388904229280983;1
296953;2022;7;363.44;0.0;1308.38;0.0;0.0;1;0.026821982999211902;0
297604;2022;7;113.91;72.88;1025.21;0.0;0.0;-1;-0.0388904229280983;1
296953;2022;8;363.44;0.0;1308.38;0.0;0.0;1;0.026821982999211902;0
297604;2022;8;113.91;72.88;1025.21;0.0;0.0;-1;-0.0388904229280983;1
296953;2022;9;363.44;0.0;1308.38;0.0;0.0;1;0.026821982999211902;0
297604;2022;9;113.91;72.88;1025.21;0.0;0.0;-1;-0.0388904229280983;1
296953;2022;10;363.44;0.0;1308.38;0.0;0.0;1;0.026821982999211902;0
297604;2022;10;113.91;72.88;1025.21;0.0;0.0;-1;-0.0388904229280983;1
296953;2022;11;363.44;0.0;1308.38;0.0;0.0;1;0.026821982999211902;0
297604;2022;11;113.91;72.88;1025.21;0.0;0.0;-1;-0.0388904229280983;1
296953;2022;12;363.44;0.0;1308.38;0.0;0.0;1;0.026821982999211902;0
297604;2022;12;113.91;72.88;1025.21;0.0;0.0;-1;-0.0388904229280983;1
296953;2023;1;363.44;0.0;1308.38;0.0;0.0;-1;-0.016129505073358308;1
297604;2023;1;113.91;162.88;1025.21;0.0;0.0;-1;-0.018797450787786385;1
296953;2023;2;363.44;0.0;1308.38;0.0;0.0;-1;-0.016129505073358308;1
297604;2023;2;113.91;162.88;1025.21;0.0;0.0;-1;-0.018797450787786385;1
296953;2023;3;363.44;0.0;1308.38;0.0;0.0;-1;-0.016129505073358308;1
297604;2023;3;113.91;162.88;1025.21;0.0;0.0;-1;-0.018797450787786385;1
296953;2023;4;363.44;0.0;1308.38;0.0;0.0;-1;-0.016129505073358308;1
297604;2023;4;113.91;162.88;1025.21;0.0;0.0;-1;-0.018797450787786385;1
296953;2023;5;363.44;0.0;1308.38;0.0;0.0;-1;-0.016129505073358308;1
297604;2023;5;113.91;180.88;1025.21;0.0;0.0;-1;-0.018797450787786385;1
296953;2023;6;374.34;0.0;1347.63;0.0;0.0;1;0.023676293183216512;0
297604;2023;6;117.33;146.71;1055.96;0.0;0.0;-1;-0.00417630560669513;1
296953;2023;7;374.34;0.0;1347.63;0.0;0.0;1;0.023676293183216512;0
297604;2023;7;117.33;146.71;1055.96;0.0;0.0;-1;-0.00417630560669513;1
296953;2023;8;384.52;0.0;1384.27;0.0;0.0;-1;-0.00239927753075575;1
297604;2023;8;120.52;114.81;1084.67;0.0;0.0;-1;-0.04980684910248767;1
296953;2023;9;384.52;0.0;1384.27;0.0;0.0;-1;-0.00239927753075575;1
297604;2023;9;120.52;114.81;1084.67;0.0;0.0;-1;-0.04980684910248767;1
296953;2023;10;384.52;0.0;1384.27;0.0;0.0;-1;-0.00239927753075575;1
297604;2023;10;120.52;114.81;1084.67;0.0;0.0;-1;-0.04980684910248767;1
296953;2023;11;384.52;0.0;1384.27;250.75;0.0;-1;-0.06014965897609581;1
297604;2023;11;120.52;114.81;1084.67;0.0;0.0;-1;-0.04980684910248767;1
296953;2023;12;384.52;0.0;1384.27;0.0;0.0;-1;-0.00239927753075575;1
297604;2023;12;120.52;114.81;1084.67;0.0;0.0;-1;-0.04980684910248767;1
296953;2024;1;384.52;0.0;1384.27;0.0;0.0;1;0.011461536411312978;0
297604;2024;1;120.52;206.81;1084.67;0.0;0.0;1;0.0009640873498348856;0
296953;2024;2;384.52;0.0;1384.27;0.0;0.0;1;0.011461536411312978;0
297604;2024;2;120.52;206.81;1084.67;0.0;0.0;1;0.0009640873498348856;0
296953;2024;3;384.52;0.0;1384.27;0.0;0.0;1;0.011461536411312978;0
297604;2024;3;120.52;206.81;1084.67;0.0;0.0;1;0.0009640873498348856;0
296953;2024;4;384.52;0.0;1384.27;0.0;0.0;1;0.011461536411312978;0
297604;2024;4;120.52;206.81;1084.67;0.0;0.0;1;0.0009640873498348856;0
296953;2024;5;384.52;0.0;1384.27;0.0;0.0;1;0.011461536411312978;0
297604;2024;5;120.52;206.81;1084.67;0.0;0.0;1;0.0009640873498348856;0
296953;2024;6;384.52;0.0;1384.27;0.0;0.0;1;0.011461536411312978;0
297604;2024;6;120.52;206.81;1084.67;0.0;0.0;1;0.0009640873498348856;0
296953;2024;7;406.13;0.0;1462.07;0.0;0.0;1;0.013245627806870441;0
297604;2024;7;127.29;139.08;1145.63;0.0;0.0;-1;-0.030426825622540066;1
296953;2024;8;406.13;0.0;1462.07;0.0;0.0;1;0.013245627806870441;0
297604;2024;8;127.29;139.08;1145.63;0.0;0.0;-1;-0.030426825622540066;1
296953;2024;9;406.13;0.0;1462.07;0.0;0.0;1;0.013245627806870441;0
297604;2024;9;127.29;139.08;1145.63;0.0;0.0;-1;-0.030426825622540066;1
