isn_vinculo;num_ano;num_mes;97;102;140;160;161;302;303;305;316;317;1249;1367;1369;IF_label;IF_score;anomalo
297204;2016;4;0.0;0.0;0.0;83.11;0.0;817.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10800704045228576;0
297441;2016;4;0.0;0.0;0.0;0.0;0.0;1020.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16834726430459457;0
297611;2016;4;0.0;0.0;0.0;0.0;0.0;489.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15064761940249033;0
305833;2016;4;0.0;0.0;0.0;283.47;0.0;616.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.045303637049747936;0
305835;2016;4;0.0;0.0;0.0;255.74;0.0;644.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.05514363620234497;0
305853;2016;4;0.0;0.0;0.0;0.0;0.0;2559.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1580869271860595;0
305854;2016;4;0.0;0.0;0.0;0.0;0.0;518.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1521019782783486;0
305866;2016;4;0.0;0.0;0.0;0.0;0.0;2730.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1567885495140119;0
320559;2016;4;0.0;0.0;0.0;0.0;0.0;7058.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08279414661763551;0
331567;2016;4;0.0;0.0;0.0;283.47;0.0;616.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.045303637049747936;0
331597;2016;4;0.0;0.0;0.0;0.0;0.0;10877.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.031140471732146846;0
172770;2016;5;0.0;0.0;0.0;0.0;0.0;4801.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12282498575543582;0
172878;2016;5;0.0;0.0;0.0;0.0;0.0;4300.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1280654166230648;0
172929;2016;5;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15100114120409225;0
173195;2016;5;0.0;0.0;0.0;0.0;0.0;2170.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15930431378837767;0
173229;2016;5;0.0;0.0;0.0;0.0;0.0;962.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16754726276880572;0
173263;2016;5;0.0;0.0;0.0;0.0;0.0;1165.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16824420701159526;0
173268;2016;5;0.0;0.0;0.0;98.41;0.0;801.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10414529735268951;0
173303;2016;5;0.0;0.0;0.0;0.0;0.0;925.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16643565664660237;0
173507;2016;5;0.0;0.0;0.0;160.12;0.0;740.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08950582037925969;0
174013;2016;5;0.0;0.0;0.0;0.0;0.0;1148.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16846189368285275;0
174165;2016;5;0.0;0.0;0.0;0.0;0.0;5844.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10240663845495285;0
174256;2016;5;0.0;0.0;0.0;0.0;0.0;1408.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16710895624522376;0
174275;2016;5;0.0;0.0;0.0;0.0;0.0;1729.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16434552039591982;0
174301;2016;5;0.0;0.0;0.0;5.89;0.0;894.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1576095425570363;0
174304;2016;5;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1557494935451385;0
174305;2016;5;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1557494935451385;0
174494;2016;5;0.0;0.0;0.0;0.0;0.0;2950.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15224331729525842;0
176708;2016;5;0.0;0.0;0.0;0.0;0.0;2305.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15987536881703807;0
296972;2016;5;0.0;0.0;0.0;0.0;0.0;900.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16643565664660237;0
296985;2016;5;0.0;0.0;0.0;0.0;0.0;1297.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1681876787793603;0
296993;2016;5;0.0;0.0;0.0;0.0;0.0;1092.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1692968426934256;0
297094;2016;5;0.0;0.0;0.0;174.53;0.0;725.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07802389584467695;0
297204;2016;5;0.0;0.0;0.0;83.11;0.0;817.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10800704045228576;0
297441;2016;5;0.0;0.0;0.0;0.0;0.0;1020.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16834726430459457;0
297611;2016;5;0.0;0.0;0.0;0.0;0.0;489.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15064761940249033;0
305833;2016;5;0.0;0.0;0.0;283.47;0.0;616.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.045303637049747936;0
305835;2016;5;0.0;0.0;0.0;255.74;0.0;644.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.05514363620234497;0
305853;2016;5;0.0;0.0;0.0;0.0;0.0;2559.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1580869271860595;0
305854;2016;5;0.0;0.0;0.0;0.0;0.0;518.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1521019782783486;0
305866;2016;5;0.0;0.0;0.0;0.0;0.0;2730.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1567885495140119;0
320559;2016;5;0.0;0.0;0.0;0.0;0.0;7058.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08279414661763551;0
331567;2016;5;0.0;0.0;0.0;283.47;0.0;616.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.045303637049747936;0
331597;2016;5;0.0;0.0;0.0;0.0;0.0;10877.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.031140471732146846;0
172770;2016;6;0.0;0.0;0.0;0.0;0.0;4801.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12282498575543582;0
172878;2016;6;0.0;0.0;0.0;0.0;0.0;4300.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1280654166230648;0
172929;2016;6;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15100114120409225;0
173195;2016;6;0.0;0.0;0.0;0.0;0.0;2170.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15930431378837767;0
173229;2016;6;0.0;0.0;0.0;0.0;0.0;962.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16754726276880572;0
173263;2016;6;0.0;0.0;0.0;0.0;0.0;1165.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16824420701159526;0
173268;2016;6;0.0;0.0;0.0;98.41;0.0;801.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10414529735268951;0
173303;2016;6;0.0;0.0;0.0;0.0;0.0;925.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16643565664660237;0
173507;2016;6;0.0;0.0;0.0;160.12;0.0;740.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08950582037925969;0
174013;2016;6;0.0;0.0;0.0;0.0;0.0;1148.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16846189368285275;0
174165;2016;6;0.0;0.0;0.0;0.0;0.0;5844.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10240663845495285;0
174256;2016;6;0.0;0.0;0.0;0.0;0.0;1408.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16710895624522376;0
174275;2016;6;0.0;0.0;0.0;0.0;0.0;1729.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16434552039591982;0
174301;2016;6;0.0;0.0;0.0;5.89;0.0;894.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1576095425570363;0
174304;2016;6;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1557494935451385;0
174305;2016;6;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1557494935451385;0
174494;2016;6;0.0;0.0;0.0;0.0;0.0;2950.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15224331729525842;0
176708;2016;6;0.0;0.0;0.0;0.0;0.0;2305.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15987536881703807;0
296972;2016;6;0.0;0.0;0.0;0.0;0.0;900.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16643565664660237;0
296985;2016;6;0.0;0.0;0.0;0.0;0.0;1297.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1681876787793603;0
296993;2016;6;0.0;0.0;0.0;0.0;0.0;1092.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1692968426934256;0
297094;2016;6;0.0;0.0;0.0;174.53;0.0;725.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07802389584467695;0
297204;2016;6;0.0;0.0;0.0;83.11;0.0;817.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10800704045228576;0
297441;2016;6;0.0;0.0;0.0;0.0;0.0;1020.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16834726430459457;0
297611;2016;6;0.0;0.0;0.0;0.0;0.0;489.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15064761940249033;0
305833;2016;6;0.0;0.0;0.0;283.47;0.0;616.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.045303637049747936;0
305835;2016;6;0.0;0.0;0.0;255.74;0.0;644.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.05514363620234497;0
305853;2016;6;0.0;0.0;0.0;0.0;0.0;2559.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1580869271860595;0
305854;2016;6;0.0;0.0;0.0;0.0;0.0;518.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1521019782783486;0
305866;2016;6;0.0;0.0;0.0;0.0;0.0;2730.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1567885495140119;0
320559;2016;6;0.0;0.0;0.0;0.0;0.0;7058.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08279414661763551;0
331567;2016;6;0.0;0.0;0.0;283.47;0.0;616.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.045303637049747936;0
331597;2016;6;0.0;0.0;0.0;0.0;0.0;10877.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.031140471732146846;0
172770;2016;7;0.0;0.0;0.0;0.0;0.0;4801.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12282498575543582;0
172878;2016;7;0.0;0.0;0.0;0.0;0.0;4300.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1280654166230648;0
172929;2016;7;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15100114120409225;0
173195;2016;7;0.0;0.0;0.0;0.0;0.0;2170.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15930431378837767;0
173229;2016;7;0.0;0.0;0.0;0.0;0.0;962.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16754726276880572;0
173263;2016;7;0.0;0.0;0.0;0.0;0.0;1165.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16824420701159526;0
173268;2016;7;0.0;0.0;0.0;98.41;0.0;801.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10414529735268951;0
173303;2016;7;0.0;0.0;0.0;0.0;0.0;925.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16643565664660237;0
173507;2016;7;0.0;0.0;0.0;160.12;0.0;740.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08950582037925969;0
174013;2016;7;0.0;0.0;0.0;0.0;0.0;1148.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16846189368285275;0
174165;2016;7;0.0;0.0;0.0;0.0;0.0;5844.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10240663845495285;0
174256;2016;7;0.0;0.0;0.0;0.0;0.0;1408.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16710895624522376;0
174275;2016;7;0.0;0.0;0.0;0.0;0.0;1729.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16434552039591982;0
174301;2016;7;0.0;0.0;0.0;5.89;0.0;894.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1576095425570363;0
174304;2016;7;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1557494935451385;0
174305;2016;7;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1557494935451385;0
174494;2016;7;0.0;0.0;0.0;0.0;0.0;2950.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15224331729525842;0
176708;2016;7;0.0;0.0;0.0;0.0;0.0;2305.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15987536881703807;0
296972;2016;7;0.0;0.0;0.0;0.0;0.0;900.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16643565664660237;0
296985;2016;7;0.0;0.0;0.0;0.0;0.0;1297.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1681876787793603;0
296993;2016;7;0.0;0.0;0.0;0.0;0.0;1092.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1692968426934256;0
297094;2016;7;0.0;0.0;0.0;174.53;0.0;725.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07802389584467695;0
297204;2016;7;0.0;0.0;0.0;83.11;0.0;817.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10800704045228576;0
297441;2016;7;0.0;0.0;0.0;0.0;0.0;1020.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16834726430459457;0
297611;2016;7;0.0;0.0;0.0;0.0;0.0;489.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15064761940249033;0
305833;2016;7;0.0;0.0;0.0;283.47;0.0;616.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.045303637049747936;0
305835;2016;7;0.0;0.0;0.0;255.74;0.0;644.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.05514363620234497;0
305853;2016;7;0.0;0.0;0.0;0.0;0.0;2559.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1580869271860595;0
305854;2016;7;0.0;0.0;0.0;0.0;0.0;518.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1521019782783486;0
305866;2016;7;0.0;0.0;0.0;0.0;0.0;2730.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1567885495140119;0
320559;2016;7;0.0;0.0;0.0;0.0;0.0;7058.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08279414661763551;0
331567;2016;7;0.0;0.0;0.0;283.47;0.0;616.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.045303637049747936;0
331597;2016;7;0.0;0.0;0.0;0.0;0.0;10877.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.031140471732146846;0
172770;2016;8;0.0;0.0;0.0;0.0;0.0;4801.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12282498575543582;0
172878;2016;8;0.0;0.0;0.0;0.0;0.0;4300.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1280654166230648;0
172929;2016;8;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15100114120409225;0
173195;2016;8;0.0;0.0;0.0;0.0;0.0;2170.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15930431378837767;0
173229;2016;8;0.0;0.0;0.0;0.0;0.0;962.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16754726276880572;0
173263;2016;8;0.0;0.0;0.0;0.0;0.0;1165.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16824420701159526;0
173268;2016;8;0.0;0.0;0.0;98.41;0.0;801.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10414529735268951;0
173303;2016;8;0.0;0.0;0.0;0.0;0.0;925.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16643565664660237;0
173507;2016;8;0.0;0.0;0.0;160.12;0.0;740.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08950582037925969;0
174013;2016;8;0.0;0.0;0.0;0.0;0.0;1148.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16846189368285275;0
174165;2016;8;0.0;0.0;0.0;0.0;0.0;5844.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10240663845495285;0
174256;2016;8;0.0;0.0;0.0;0.0;0.0;1408.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16710895624522376;0
174275;2016;8;0.0;0.0;0.0;0.0;0.0;1729.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16434552039591982;0
174301;2016;8;0.0;0.0;0.0;5.89;0.0;894.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1576095425570363;0
174304;2016;8;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1557494935451385;0
174305;2016;8;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1557494935451385;0
174494;2016;8;0.0;0.0;0.0;0.0;0.0;2950.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15224331729525842;0
176708;2016;8;0.0;0.0;0.0;0.0;0.0;2305.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15987536881703807;0
296972;2016;8;0.0;0.0;0.0;0.0;0.0;900.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16643565664660237;0
296985;2016;8;0.0;0.0;0.0;0.0;0.0;1297.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1681876787793603;0
296993;2016;8;0.0;0.0;0.0;0.0;0.0;1092.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1692968426934256;0
297094;2016;8;0.0;0.0;0.0;174.53;0.0;725.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07802389584467695;0
297204;2016;8;0.0;0.0;0.0;83.11;0.0;817.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10800704045228576;0
297441;2016;8;0.0;0.0;0.0;0.0;0.0;1020.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16834726430459457;0
297611;2016;8;0.0;0.0;0.0;0.0;0.0;489.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15064761940249033;0
305833;2016;8;0.0;0.0;0.0;283.47;0.0;616.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.045303637049747936;0
305835;2016;8;0.0;0.0;0.0;255.74;0.0;644.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.05514363620234497;0
305853;2016;8;0.0;0.0;0.0;0.0;0.0;2559.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1580869271860595;0
305854;2016;8;0.0;0.0;0.0;0.0;0.0;518.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1521019782783486;0
305866;2016;8;0.0;0.0;0.0;0.0;0.0;2730.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1567885495140119;0
320559;2016;8;0.0;0.0;0.0;0.0;0.0;7058.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08279414661763551;0
331567;2016;8;0.0;0.0;0.0;283.47;0.0;616.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.045303637049747936;0
331597;2016;8;0.0;0.0;0.0;0.0;0.0;10877.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.031140471732146846;0
172770;2016;9;0.0;0.0;0.0;0.0;0.0;4801.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12282498575543582;0
172878;2016;9;0.0;0.0;0.0;0.0;0.0;4300.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1280654166230648;0
172929;2016;9;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15100114120409225;0
173195;2016;9;0.0;0.0;0.0;0.0;0.0;2170.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15930431378837767;0
173229;2016;9;0.0;0.0;0.0;0.0;0.0;962.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16754726276880572;0
173263;2016;9;0.0;0.0;0.0;0.0;0.0;1165.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16824420701159526;0
173268;2016;9;0.0;0.0;0.0;98.41;0.0;801.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10414529735268951;0
173303;2016;9;0.0;0.0;0.0;0.0;0.0;925.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16643565664660237;0
173507;2016;9;0.0;0.0;0.0;160.12;0.0;740.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08950582037925969;0
174013;2016;9;0.0;0.0;0.0;0.0;0.0;1148.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16846189368285275;0
174165;2016;9;0.0;0.0;0.0;0.0;0.0;5844.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10240663845495285;0
174256;2016;9;0.0;0.0;0.0;0.0;0.0;1408.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16710895624522376;0
174275;2016;9;0.0;0.0;0.0;0.0;0.0;1729.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16434552039591982;0
174301;2016;9;0.0;0.0;0.0;5.89;0.0;894.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1576095425570363;0
174304;2016;9;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1557494935451385;0
174305;2016;9;0.0;0.0;0.0;0.0;0.0;2789.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1557494935451385;0
174494;2016;9;0.0;0.0;0.0;0.0;0.0;2950.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15224331729525842;0
176708;2016;9;0.0;0.0;0.0;0.0;0.0;2305.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15987536881703807;0
296972;2016;9;0.0;0.0;0.0;0.0;0.0;900.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16643565664660237;0
296985;2016;9;0.0;0.0;0.0;0.0;0.0;1297.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1681876787793603;0
296993;2016;9;0.0;0.0;0.0;0.0;0.0;1092.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1692968426934256;0
297094;2016;9;0.0;0.0;0.0;174.53;0.0;725.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07802389584467695;0
297204;2016;9;0.0;0.0;0.0;83.11;0.0;817.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10800704045228576;0
297441;2016;9;0.0;0.0;0.0;0.0;0.0;1020.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16834726430459457;0
297611;2016;9;0.0;0.0;0.0;0.0;0.0;489.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15064761940249033;0
305833;2016;9;0.0;0.0;0.0;283.47;0.0;616.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.045303637049747936;0
305835;2016;9;0.0;0.0;0.0;255.74;0.0;644.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.05514363620234497;0
305853;2016;9;0.0;0.0;0.0;0.0;0.0;2559.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1580869271860595;0
305854;2016;9;0.0;0.0;0.0;0.0;0.0;518.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1521019782783486;0
305866;2016;9;0.0;0.0;0.0;0.0;0.0;2730.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1567885495140119;0
320559;2016;9;0.0;0.0;0.0;0.0;0.0;7058.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08279414661763551;0
331567;2016;9;0.0;0.0;0.0;283.47;0.0;616.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.045303637049747936;0
331597;2016;9;0.0;0.0;0.0;0.0;0.0;10877.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.031140471732146846;0
172770;2016;10;0.0;0.0;0.0;0.0;0.0;4801.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12282498575543582;0
172878;2016;10;0.0;0.0;0.0;0.0;0.0;4300.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1280654166230648;0
172929;2016;10;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15100114120409225;0
173195;2016;10;0.0;0.0;0.0;0.0;0.0;2170.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15930431378837767;0
173229;2016;10;0.0;0.0;0.0;0.0;0.0;962.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16754726276880572;0
173263;2016;10;0.0;0.0;0.0;0.0;0.0;1165.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16824420701159526;0
173268;2016;10;0.0;0.0;0.0;98.41;0.0;801.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10414529735268951;0
173303;2016;10;0.0;0.0;0.0;0.0;0.0;925.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16643565664660237;0
173507;2016;10;0.0;0.0;0.0;160.12;0.0;740.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08950582037925969;0
174013;2016;10;0.0;0.0;0.0;0.0;0.0;1148.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16846189368285275;0
174165;2016;10;0.0;0.0;0.0;0.0;0.0;5844.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10240663845495285;0
174256;2016;10;0.0;0.0;0.0;0.0;0.0;1408.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16710895624522376;0
174275;2016;10;0.0;0.0;0.0;0.0;0.0;1729.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16434552039591982;0
