isn_vinculo;num_ano;num_mes;8;15;39;41;54;70;97;140;188;207;324;1236;1367;1369;IF_label;IF_score;anomalo
297048;2010;2;4816.71;722.51;0.0;963.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13951251947600474;0
320547;2010;2;0.0;1055.1;0.0;844.08;0.0;0.0;0.0;0.0;0.0;4220.38;0.0;0.0;0.0;0.0;1;0.1136210270102232;0
331362;2010;2;0.0;2018.64;0.0;1453.42;0.0;0.0;0.0;0.0;0.0;7267.1;0.0;0.0;0.0;0.0;1;0.04682339400431479;0
331373;2010;2;4128.63;619.29;682.79;825.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09626016349937011;0
266665;2010;3;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;0.0;0.0;0.0;0.0;1;0.1129196404039251;0
297048;2010;3;4816.71;722.51;0.0;963.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13951251947600474;0
320547;2010;3;0.0;1055.1;0.0;844.08;0.0;0.0;0.0;0.0;0.0;4220.38;0.0;0.0;0.0;0.0;1;0.1136210270102232;0
331362;2010;3;0.0;2018.64;0.0;1453.42;0.0;0.0;0.0;0.0;0.0;7267.1;0.0;0.0;0.0;0.0;1;0.04682339400431479;0
331373;2010;3;4128.63;619.29;682.79;825.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09626016349937011;0
266665;2010;4;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;0.0;0.0;0.0;0.0;1;0.1129196404039251;0
297048;2010;4;4816.71;722.51;0.0;963.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13951251947600474;0
320547;2010;4;0.0;1055.1;0.0;844.08;0.0;0.0;0.0;0.0;0.0;4220.38;0.0;0.0;0.0;0.0;1;0.1136210270102232;0
331362;2010;4;0.0;2018.64;0.0;1453.42;0.0;0.0;0.0;0.0;0.0;7267.1;0.0;0.0;0.0;0.0;1;0.04682339400431479;0
331373;2010;4;4128.63;619.29;682.79;825.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09626016349937011;0
266665;2010;5;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;0.0;0.0;0.0;0.0;1;0.1129196404039251;0
297048;2010;5;4816.71;722.51;0.0;963.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13951251947600474;0
320547;2010;5;0.0;1055.1;0.0;844.08;0.0;0.0;0.0;0.0;0.0;4220.38;0.0;0.0;0.0;0.0;1;0.1136210270102232;0
331362;2010;5;0.0;2018.64;0.0;1453.42;0.0;0.0;0.0;0.0;0.0;7267.1;0.0;0.0;0.0;0.0;1;0.04682339400431479;0
331373;2010;5;4128.63;619.29;682.79;825.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09626016349937011;0
266665;2010;6;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;0.0;0.0;0.0;0.0;1;0.1129196404039251;0
297048;2010;6;4816.71;722.51;0.0;963.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13951251947600474;0
320547;2010;6;0.0;1055.1;0.0;844.08;0.0;0.0;0.0;0.0;0.0;4220.38;0.0;0.0;0.0;0.0;1;0.1136210270102232;0
331362;2010;6;0.0;2018.64;0.0;1453.42;0.0;0.0;0.0;0.0;0.0;7267.1;0.0;0.0;0.0;0.0;1;0.04682339400431479;0
331373;2010;6;4128.63;619.29;682.79;825.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09626016349937011;0
266665;2010;7;4889.54;977.91;0.0;977.91;0.0;0.0;0.0;0.0;342.87;0.0;0.0;0.0;0.0;0.0;1;0.10392945298302803;0
297048;2010;7;5049.84;757.48;0.0;1009.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1283899531330398;0
320547;2010;7;0.0;1106.16;0.0;884.93;0.0;0.0;0.0;0.0;0.0;4424.65;0.0;0.0;0.0;0.0;1;0.1159533906032586;0
331362;2010;7;0.0;2116.34;0.0;1523.76;0.0;0.0;0.0;0.0;0.0;7618.82;0.0;0.0;0.0;0.0;1;0.025658489284500097;0
331373;2010;7;4328.46;649.27;715.84;865.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09773722623442149;0
266665;2010;8;4889.54;977.91;0.0;977.91;0.0;0.0;0.0;0.0;342.87;0.0;230.48;0.0;0.0;0.0;1;0.01594659710869928;0
297048;2010;8;5049.84;757.48;0.0;1009.97;0.0;0.0;0.0;0.0;0.0;0.0;313.16;0.0;0.0;0.0;1;0.010190409740642892;0
320547;2010;8;0.0;1106.16;0.0;884.93;0.0;0.0;0.0;0.0;0.0;4424.65;0.0;0.0;0.0;0.0;1;0.1159533906032586;0
331362;2010;8;0.0;2116.34;0.0;1523.76;0.0;0.0;0.0;0.0;0.0;7618.82;0.0;0.0;0.0;0.0;1;0.025658489284500097;0
331373;2010;8;4328.46;649.27;715.84;865.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09773722623442149;0
266665;2010;9;4889.54;977.91;0.0;977.91;0.0;0.0;0.0;0.0;342.87;0.0;0.0;0.0;0.0;0.0;1;0.10392945298302803;0
297048;2010;9;5049.84;757.48;0.0;1009.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1283899531330398;0
320547;2010;9;0.0;1106.16;0.0;884.93;0.0;0.0;0.0;0.0;0.0;4424.65;0.0;0.0;0.0;0.0;1;0.1159533906032586;0
331362;2010;9;0.0;2116.34;0.0;1523.76;0.0;0.0;0.0;0.0;0.0;7618.82;0.0;0.0;0.0;0.0;1;0.025658489284500097;0
331373;2010;9;4328.46;649.27;715.84;865.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09773722623442149;0
266665;2010;10;4889.54;977.91;0.0;977.91;0.0;0.0;0.0;0.0;342.87;0.0;0.0;0.0;0.0;0.0;1;0.10392945298302803;0
297048;2010;10;5049.84;757.48;0.0;1009.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1283899531330398;0
320547;2010;10;0.0;1106.16;0.0;884.93;0.0;0.0;0.0;0.0;0.0;4424.65;0.0;0.0;0.0;0.0;1;0.1159533906032586;0
331362;2010;10;0.0;2116.34;0.0;1523.76;0.0;0.0;0.0;0.0;0.0;7618.82;0.0;0.0;0.0;0.0;1;0.025658489284500097;0
331373;2010;10;4328.46;649.27;715.84;865.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09773722623442149;0
266665;2010;11;4889.54;977.91;0.0;977.91;0.0;0.0;0.0;0.0;342.87;0.0;0.0;0.0;0.0;0.0;1;0.10392945298302803;0
297048;2010;11;5049.84;757.48;0.0;1009.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1283899531330398;0
320547;2010;11;0.0;1106.16;0.0;884.93;0.0;0.0;0.0;0.0;0.0;4424.65;0.0;0.0;0.0;0.0;1;0.1159533906032586;0
331362;2010;11;0.0;2116.34;0.0;1523.76;0.0;0.0;0.0;0.0;0.0;7618.82;0.0;0.0;0.0;0.0;1;0.025658489284500097;0
331373;2010;11;4328.46;649.27;715.84;865.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09773722623442149;0
266665;2010;12;4889.54;977.91;0.0;977.91;0.0;0.0;0.0;0.0;342.87;0.0;0.0;0.0;0.0;0.0;1;0.10392945298302803;0
297048;2010;12;5049.84;757.48;0.0;1009.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1283899531330398;0
320547;2010;12;0.0;1106.16;0.0;884.93;0.0;0.0;0.0;0.0;0.0;4424.65;0.0;0.0;0.0;0.0;1;0.1159533906032586;0
331362;2010;12;0.0;2116.34;0.0;1523.76;0.0;0.0;0.0;0.0;0.0;7618.82;0.0;0.0;0.0;0.0;1;0.025658489284500097;0
331373;2010;12;4328.46;649.27;715.84;865.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09773722623442149;0
266665;2011;1;5134.02;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;0.0;0.0;0.0;0.0;0.0;1;0.05316309433481475;0
297048;2011;1;5302.33;795.35;0.0;1060.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08306238920832154;0
320547;2011;1;0.0;1161.47;0.0;929.18;0.0;0.0;0.0;0.0;0.0;4645.88;0.0;0.0;0.0;0.0;1;0.131626535945557;0
331362;2011;1;0.0;2222.16;0.0;1599.95;0.0;0.0;0.0;0.0;0.0;7999.77;0.0;0.0;0.0;0.0;1;0.07908122973427756;0
331373;2011;1;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08449506096621318;0
266665;2011;2;5134.02;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;0.0;0.0;0.0;0.0;0.0;1;0.05316309433481475;0
297048;2011;2;5302.33;795.35;0.0;1060.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08306238920832154;0
320547;2011;2;0.0;1161.47;0.0;929.18;0.0;0.0;0.0;0.0;0.0;4645.88;0.0;0.0;0.0;0.0;1;0.131626535945557;0
331362;2011;2;0.0;2222.16;0.0;1599.95;0.0;0.0;0.0;0.0;0.0;7999.77;0.0;0.0;0.0;0.0;1;0.07908122973427756;0
331373;2011;2;4544.88;681.73;751.63;908.98;2295.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.013443369396187732;1
266665;2011;3;5134.02;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;0.0;0.0;0.0;0.0;0.0;1;0.05316309433481475;0
297048;2011;3;5302.33;795.35;0.0;1060.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08306238920832154;0
320547;2011;3;0.0;1161.47;0.0;929.18;0.0;0.0;0.0;0.0;0.0;4645.88;0.0;0.0;0.0;0.0;1;0.131626535945557;0
331362;2011;3;0.0;2222.16;0.0;1599.95;0.0;0.0;0.0;0.0;0.0;7999.77;0.0;0.0;0.0;0.0;1;0.07908122973427756;0
331373;2011;3;4544.88;681.73;751.63;908.98;2295.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.013443369396187732;1
266665;2011;4;5134.02;1026.8;0.0;1026.8;0.0;0.0;36.76;0.0;360.01;0.0;0.0;0.0;0.0;0.0;1;0.027640446825475173;0
297048;2011;4;5302.33;795.35;0.0;1060.47;0.0;0.0;36.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.04421378953285632;0
320547;2011;4;0.0;1161.47;0.0;929.18;0.0;0.0;38.62;0.0;0.0;4645.88;0.0;0.0;0.0;0.0;1;0.0784440775196319;0
331362;2011;4;0.0;2222.16;0.0;1599.95;0.0;0.0;33.03;0.0;0.0;7999.77;0.0;0.0;0.0;0.0;1;0.0371191917889766;0
331373;2011;4;4544.88;681.73;751.63;908.98;0.0;0.0;40.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.04872878359736038;0
266665;2011;5;0.0;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;5134.02;0.0;0.0;0.0;0.0;1;0.09020020962848452;0
297048;2011;5;0.0;795.35;0.0;1060.47;0.0;0.0;0.0;0.0;0.0;5302.33;0.0;0.0;0.0;0.0;1;0.12603373370991233;0
320547;2011;5;0.0;1161.47;0.0;929.18;0.0;0.0;0.0;0.0;0.0;4645.88;0.0;0.0;0.0;0.0;1;0.131626535945557;0
331362;2011;5;0.0;2222.16;0.0;1599.95;0.0;0.0;0.0;0.0;0.0;7999.77;0.0;0.0;0.0;0.0;1;0.07908122973427756;0
331373;2011;5;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08449506096621318;0
266665;2011;6;0.0;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;5134.02;0.0;0.0;0.0;0.0;1;0.09020020962848452;0
297048;2011;6;0.0;795.35;0.0;1060.47;0.0;0.0;0.0;0.0;0.0;5302.33;0.0;0.0;0.0;0.0;1;0.12603373370991233;0
320547;2011;6;0.0;1161.47;0.0;929.18;0.0;0.0;0.0;0.0;0.0;4645.88;0.0;0.0;0.0;0.0;1;0.131626535945557;0
331362;2011;6;0.0;2222.16;0.0;1599.95;0.0;0.0;0.0;0.0;0.0;7999.77;0.0;0.0;0.0;0.0;1;0.07908122973427756;0
331373;2011;6;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08449506096621318;0
266665;2011;7;0.0;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;5134.02;0.0;0.0;0.0;0.0;1;0.09020020962848452;0
297048;2011;7;0.0;795.35;0.0;1060.47;0.0;0.0;0.0;0.0;0.0;5302.33;0.0;0.0;0.0;0.0;1;0.12603373370991233;0
320547;2011;7;0.0;1161.47;0.0;929.18;0.0;0.0;0.0;0.0;0.0;4645.88;0.0;0.0;0.0;0.0;1;0.131626535945557;0
331362;2011;7;0.0;2222.16;0.0;1599.95;0.0;0.0;0.0;0.0;0.0;7999.77;0.0;0.0;0.0;0.0;1;0.07908122973427756;0
331373;2011;7;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08449506096621318;0
266665;2011;8;0.0;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;5134.02;236.04;0.0;0.0;0.0;1;0.005776616102401766;0
297048;2011;8;0.0;795.35;0.0;1060.47;0.0;0.0;0.0;0.0;0.0;5302.33;320.72;0.0;0.0;0.0;1;0.022932812669406166;0
320547;2011;8;0.0;1161.47;0.0;929.18;0.0;0.0;0.0;0.0;0.0;4645.88;0.0;0.0;0.0;0.0;1;0.131626535945557;0
331362;2011;8;0.0;2222.16;0.0;1599.95;0.0;0.0;0.0;0.0;0.0;7999.77;0.0;0.0;0.0;0.0;1;0.07908122973427756;0
331373;2011;8;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08449506096621318;0
266665;2011;9;0.0;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;5134.02;0.0;0.0;0.0;0.0;1;0.09020020962848452;0
297048;2011;9;0.0;795.35;0.0;1060.47;0.0;0.0;0.0;0.0;0.0;5302.33;0.0;0.0;0.0;0.0;1;0.12603373370991233;0
320547;2011;9;0.0;1161.47;0.0;929.18;0.0;0.0;0.0;0.0;0.0;4645.88;0.0;0.0;0.0;0.0;1;0.131626535945557;0
331362;2011;9;0.0;2222.16;0.0;1599.95;0.0;0.0;0.0;0.0;0.0;7999.77;0.0;0.0;0.0;0.0;1;0.07908122973427756;0
331373;2011;9;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08449506096621318;0
266665;2011;10;0.0;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;5134.02;0.0;0.0;0.0;0.0;1;0.09020020962848452;0
297048;2011;10;0.0;795.35;0.0;1060.47;0.0;0.0;0.0;0.0;0.0;5302.33;0.0;0.0;0.0;0.0;1;0.12603373370991233;0
320547;2011;10;0.0;1161.47;0.0;929.18;0.0;0.0;0.0;0.0;0.0;4645.88;0.0;0.0;0.0;0.0;1;0.131626535945557;0
331362;2011;10;0.0;2222.16;0.0;1599.95;0.0;0.0;0.0;0.0;0.0;7999.77;0.0;0.0;0.0;0.0;1;0.07908122973427756;0
331373;2011;10;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08449506096621318;0
266665;2011;11;0.0;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;5134.02;0.0;0.0;0.0;0.0;1;0.09020020962848452;0
297048;2011;11;0.0;795.35;0.0;1060.47;0.0;0.0;0.0;0.0;0.0;5302.33;0.0;0.0;0.0;0.0;1;0.12603373370991233;0
320547;2011;11;0.0;1161.47;0.0;929.18;0.0;0.0;0.0;0.0;0.0;4645.88;0.0;0.0;0.0;0.0;1;0.131626535945557;0
331362;2011;11;0.0;2222.16;0.0;1599.95;0.0;0.0;0.0;0.0;0.0;7999.77;0.0;0.0;0.0;0.0;1;0.07908122973427756;0
331373;2011;11;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08449506096621318;0
266665;2011;12;0.0;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;5134.02;0.0;0.0;0.0;0.0;1;0.09020020962848452;0
297048;2011;12;0.0;795.35;0.0;1060.47;0.0;0.0;0.0;0.0;0.0;5302.33;0.0;0.0;0.0;0.0;1;0.12603373370991233;0
320547;2011;12;0.0;1161.47;0.0;929.18;0.0;0.0;0.0;0.0;0.0;4645.88;0.0;0.0;0.0;0.0;1;0.131626535945557;0
331362;2011;12;0.0;2222.16;0.0;1599.95;0.0;0.0;0.0;0.0;0.0;7999.77;0.0;0.0;0.0;0.0;1;0.07908122973427756;0
331373;2011;12;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08449506096621318;0
266665;2012;1;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1;0.13161903109367945;0
297048;2012;1;5673.49;851.02;0.0;1134.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14508951609822168;0
320547;2012;1;0.0;1242.77;0.0;994.22;0.0;0.0;0.0;0.0;0.0;4971.09;0.0;0.0;0.0;0.0;1;0.15298022245798026;0
331362;2012;1;0.0;2377.71;0.0;1711.95;0.0;0.0;0.0;0.0;0.0;8559.75;0.0;0.0;0.0;0.0;1;0.09866646688859099;0
331373;2012;1;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.133910548719894;0
266665;2012;2;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1;0.13161903109367945;0
297048;2012;2;5673.49;851.02;0.0;1134.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14508951609822168;0
320547;2012;2;0.0;1242.77;0.0;994.22;0.0;0.0;0.0;0.0;0.0;4971.09;0.0;0.0;0.0;0.0;1;0.15298022245798026;0
331362;2012;2;0.0;2377.71;0.0;1711.95;0.0;0.0;0.0;0.0;0.0;8559.75;0.0;0.0;0.0;0.0;1;0.09866646688859099;0
331373;2012;2;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.133910548719894;0
266665;2012;3;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1;0.13161903109367945;0
297048;2012;3;5673.49;851.02;0.0;1134.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14508951609822168;0
320547;2012;3;0.0;1242.77;0.0;994.22;0.0;0.0;0.0;0.0;0.0;4971.09;0.0;0.0;0.0;0.0;1;0.15298022245798026;0
331362;2012;3;0.0;2377.71;0.0;1711.95;0.0;0.0;0.0;0.0;0.0;8559.75;0.0;0.0;0.0;0.0;1;0.09866646688859099;0
331373;2012;3;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.133910548719894;0
266665;2012;4;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1;0.13161903109367945;0
297048;2012;4;5673.49;851.02;0.0;1134.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14508951609822168;0
320547;2012;4;0.0;1242.77;0.0;994.22;0.0;0.0;0.0;0.0;0.0;4971.09;0.0;0.0;0.0;0.0;1;0.15298022245798026;0
331362;2012;4;0.0;2377.71;0.0;1711.95;0.0;0.0;0.0;0.0;0.0;8559.75;0.0;0.0;0.0;0.0;1;0.09866646688859099;0
331373;2012;4;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.133910548719894;0
266665;2012;5;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1;0.13161903109367945;0
297048;2012;5;5673.49;851.02;0.0;1134.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14508951609822168;0
320547;2012;5;0.0;1242.77;0.0;994.22;0.0;0.0;0.0;0.0;0.0;4971.09;0.0;0.0;0.0;0.0;1;0.15298022245798026;0
331362;2012;5;0.0;2377.71;0.0;1711.95;0.0;0.0;0.0;0.0;0.0;8559.75;0.0;0.0;0.0;0.0;1;0.09866646688859099;0
331373;2012;5;4863.02;729.45;804.24;972.6;2456.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.029784917601390126;0
266665;2012;6;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1;0.13161903109367945;0
297048;2012;6;5673.49;851.02;0.0;1134.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14508951609822168;0
320547;2012;6;0.0;1242.77;0.0;994.22;0.0;0.0;0.0;0.0;0.0;4971.09;0.0;0.0;0.0;0.0;1;0.15298022245798026;0
331362;2012;6;0.0;2377.71;0.0;1711.95;0.0;0.0;0.0;0.0;0.0;8559.75;0.0;0.0;0.0;0.0;1;0.09866646688859099;0
331373;2012;6;4863.02;729.45;804.24;972.6;2456.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.029784917601390126;0
266665;2012;7;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1;0.13161903109367945;0
297048;2012;7;5673.49;851.02;0.0;1134.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14508951609822168;0
320547;2012;7;0.0;1242.77;0.0;994.22;0.0;0.0;0.0;0.0;0.0;4971.09;0.0;0.0;0.0;0.0;1;0.15298022245798026;0
331362;2012;7;0.0;2377.71;0.0;1711.95;0.0;0.0;0.0;0.0;0.0;8559.75;0.0;0.0;0.0;0.0;1;0.09866646688859099;0
331373;2012;7;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.133910548719894;0
266665;2012;8;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;238.88;0.0;0.0;0.0;1;0.03840654506327856;0
297048;2012;8;5673.49;851.02;0.0;1134.7;0.0;0.0;0.0;0.0;0.0;0.0;324.58;0.0;0.0;0.0;1;0.03181056935011073;0
320547;2012;8;0.0;1242.77;0.0;994.22;0.0;0.0;0.0;0.0;0.0;4971.09;0.0;0.0;0.0;0.0;1;0.15298022245798026;0
331362;2012;8;0.0;2377.71;0.0;1711.95;0.0;0.0;0.0;0.0;0.0;8559.75;0.0;0.0;0.0;0.0;1;0.09866646688859099;0
331373;2012;8;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.133910548719894;0
266665;2012;9;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1;0.13161903109367945;0
297048;2012;9;0.0;851.02;0.0;1134.7;0.0;0.0;0.0;0.0;0.0;5673.49;0.0;0.0;0.0;0.0;1;0.13735559094084598;0
320547;2012;9;0.0;1242.77;0.0;994.22;0.0;0.0;0.0;0.0;0.0;4971.09;0.0;0.0;0.0;0.0;1;0.15298022245798026;0
331362;2012;9;0.0;2377.71;0.0;1711.95;0.0;0.0;0.0;0.0;0.0;8559.75;0.0;0.0;0.0;0.0;1;0.09866646688859099;0
331373;2012;9;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.133910548719894;0
266665;2012;10;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1;0.13161903109367945;0
297048;2012;10;0.0;851.02;0.0;1134.7;0.0;0.0;0.0;0.0;0.0;5673.49;0.0;0.0;0.0;0.0;1;0.13735559094084598;0
320547;2012;10;0.0;1242.77;0.0;994.22;0.0;0.0;0.0;0.0;0.0;4971.09;0.0;0.0;0.0;0.0;1;0.15298022245798026;0
331362;2012;10;0.0;2377.71;0.0;1711.95;0.0;0.0;0.0;0.0;0.0;8559.75;0.0;0.0;0.0;0.0;1;0.09866646688859099;0
331373;2012;10;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.133910548719894;0
266665;2012;11;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1;0.13161903109367945;0
297048;2012;11;0.0;851.02;0.0;1134.7;0.0;0.0;0.0;0.0;0.0;5673.49;0.0;0.0;0.0;0.0;1;0.13735559094084598;0
320547;2012;11;0.0;1242.77;0.0;994.22;0.0;0.0;0.0;0.0;0.0;4971.09;0.0;0.0;0.0;0.0;1;0.15298022245798026;0
331362;2012;11;0.0;2377.71;0.0;1711.95;0.0;0.0;0.0;0.0;0.0;8559.75;0.0;0.0;0.0;0.0;1;0.09866646688859099;0
331373;2012;11;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.133910548719894;0
266665;2012;12;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1;0.13161903109367945;0
297048;2012;12;0.0;851.02;0.0;1134.7;0.0;0.0;0.0;0.0;0.0;5673.49;0.0;0.0;0.0;0.0;1;0.13735559094084598;0
320547;2012;12;0.0;1242.77;0.0;994.22;0.0;0.0;0.0;0.0;0.0;4971.09;0.0;0.0;0.0;0.0;1;0.15298022245798026;0
331362;2012;12;0.0;2377.71;0.0;1711.95;0.0;0.0;0.0;0.0;0.0;8559.75;0.0;0.0;0.0;0.0;1;0.09866646688859099;0
331373;2012;12;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.133910548719894;0
266665;2013;1;5799.93;1159.99;0.0;1159.99;0.0;0.0;0.0;0.0;406.7;0.0;0.0;0.0;0.0;0.0;1;0.09158976594074647;0
297048;2013;1;0.0;898.51;0.0;1198.01;0.0;0.0;0.0;0.0;0.0;5990.07;0.0;0.0;0.0;0.0;1;0.1495183242583012;0
