isn_vinculo,cod_cargo,num_ano,num_mes,97,102,140,160,161,302,303,305,316,317,1249,1367,1369
172878,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.2688427570140038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305866,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.20493237335490247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174301,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.1301910463404145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305853,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.19795973729704175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331597,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.5365865988454057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296972,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.13043903918614486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297441,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.13389940447540577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174256,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.14913910953266557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297611,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.1137088138209553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297094,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.12231294803186385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296993,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.1382549790811662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296993,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.1382549790811662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173263,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.1412392237389603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56077,V005,2007,11,0.0,0.0,0.0,0.23404813329219376,0.0,0.10256964163146967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18789,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.14821634545552934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320559,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.3811104639737525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174256,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.1511044688552884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174305,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.2073559106741589,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.0
173229,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.13161043691739838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174165,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.33168939875085085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297094,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.12332606609155301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296985,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.1466021491289278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296972,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.13043903918614486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173229,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.1329535712963411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305866,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.20493237335490247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296993,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.1367304959287307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331567,V005,2007,7,0.0,0.0,0.0,0.18822894168466522,0.0,0.11889103124581694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297094,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.12332606609155301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305866,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.20112148587800716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305854,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.1148821339773695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174013,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.1405298488546618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305835,V005,2007,5,0.0,0.0,0.0,0.13025300833076212,0.0,0.1191204406483272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173268,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.12642437464221531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
