isn_vinculo,cod_cargo,num_ano,num_mes,8,15,39,97,207,324,1367,1369
296961,E175,2021,5,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2021,8,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2021,4,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2021,7,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2022,9,0.0,0.8742450502620152,0.8208716649824799,0.0,0.760431017516237,0.0,0.0,0.0
296961,E175,2022,6,0.0,0.8742450502620152,0.8208716649824799,0.0,0.760431017516237,0.0,0.0,0.0
296961,E175,2022,3,0.0,0.8223293844177559,0.746920694497303,0.0,0.6615269476584593,0.0,0.0,0.0
296961,E175,2022,2,0.0,0.8223293844177559,0.746920694497303,0.0,0.6615269476584593,0.0,0.0,0.0
296961,E175,2022,12,0.0,0.8742450502620152,0.8208716649824799,0.0,0.760431017516237,0.0,0.0,0.0
296961,E175,2022,5,0.0,0.8742450502620152,0.8208716649824799,0.0,0.760431017516237,0.0,0.0,0.0
296961,E175,2022,8,0.0,0.8742450502620152,0.8208716649824799,0.0,0.760431017516237,0.0,0.0,0.0
296961,E175,2022,4,0.0,0.8223293844177559,0.746920694497303,0.0,0.6615269476584593,0.0,0.0,0.0
296961,E175,2022,7,0.0,0.8742450502620152,0.8208716649824799,0.0,0.760431017516237,0.0,0.0,0.0
296961,E175,2023,9,0.0,0.9363395387720981,0.9093232194648222,0.0,0.8787262142760959,0.0,0.0,0.0
296961,E175,2023,6,0.0,0.9063658422200926,0.8666222653840601,0.0,0.8216202778151835,0.0,0.0,0.0
296961,E175,2023,3,0.0,0.8742450502620152,0.8208716649824799,0.0,0.760431017516237,0.0,0.0,0.0
296961,E175,2023,2,0.0,0.8742450502620152,0.8208716649824799,0.0,0.760431017516237,0.0,0.0,0.0
296961,E175,2023,12,0.0,0.9363395387720981,0.9093232194648222,0.0,0.8787262142760959,0.0,0.0,0.0
296961,E175,2023,5,0.0,0.8742450502620152,0.8208716649824799,1.0,0.760431017516237,0.0,0.0,0.0
296961,E175,2023,8,0.0,0.9363395387720981,0.9093232194648222,0.0,0.8787262142760959,0.0,0.0,0.0
296961,E175,2023,4,0.0,0.8742450502620152,0.8208716649824799,0.0,0.760431017516237,0.0,0.0,0.0
296961,E175,2023,7,0.0,0.9063658422200926,0.8666222653840601,0.0,0.8216202778151835,0.0,0.0,0.0
296961,E175,2024,6,0.0,0.9363395387720981,0.9093232194648222,0.0,0.8787262142760959,0.0,0.0,0.0
296961,E175,2024,1,0.0,0.9363395387720981,0.9093232194648222,0.0,0.8787262142760959,0.0,0.0,0.0
296961,E175,2024,9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
296961,E175,2024,3,0.0,0.9363395387720981,0.9093232194648222,0.0,0.8787262142760959,0.0,0.0,0.0
296961,E175,2024,5,0.0,0.9363395387720981,0.9093232194648222,0.0,0.8787262142760959,0.0,0.0,0.0
296961,E175,2024,4,0.0,0.9363395387720981,0.9093232194648222,0.0,0.8787262142760959,0.0,0.0,0.0
296961,E175,2024,7,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
