isn_vinculo,cod_cargo,num_ano,num_mes,15,160,207,1367,1369
297604,D425,2010,11,0.13456337051378373,0.0,0.21684138559708288,0.0,0.0
297604,D425,2010,6,0.12574698029243483,0.0,0.1870718843599427,0.0,0.0
297604,D425,2010,9,0.13456337051378373,0.0,0.21684138559708288,0.0,0.0
297604,D425,2010,12,0.13456337051378373,0.0,0.21684138559708288,0.0,0.0
296953,D425,2010,8,0.5524966768768421,0.0,0.39497004818335724,0.0,0.0
296953,D425,2010,11,0.5524966768768421,0.0,0.39497004818335724,0.0,0.0
297604,D425,2010,3,0.12574698029243483,0.0,0.1870718843599427,0.0,0.0
297604,D425,2010,8,0.13456337051378373,0.0,0.21684138559708288,0.0,0.0
296953,D425,2010,7,0.5524966768768421,0.0,0.39497004818335724,0.0,0.0
296953,D425,2011,10,0.582924926313356,0.0,0.4361179841125147,0.0,0.0
297604,D425,2011,2,0.14410795815754493,0.0,0.24908191170725358,0.0,0.0
296953,D425,2011,2,0.582924926313356,0.0,0.4361179841125147,0.0,0.0
297604,D425,2011,10,0.14410795815754493,0.0,0.24908191170725358,0.0,0.0
296953,D425,2011,6,0.582924926313356,0.0,0.4361179841125147,0.0,0.0
296953,D425,2011,3,0.582924926313356,0.0,0.4361179841125147,0.0,0.0
297604,D425,2011,1,0.14410795815754493,0.0,0.24908191170725358,0.0,0.0
297604,D425,2011,4,0.14410795815754493,0.0,0.24908191170725358,0.0,0.0
296953,D425,2011,4,0.582924926313356,0.0,0.4361179841125147,0.0,0.0
296953,D425,2011,5,0.582924926313356,0.0,0.4361179841125147,0.0,0.0
297604,D425,2011,11,0.14410795815754493,0.0,0.24908191170725358,0.0,0.0
297604,D425,2011,6,0.14410795815754493,0.0,0.24908191170725358,0.0,0.0
297604,D425,2011,9,0.14410795815754493,0.0,0.24908191170725358,0.0,0.0
297604,D425,2011,12,0.14410795815754493,0.0,0.24908191170725358,0.0,0.0
296953,D425,2011,8,0.582924926313356,0.0,0.4361179841125147,0.0,0.0
296953,D425,2011,11,0.582924926313356,0.0,0.4361179841125147,0.0,0.0
297604,D425,2011,3,0.14410795815754493,0.0,0.24908191170725358,0.0,0.0
297604,D425,2011,8,0.14410795815754493,0.0,0.24908191170725358,0.0,0.0
296953,D425,2011,7,0.582924926313356,0.0,0.4361179841125147,0.0,0.0
296953,D425,2012,10,0.6276570536901115,0.0,0.4966043755697356,0.0,0.0
297604,D425,2012,2,0.15812575853898167,0.0,0.29648066154447195,0.0,0.0
296953,D425,2012,2,0.6276570536901115,0.0,0.4966043755697356,0.0,0.0
297604,D425,2012,10,0.15812575853898167,0.0,0.29648066154447195,0.0,0.0
296953,D425,2012,6,0.6276570536901115,0.0,0.4966043755697356,0.0,0.0
296953,D425,2012,3,0.6276570536901115,0.0,0.4966043755697356,0.0,0.0
297604,D425,2012,1,0.15812575853898167,0.0,0.29648066154447195,0.0,0.0
297604,D425,2012,4,0.15812575853898167,0.0,0.29648066154447195,0.0,0.0
296953,D425,2012,4,0.6276570536901115,0.0,0.4966043755697356,0.0,0.0
296953,D425,2012,5,0.6276570536901115,0.0,0.4966043755697356,0.0,0.0
297604,D425,2012,11,0.15812575853898167,0.0,0.29648066154447195,0.0,0.0
297604,D425,2012,6,0.15812575853898167,0.0,0.29648066154447195,0.0,0.0
297604,D425,2012,9,0.15812575853898167,0.0,0.29648066154447195,0.0,0.0
297604,D425,2012,12,0.15812575853898167,0.0,0.29648066154447195,0.0,0.0
296953,D425,2012,8,0.6276570536901115,0.0,0.4966043755697356,0.0,0.0
296953,D425,2012,11,0.6276570536901115,0.0,0.4966043755697356,0.0,0.0
297604,D425,2012,3,0.15812575853898167,0.0,0.29648066154447195,0.0,0.0
297604,D425,2012,8,0.15812575853898167,0.0,0.29648066154447195,0.0,0.0
296953,D425,2012,7,0.6276570536901115,0.0,0.4966043755697356,0.0,0.0
296953,D425,2013,10,0.6658093972143558,0.0,0.5481931241047012,0.0,0.0
297604,D425,2013,2,0.1700890019071837,0.0,0.33690584711550975,0.0,0.0
296953,D425,2013,2,0.6658093972143558,0.0,0.5481931241047012,0.0,0.0
297604,D425,2013,10,0.1700890019071837,0.0,0.33690584711550975,0.0,0.0
296953,D425,2013,6,0.6658093972143558,0.0,0.5481931241047012,0.0,0.0
296953,D425,2013,3,0.6658093972143558,0.0,0.5481931241047012,0.0,0.0
297604,D425,2013,1,0.1700890019071837,0.0,0.33690584711550975,0.0,0.0
297604,D425,2013,4,0.1700890019071837,0.0,0.33690584711550975,0.0,0.0
296953,D425,2013,4,0.6658093972143558,0.0,0.5481931241047012,0.0,0.0
296953,D425,2013,5,0.6658093972143558,0.0,0.5481931241047012,0.0,0.0
297604,D425,2013,11,0.1700890019071837,0.0,0.33690584711550975,0.0,0.0
297604,D425,2013,6,0.1700890019071837,0.0,0.33690584711550975,0.0,0.0
297604,D425,2013,9,0.1700890019071837,0.0,0.33690584711550975,0.0,0.0
297604,D425,2013,12,0.1700890019071837,0.0,0.33690584711550975,0.0,0.0
296953,D425,2013,8,0.6658093972143558,0.0,0.5481931241047012,0.0,0.0
296953,D425,2013,11,0.6658093972143558,0.0,0.5481931241047012,0.0,0.0
297604,D425,2013,3,0.1700890019071837,0.0,0.33690584711550975,0.0,0.0
297604,D425,2013,8,0.1700890019071837,0.0,0.33690584711550975,0.0,0.0
296953,D425,2013,7,0.6658093972143558,0.0,0.5481931241047012,0.0,0.0
296953,D425,2014,10,0.7069785586314511,0.0,0.6038351347831751,0.0,0.0
297604,D425,2014,2,0.1829884991042016,0.0,0.38050527412423485,0.0,0.0
296953,D425,2014,2,0.7069785586314511,0.0,0.6038351347831751,0.0,0.0
297604,D425,2014,10,0.1829884991042016,0.0,0.38050527412423485,0.0,0.0
296953,D425,2014,6,0.7069785586314511,0.0,0.6038351347831751,0.0,0.0
296953,D425,2014,3,0.7069785586314511,0.0,0.6038351347831751,0.0,0.0
297604,D425,2014,1,0.1829884991042016,0.0,0.38050527412423485,0.0,0.0
297604,D425,2014,4,0.1829884991042016,0.0,0.38050527412423485,0.0,0.0
296953,D425,2014,4,0.7069785586314511,0.0,0.6038351347831751,0.0,0.0
296953,D425,2014,5,0.7069785586314511,0.0,0.6038351347831751,0.0,0.0
297604,D425,2014,11,0.1829884991042016,0.0,0.38050527412423485,0.0,0.0
297604,D425,2014,6,0.1829884991042016,0.0,0.38050527412423485,0.0,0.0
297604,D425,2014,9,0.1829884991042016,0.0,0.38050527412423485,0.0,0.0
297604,D425,2014,12,0.1829884991042016,0.0,0.38050527412423485,0.0,0.0
296953,D425,2014,8,0.7069785586314511,0.0,0.6038351347831751,0.0,0.0
296953,D425,2014,11,0.7069785586314511,0.0,0.6038351347831751,0.0,0.0
297604,D425,2014,3,0.1829884991042016,0.0,0.38050527412423485,0.0,0.0
297604,D425,2014,8,0.1829884991042016,0.0,0.38050527412423485,0.0,0.0
296953,D425,2014,7,0.7069785586314511,0.0,0.6038351347831751,0.0,0.0
296953,D425,2015,10,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
297604,D425,2015,2,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
296953,D425,2015,2,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
297604,D425,2015,10,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
296953,D425,2015,6,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
296953,D425,2015,3,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
297604,D425,2015,1,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
297604,D425,2015,4,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
296953,D425,2015,4,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
296953,D425,2015,5,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
297604,D425,2015,11,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
297604,D425,2015,6,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
297604,D425,2015,9,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
297604,D425,2015,12,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
296953,D425,2015,8,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
296953,D425,2015,11,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
297604,D425,2015,3,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
297604,D425,2015,8,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
296953,D425,2015,7,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
296953,D425,2016,10,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
297604,D425,2016,2,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
296953,D425,2016,2,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
297604,D425,2016,10,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
296953,D425,2016,6,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
296953,D425,2016,3,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
297604,D425,2016,1,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
297604,D425,2016,4,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
296953,D425,2016,4,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
296953,D425,2016,5,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
297604,D425,2016,11,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
297604,D425,2016,6,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
297604,D425,2016,9,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
297604,D425,2016,12,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
296953,D425,2016,8,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
296953,D425,2016,11,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
297604,D425,2016,3,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
297604,D425,2016,8,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
296953,D425,2016,7,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
296953,D425,2017,10,0.7724383054961567,0.0,0.6923525198593566,0.0,0.0
297604,D425,2017,2,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
296953,D425,2017,2,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
297604,D425,2017,10,0.20350806218574813,0.0,0.4498697747102487,0.0,0.0
296953,D425,2017,6,0.7724383054961567,0.0,0.6923525198593566,0.0,0.0
296953,D425,2017,3,0.7562099057966826,0.0,0.6703867691105613,0.0,0.0
297604,D425,2017,1,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
297604,D425,2017,4,0.20350806218574813,0.0,0.4498697747102487,0.1,0.10000000000000009
296953,D425,2017,4,0.7724383054961567,0.0,0.6923525198593566,0.1779242875372182,1.0000000000000004
296953,D425,2017,5,0.7724383054961567,0.0,0.6923525198593566,0.0,0.0
297604,D425,2017,11,0.20350806218574813,0.0,0.4498697747102487,0.0,0.0
297604,D425,2017,6,0.20350806218574813,0.0,0.4498697747102487,0.0,0.0
297604,D425,2017,9,0.20350806218574813,0.0,0.4498697747102487,0.0,0.0
297604,D425,2017,12,0.20350806218574813,0.0,0.4498697747102487,0.0,0.0
296953,D425,2017,8,0.7724383054961567,0.0,0.6923525198593566,0.0,0.0
296953,D425,2017,11,0.7724383054961567,0.0,0.6923525198593566,0.0,0.0
297604,D425,2017,3,0.19841068022886205,0.0,0.43266050266961853,0.0,0.0
297604,D425,2017,8,0.20350806218574813,0.0,0.4498697747102487,0.0,0.0
296953,D425,2017,7,0.7724383054961567,0.0,0.6923525198593566,0.0,0.0
296953,D425,2018,10,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2018,2,0.20350806218574813,0.0,0.4498697747102487,0.0,0.0
296953,D425,2018,2,0.7724383054961567,0.0,0.6923525198593566,0.0,0.0
297604,D425,2018,10,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
296953,D425,2018,6,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
296953,D425,2018,3,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2018,1,0.20350806218574813,0.0,0.4498697747102487,0.0,0.0
297604,D425,2018,4,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
296953,D425,2018,4,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
296953,D425,2018,5,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2018,11,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
297604,D425,2018,6,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
297604,D425,2018,9,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
297604,D425,2018,12,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
296953,D425,2018,8,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
296953,D425,2018,11,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2018,3,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
297604,D425,2018,8,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
296953,D425,2018,7,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
296953,D425,2019,10,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2019,2,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
296953,D425,2019,2,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2019,10,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
296953,D425,2019,6,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
296953,D425,2019,3,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2019,1,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
297604,D425,2019,4,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
296953,D425,2019,4,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
296953,D425,2019,5,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2019,11,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
297604,D425,2019,6,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
297604,D425,2019,9,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
297604,D425,2019,12,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
296953,D425,2019,8,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
296953,D425,2019,11,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2019,3,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
297604,D425,2019,8,0.21128417037507946,0.0,0.47621109519468674,0.0,0.0
296953,D425,2019,7,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
296953,D425,2020,10,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2020,2,0.21128417037507946,0.12748791040977347,0.47621109519468674,0.0,0.0
296953,D425,2020,2,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2020,10,0.21128417037507946,0.12748791040977347,0.47621109519468674,0.0,0.0
296953,D425,2020,6,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
296953,D425,2020,3,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2020,1,0.21128417037507946,0.1,0.47621109519468674,0.0,0.0
297604,D425,2020,4,0.21128417037507946,0.12748791040977347,0.47621109519468674,0.0,0.0
296953,D425,2020,4,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
296953,D425,2020,5,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2020,11,0.21128417037507946,0.12748791040977347,0.47621109519468674,0.0,0.0
297604,D425,2020,6,0.21128417037507946,0.12748791040977347,0.47621109519468674,0.0,0.0
297604,D425,2020,9,0.21128417037507946,0.12748791040977347,0.47621109519468674,0.0,0.0
297604,D425,2020,12,0.21128417037507946,0.12748791040977347,0.47621109519468674,0.0,0.0
296953,D425,2020,8,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
296953,D425,2020,11,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2020,3,0.21128417037507946,0.12748791040977347,0.47621109519468674,0.0,0.0
297604,D425,2020,8,0.21128417037507946,0.12748791040977347,0.47621109519468674,0.0,0.0
296953,D425,2020,7,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
296953,D425,2021,10,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2021,2,0.21128417037507946,0.37946042249936374,0.47621109519468674,0.0,0.0
296953,D425,2021,2,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2021,10,0.21128417037507946,0.37946042249936374,0.47621109519468674,0.0,0.0
296953,D425,2021,6,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
296953,D425,2021,3,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2021,1,0.21128417037507946,0.37946042249936374,0.47621109519468674,0.0,0.0
297604,D425,2021,4,0.21128417037507946,0.37946042249936374,0.47621109519468674,0.0,0.0
296953,D425,2021,4,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
296953,D425,2021,5,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2021,11,0.21128417037507946,0.37946042249936374,0.47621109519468674,0.0,0.0
297604,D425,2021,6,0.21128417037507946,0.37946042249936374,0.47621109519468674,0.0,0.0
297604,D425,2021,9,0.21128417037507946,0.37946042249936374,0.47621109519468674,0.0,0.0
297604,D425,2021,12,0.21128417037507946,0.37946042249936374,0.47621109519468674,0.0,0.0
296953,D425,2021,8,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
296953,D425,2021,11,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
297604,D425,2021,3,0.21128417037507946,0.37946042249936374,0.47621109519468674,0.0,0.0
297604,D425,2021,8,0.21128417037507946,0.37946042249936374,0.47621109519468674,0.0,0.0
296953,D425,2021,7,0.7973010460613766,0.0,0.7259604115119157,0.0,0.0
296953,D425,2022,10,0.8889759001329249,0.0,0.8498925641359555,0.0,0.0
297604,D425,2022,2,0.22566606946772233,0.6394960549758208,0.5247623388462039,0.0,0.0
296953,D425,2022,2,0.843151476622551,0.0,0.7879313712723012,0.0,0.0
297604,D425,2022,10,0.24002196150956479,0.38642402646983964,0.5733233493944524,0.0,0.0
296953,D425,2022,6,0.8889759001329249,0.0,0.8498925641359555,0.0,0.0
296953,D425,2022,3,0.843151476622551,0.0,0.7879313712723012,0.0,0.0
297604,D425,2022,1,0.22566606946772233,0.6394960549758208,0.5247623388462039,0.0,0.0
297604,D425,2022,4,0.22566606946772233,0.6394960549758208,0.5247623388462039,0.0,0.0
296953,D425,2022,4,0.843151476622551,0.0,0.7879313712723012,0.0,0.0
296953,D425,2022,5,0.8889759001329249,0.0,0.8498925641359555,0.0,0.0
297604,D425,2022,11,0.24002196150956479,0.38642402646983964,0.5733233493944524,0.0,0.0
297604,D425,2022,6,0.24002196150956479,0.38642402646983964,0.5733233493944524,0.0,0.0
297604,D425,2022,9,0.24002196150956479,0.38642402646983964,0.5733233493944524,0.0,0.0
297604,D425,2022,12,0.24002196150956479,0.38642402646983964,0.5733233493944524,0.0,0.0
296953,D425,2022,8,0.8889759001329249,0.0,0.8498925641359555,0.0,0.0
296953,D425,2022,11,0.8889759001329249,0.0,0.8498925641359555,0.0,0.0
297604,D425,2022,3,0.22566606946772233,0.6394960549758208,0.5247623388462039,0.0,0.0
297604,D425,2022,8,0.24002196150956479,0.38642402646983964,0.5733233493944524,0.0,0.0
296953,D425,2022,7,0.8889759001329249,0.0,0.8498925641359555,0.0,0.0
296953,D425,2023,10,0.9437987632202508,0.0,0.9240135434301343,0.0,0.0
297604,D425,2023,2,0.24002196150956479,0.7987426826164419,0.5733233493944524,0.0,0.0
296953,D425,2023,2,0.8889759001329249,0.0,0.8498925641359555,0.0,0.0
297604,D425,2023,10,0.25721262208865514,0.57851870705014,0.6313973173590312,0.0,0.0
296953,D425,2023,6,0.9173235855054036,0.0,0.8882276338064855,0.0,0.0
296953,D425,2023,3,0.8889759001329249,0.0,0.8498925641359555,0.0,0.0
297604,D425,2023,1,0.24002196150956479,0.7987426826164419,0.5733233493944524,0.0,0.0
297604,D425,2023,4,0.24002196150956479,0.7987426826164419,0.5733233493944524,0.0,0.0
296953,D425,2023,4,0.8889759001329249,0.0,0.8498925641359555,0.0,0.0
296953,D425,2023,5,0.8889759001329249,0.0,0.8498925641359555,0.0,0.0
297604,D425,2023,11,0.25721262208865514,0.57851870705014,0.6313973173590312,0.0,0.0
297604,D425,2023,6,0.24891637288331503,0.7246627640621024,0.6033565568433391,0.0,0.0
297604,D425,2023,9,0.25721262208865514,0.57851870705014,0.6313973173590312,0.0,0.0
297604,D425,2023,12,0.25721262208865514,0.57851870705014,0.6313973173590312,0.0,0.0
296953,D425,2023,8,0.9437987632202508,0.0,0.9240135434301343,0.0,0.0
296953,D425,2023,11,0.9437987632202508,0.0,0.9240135434301343,1.0,0.0
297604,D425,2023,3,0.24002196150956479,0.7987426826164419,0.5733233493944524,0.0,0.0
297604,D425,2023,8,0.25721262208865514,0.57851870705014,0.6313973173590312,0.0,0.0
296953,D425,2023,7,0.9173235855054036,0.0,0.8882276338064855,0.0,0.0
296953,D425,2024,4,0.9437987632202508,0.0,0.9240135434301343,0.0,0.0
297604,D425,2024,5,0.25721262208865514,1.0,0.6313973173590312,0.0,0.0
297604,D425,2024,8,0.2748193954805525,0.6897073046576738,0.6909363198333117,0.0,0.0
297604,D425,2024,7,0.2748193954805525,0.6897073046576738,0.6909363198333117,0.0,0.0
297604,D425,2024,3,0.25721262208865514,1.0,0.6313973173590312,0.0,0.0
296953,D425,2024,3,0.9437987632202508,0.0,0.9240135434301343,0.0,0.0
297604,D425,2024,1,0.25721262208865514,1.0,0.6313973173590312,0.0,0.0
297604,D425,2024,9,0.2748193954805525,0.6897073046576738,0.6909363198333117,0.0,0.0
296953,D425,2024,5,0.9437987632202508,0.0,0.9240135434301343,0.0,0.0
297604,D425,2024,4,0.25721262208865514,1.0,0.6313973173590312,0.0,0.0
296953,D425,2024,8,0.9999999999999999,0.0,1.0,0.0,0.0
297604,D425,2024,2,0.25721262208865514,1.0,0.6313973173590312,0.0,0.0
297604,D425,2024,6,0.25721262208865514,1.0,0.6313973173590312,0.0,0.0
296953,D425,2024,7,0.9999999999999999,0.0,1.0,0.0,0.0
