isn_vinculo,cod_cargo,num_ano,num_mes,100,106
320454,W005,2008,11,0.0,0.12374949086501422
331429,W005,2008,3,0.0,0.1929943025954843
296999,W005,2008,5,0.0,0.13474091776795225
127853,W005,2008,12,0.0,0.20069684017332673
127853,W005,2008,8,0.0,0.20069684017332673
177065,W005,2008,8,0.0,0.16222242942039583
177356,W005,2008,11,0.0,0.10710629757038333
331429,W005,2008,11,0.0,0.1992835305260162
177356,W005,2008,9,0.0,0.10710629757038333
177065,W005,2008,3,0.0,0.15807377672651968
141000,W005,2008,4,0.0,0.10816333541076767
127853,W005,2008,6,0.0,0.19432516918003506
296979,W005,2008,9,0.0,0.11349710713181567
305944,W005,2008,2,0.0,0.19475799525952392
20321,W005,2008,10,0.0,0.10579456955397323
331355,W005,2008,6,0.0,0.2596068251078385
175970,W005,2008,6,0.0,0.11096198295195239
312125,W005,2008,2,0.0,0.1332481094529805
218731,W005,2008,1,0.0,0.1340960952413668
320424,W005,2008,10,0.0,0.12281170102612171
305944,W005,2008,7,0.0,0.20115616580870266
331355,W005,2008,1,0.0,0.2596068251078385
175502,W005,2008,7,0.0,0.1271031568822782
175041,W005,2008,12,0.0,0.10095103961683606
175502,W005,2008,9,0.0,0.1271031568822782
172915,W005,2008,5,0.0,0.13401217998105774
167321,W005,2008,5,0.0,0.1929943025954843
331390,W005,2008,11,0.0,0.1123944311674036
264732,W005,2008,12,0.0,0.11080004122153139
175041,W005,2008,3,0.0,0.1003415498314334
331429,W005,2008,12,0.0,0.1992835305260162
20321,W005,2008,9,0.0,0.10579456955397323
177356,W005,2008,10,0.0,0.10710629757038333
167040,W005,2008,5,0.0,0.5272538117648213
172915,W005,2008,12,0.0,0.1366856907305535
312118,W005,2008,8,0.0,0.12848849477615237
172915,W005,2008,8,0.0,0.1366856907305535
141000,W005,2009,1,0.0,0.10925276159723621
296999,W005,2009,1,0.0,0.13746006664147575
218731,W005,2009,3,0.0,0.13677549478105971
320424,W005,2009,6,0.0,0.12281170102612171
20321,W005,2009,6,0.0,0.10579456955397323
73309,W005,2009,1,0.0,0.14089175912885166
177356,W005,2009,2,0.0,0.10710629757038333
296999,W005,2009,2,0.0,0.13746006664147575
305944,W005,2009,2,0.0,0.20115616580870266
320424,W005,2009,1,0.0,0.12281170102612171
175970,W005,2009,7,0.0,0.11353391207054772
175041,W005,2009,8,0.0,0.10158408456302724
175970,W005,2009,3,0.0,0.11222365625168691
331390,W005,2009,2,0.0,0.1123944311674036
175043,W005,2009,1,0.0,0.11927253811764824
177356,W005,2009,12,0.0,0.10810886410144424
167321,W005,2009,10,0.0,0.20581714324972888
331429,W005,2009,10,0.0,0.20581714324972888
175043,W005,2009,2,0.0,0.11927253811764824
320424,W005,2009,7,0.0,0.12475647398872297
73309,W005,2009,8,0.0,0.14392154168527363
296999,W005,2009,7,0.0,0.14028374154099826
312118,W005,2009,4,0.0,0.12848849477615237
177065,W005,2009,2,0.0,0.16222242942039583
312125,W005,2009,6,0.0,0.1358759820784485
175041,W005,2009,3,0.0,0.10095103961683606
175970,W005,2009,5,0.0,0.11222365625168691
127853,W005,2009,12,0.0,0.20731584035489778
331429,W005,2009,5,0.0,0.1992835305260162
20321,W005,2009,4,0.0,0.10579456955397323
12898,W005,2009,7,0.0,0.160112770332275
296999,W005,2009,6,0.0,0.13746006664147575
296900,W005,2009,9,0.0,0.38270462319103726
172915,W005,2009,12,0.0,0.1394637275060483
73309,W005,2009,7,0.0,0.14392154168527363
20321,W005,2009,11,0.0,0.1067191096149222
320424,W005,2009,11,0.0,0.12475647398872297
320454,W005,2009,9,0.0,0.12575167953203747
127853,W005,2009,9,0.0,0.20731584035489778
177356,W005,2009,11,0.0,0.10810886410144424
12898,W005,2009,11,0.0,0.160112770332275
296979,W005,2009,7,0.0,0.11488391722323914
296999,W005,2009,4,0.0,0.13746006664147575
167321,W005,2009,12,0.0,0.20581714324972888
177356,W005,2009,3,0.0,0.10710629757038333
80204,W005,2009,4,0.0,0.11007719222483403
296999,W005,2009,12,0.0,0.14028374154099826
173352,W005,2009,11,0.0,0.1393827566408378
312118,W005,2009,12,0.0,0.13077481757018702
264732,W005,2009,5,0.0,0.11080004122153139
331390,W005,2009,5,0.0,0.1123944311674036
175043,W005,2009,9,0.0,0.12100531463315292
175502,W005,2009,8,0.0,0.12930556441600377
141000,W005,2009,7,0.0,0.11038488151263393
296900,W005,2009,10,0.0,0.38270462319103726
20321,W005,2009,7,0.0,0.1067191096149222
264732,W005,2009,8,0.0,0.11202490958253386
305944,W005,2009,12,0.0,0.20780166554616075
175970,W005,2009,11,0.0,0.11353391207054772
20321,W005,2009,8,0.0,0.1067191096149222
264732,W005,2009,10,0.0,0.11202490958253386
172915,W005,2009,11,0.0,0.1394637275060483
141000,W005,2009,10,0.0,0.11038488151263393
296900,W005,2009,8,0.0,0.38270462319103726
173352,W005,2009,3,0.0,0.13660913645799086
173352,W005,2009,4,0.0,0.13660913645799086
305944,W005,2009,7,0.0,0.20780166554616075
141000,W005,2009,9,0.0,0.11038488151263393
20321,W005,2009,12,0.0,0.1067191096149222
80204,W005,2009,2,0.0,0.11007719222483403
305944,W005,2009,10,0.0,0.20780166554616075
141000,W005,2009,8,0.0,0.11038488151263393
312125,W005,2009,5,0.0,0.1358759820784485
175970,W005,2009,4,0.0,0.11222365625168691
175043,W005,2009,8,0.0,0.12100531463315292
177356,W005,2009,10,0.0,0.10810886410144424
172915,W005,2009,5,0.0,0.1366856907305535
320424,W005,2009,9,0.0,0.12475647398872297
175970,W005,2009,12,0.0,0.11353391207054772
320424,W005,2009,10,0.0,0.12475647398872297
