isn_vinculo;num_ano;num_mes;8;15;54;86;199;324;1232;1352;1367;1369;1404;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
297565;2012;9;1678.94;167.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2322327003445041;1;0.07643114129047068;0
297565;2012;10;1678.94;167.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2322327003445041;1;0.07643114129047068;0
297565;2012;11;1678.94;167.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2322327003445041;1;0.07643114129047068;0
297565;2012;12;1678.94;167.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2322327003445041;1;0.07643114129047068;0
297565;2013;1;1772.62;177.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.22254243604028862;1;0.06629722613352196;0
297565;2013;2;1861.24;186.12;0.0;97.48;923.23;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.0034561578265335235;-1;-5.836042596452096e-05;2
297565;2013;3;1861.24;186.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24566132668173746;1;0.05283068996477702;0
297565;2013;4;1861.24;186.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24566132668173746;1;0.05283068996477702;0
297565;2013;5;1861.24;186.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24566132668173746;1;0.05283068996477702;0
297565;2013;6;1861.24;186.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24566132668173746;1;0.05283068996477702;0
297565;2013;7;1861.24;186.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24566132668173746;1;0.05283068996477702;0
297565;2013;8;1861.24;186.12;0.0;0.0;0.0;41.28;0.0;0.0;0.0;0.0;0.0;1;0.0115322454830884;1;8.349335616897324e-05;0
297565;2013;9;1861.24;186.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24566132668173746;1;0.05283068996477702;0
297565;2013;10;1861.24;186.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24566132668173746;1;0.05283068996477702;0
297565;2013;11;1861.24;186.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24566132668173746;1;0.05283068996477702;0
297565;2013;12;1861.24;186.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24566132668173746;1;0.05283068996477702;0
297565;2014;1;1967.33;196.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24221055612414927;1;0.03194213451063399;0
297565;2014;2;1967.33;196.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24221055612414927;1;0.03194213451063399;0
297565;2014;3;1967.33;196.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24221055612414927;1;0.03194213451063399;0
297565;2014;4;1967.33;196.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24221055612414927;1;0.03194213451063399;0
297565;2014;5;1967.33;196.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24221055612414927;1;0.03194213451063399;0
297565;2014;6;1967.33;196.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24221055612414927;1;0.03194213451063399;0
297565;2014;7;1967.33;196.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24221055612414927;1;0.03194213451063399;0
297565;2014;8;1967.33;196.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24221055612414927;1;0.03194213451063399;0
297565;2014;9;1967.33;196.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24221055612414927;1;0.03194213451063399;0
297565;2014;10;1967.33;196.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24221055612414927;1;0.03194213451063399;0
297565;2014;11;1967.33;196.73;721.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0718453918483789;1;0.02141519762438393;0
297565;2014;12;1967.33;196.73;721.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0718453918483789;1;0.02141519762438393;0
297565;2015;1;2094.22;209.42;0.0;0.0;0.0;0.0;46.53;0.0;0.0;0.0;0.0;-1;-0.04047453314892868;-1;-0.00035113167933087386;2
297565;2015;2;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2015;3;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2015;4;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2015;5;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2015;6;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2015;7;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2015;8;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2015;9;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2015;10;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2015;11;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2015;12;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2016;1;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2016;2;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2016;3;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2016;4;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2016;5;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2016;6;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2016;7;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2016;8;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2016;9;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2016;10;2094.22;209.42;767.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.03406251744162503;1;0.00029533772724943397;0
297565;2016;11;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2016;12;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2017;1;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2017;2;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2017;3;2094.22;209.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24981921297550558;1;0.00048688361988868945;0
297565;2017;4;2136.1;213.61;0.0;0.0;0.0;0.0;0.0;23.5;92.15;46.07;0.0;-1;-0.1728637998808038;-1;-0.0003681750670784245;2
297565;2017;5;2136.1;213.61;0.0;0.0;0.0;0.0;0.0;23.5;0.0;0.0;0.0;1;0.1134108858312306;1;0.07352622431680766;0
297565;2017;6;2242.92;224.29;0.0;235.0;0.0;0.0;0.0;27.02;0.0;0.0;0.0;1;0.03154816215472456;1;0.01418898788234968;0
297565;2017;7;2242.92;224.29;0.0;0.0;0.0;0.0;0.0;24.67;0.0;0.0;0.0;1;0.16019534875478547;1;0.04742247936941901;0
297565;2017;8;2242.92;224.29;0.0;0.0;0.0;0.0;0.0;24.67;0.0;0.0;0.0;1;0.16019534875478547;1;0.04742247936941901;0
297565;2017;9;2242.92;224.29;0.0;0.0;0.0;0.0;0.0;24.67;0.0;0.0;0.0;1;0.16019534875478547;1;0.04742247936941901;0
297565;2017;10;2242.92;224.29;0.0;0.0;0.0;0.0;0.0;24.67;0.0;0.0;0.0;1;0.16019534875478547;1;0.04742247936941901;0
297565;2017;11;2242.92;224.29;822.4;0.0;0.0;0.0;0.0;24.67;0.0;0.0;0.0;-1;-0.044906053501338916;1;7.672114337420322e-05;1
297565;2017;12;2242.92;224.29;0.0;0.0;0.0;0.0;0.0;24.67;0.0;0.0;0.0;1;0.16019534875478547;1;0.04742247936941901;0
297565;2018;1;2242.92;224.29;0.0;0.0;0.0;0.0;0.0;49.34;0.0;0.0;24.67;-1;-0.07307784937422035;1;0.0005424281148679322;1
297565;2018;2;2242.92;224.29;0.0;0.0;0.0;0.0;0.0;49.34;0.0;0.0;0.0;1;0.06353017070786349;1;0.020109487189823416;0
297565;2018;3;2310.21;231.02;0.0;0.0;0.0;0.0;0.0;50.82;0.0;0.0;0.0;1;0.06474518252283434;1;0.00024474379709249483;0
297565;2018;4;2310.21;231.02;0.0;0.0;0.0;0.0;0.0;50.82;0.0;0.0;0.0;1;0.06474518252283434;1;0.00024474379709249483;0
