isn_vinculo;num_ano;num_mes;8;10;11;15;19;21;39;51;52;54;86;94;97;102;140;165;207;1352;1367;1369;1404;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
198100;2009;7;0.0;0.0;0.0;430.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1231.3;0.0;0.0;0.0;0.0;1;0.14766303821208387;1;0.02573396008404938;0
297142;2009;7;0.0;10166.73;0.0;2635.82;1868.57;0.0;3102.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.10113705629279812;1;0.500222021665949;0
297169;2009;7;0.0;7172.31;0.0;1655.15;1368.92;0.0;1588.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.11685357118280676;1;0.4601365860723874;0
174232;2009;8;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1;0.07695113628162564;1;0.24301551864344528;0
198100;2009;8;0.0;0.0;0.0;430.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1231.3;0.0;0.0;0.0;0.0;1;0.14766303821208387;1;0.02573396008404938;0
297142;2009;8;0.0;10166.73;0.0;2635.82;1868.57;0.0;3102.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.10113705629279812;1;0.500222021665949;0
297169;2009;8;0.0;7172.31;0.0;1655.15;1368.92;0.0;1588.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.11685357118280676;1;0.4601365860723874;0
174232;2009;9;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1;0.07695113628162564;1;0.24301551864344528;0
198100;2009;9;0.0;0.0;0.0;430.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1231.3;0.0;0.0;0.0;0.0;1;0.14766303821208387;1;0.02573396008404938;0
297142;2009;9;0.0;10166.73;0.0;2635.82;1868.57;0.0;3102.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.10113705629279812;1;0.500222021665949;0
297169;2009;9;0.0;7172.31;0.0;1655.15;1368.92;0.0;1588.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.11685357118280676;1;0.4601365860723874;0
174232;2009;10;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1;0.07695113628162564;1;0.24301551864344528;0
198100;2009;10;0.0;0.0;0.0;430.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1231.3;0.0;0.0;0.0;0.0;1;0.14766303821208387;1;0.02573396008404938;0
297142;2009;10;0.0;10166.73;0.0;2635.82;1868.57;0.0;3102.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.10113705629279812;1;0.500222021665949;0
297169;2009;10;0.0;7172.31;0.0;1655.15;1368.92;0.0;1588.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.11685357118280676;1;0.4601365860723874;0
174232;2009;11;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1;0.07695113628162564;1;0.24301551864344528;0
198100;2009;11;0.0;0.0;0.0;430.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1231.3;0.0;0.0;0.0;0.0;1;0.14766303821208387;1;0.02573396008404938;0
297142;2009;11;0.0;10166.73;0.0;2635.82;1868.57;0.0;3102.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.10113705629279812;1;0.500222021665949;0
297169;2009;11;0.0;7172.31;0.0;1655.15;1368.92;0.0;1588.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.11685357118280676;1;0.4601365860723874;0
174232;2009;12;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1;0.07695113628162564;1;0.24301551864344528;0
198100;2009;12;0.0;0.0;0.0;430.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1231.3;0.0;0.0;0.0;0.0;1;0.14766303821208387;1;0.02573396008404938;0
297142;2009;12;0.0;10166.73;0.0;2635.82;1868.57;0.0;3102.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.10113705629279812;1;0.500222021665949;0
297169;2009;12;0.0;7172.31;0.0;1655.15;1368.92;0.0;1588.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.11685357118280676;1;0.4601365860723874;0
174232;2010;1;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1;0.07695113628162564;1;0.24301551864344528;0
198100;2010;1;0.0;0.0;0.0;430.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1231.3;0.0;0.0;0.0;0.0;1;0.14766303821208387;1;0.02573396008404938;0
297142;2010;1;0.0;10166.73;0.0;2635.82;1868.57;0.0;3102.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.10113705629279812;1;0.500222021665949;0
297169;2010;1;0.0;7172.31;0.0;1655.15;1368.92;0.0;1588.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.11685357118280676;1;0.4601365860723874;0
174232;2010;2;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1;0.07695113628162564;1;0.24301551864344528;0
198100;2010;2;0.0;0.0;0.0;430.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1231.3;0.0;0.0;0.0;0.0;1;0.14766303821208387;1;0.02573396008404938;0
297142;2010;2;0.0;10166.73;0.0;2635.82;1868.57;0.0;3102.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.10113705629279812;1;0.500222021665949;0
297169;2010;2;0.0;7172.31;0.0;1655.15;1368.92;0.0;1588.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.11685357118280676;1;0.4601365860723874;0
174232;2010;3;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1;0.07695113628162564;1;0.24301551864344528;0
198100;2010;3;0.0;0.0;0.0;430.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1231.3;0.0;0.0;0.0;0.0;1;0.14766303821208387;1;0.02573396008404938;0
297142;2010;3;0.0;10166.73;0.0;2635.82;1868.57;0.0;3102.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.10113705629279812;1;0.500222021665949;0
297169;2010;3;0.0;7172.31;0.0;1655.15;1368.92;0.0;1588.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.11685357118280676;1;0.4601365860723874;0
174232;2010;4;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1;0.07695113628162564;1;0.24301551864344528;0
198100;2010;4;0.0;0.0;0.0;430.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1231.3;0.0;0.0;0.0;0.0;1;0.14766303821208387;1;0.02573396008404938;0
297142;2010;4;0.0;10166.73;0.0;2635.82;1868.57;0.0;3102.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.10113705629279812;1;0.500222021665949;0
297169;2010;4;0.0;7172.31;0.0;1655.15;1368.92;0.0;1588.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.11685357118280676;1;0.4601365860723874;0
174232;2010;5;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1;0.07695113628162564;1;0.24301551864344528;0
198100;2010;5;0.0;0.0;0.0;430.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1231.3;0.0;0.0;0.0;0.0;1;0.14766303821208387;1;0.02573396008404938;0
297142;2010;5;0.0;10166.73;0.0;2635.82;1868.57;0.0;3102.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.10113705629279812;1;0.500222021665949;0
297169;2010;5;0.0;7172.31;0.0;1655.15;1368.92;0.0;1588.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.11685357118280676;1;0.4601365860723874;0
174232;2010;6;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1;0.07695113628162564;1;0.24301551864344528;0
198100;2010;6;0.0;0.0;0.0;430.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1231.3;0.0;0.0;0.0;0.0;1;0.14766303821208387;1;0.02573396008404938;0
297142;2010;6;0.0;10166.73;0.0;2635.82;1868.57;0.0;3102.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.10113705629279812;1;0.500222021665949;0
297169;2010;6;0.0;7172.31;0.0;1655.15;1368.92;0.0;1588.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.79;0.0;0.0;0.0;0.0;1;0.11685357118280676;1;0.4601365860723874;0
174232;2010;7;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.01;144.84;1841.19;0.0;0.0;0.0;0.0;-1;-0.04296850296528476;-1;-4.966636477974938;2
198100;2010;7;0.0;0.0;0.0;451.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1290.89;0.0;0.0;0.0;0.0;1;0.14174664637567408;1;0.031049878506204998;0
297142;2010;7;0.0;10658.79;0.0;2763.39;1959.01;0.0;3252.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2683.68;0.0;0.0;0.0;0.0;1;0.06437397738472095;1;0.4785823796879951;0
297169;2010;7;0.0;7519.43;0.0;1735.25;1435.17;0.0;1665.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2683.68;0.0;0.0;0.0;0.0;1;0.10526507031677207;1;0.44502637538118606;0
174232;2010;8;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.0;144.84;1841.19;0.0;0.0;0.0;0.0;1;0.05306894518162264;1;0.2546909094900167;0
198100;2010;8;0.0;0.0;0.0;451.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1290.89;0.0;0.0;0.0;0.0;1;0.14174664637567408;1;0.031049878506204998;0
297142;2010;8;0.0;10658.79;0.0;2763.39;1959.01;0.0;3252.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2683.68;0.0;0.0;0.0;0.0;1;0.06437397738472095;1;0.4785823796879951;0
297169;2010;8;0.0;7519.43;0.0;1735.25;1435.17;0.0;1665.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2683.68;0.0;0.0;0.0;0.0;1;0.10526507031677207;1;0.44502637538118606;0
174232;2010;9;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.0;144.84;1841.19;0.0;0.0;0.0;0.0;1;0.05306894518162264;1;0.2546909094900167;0
198100;2010;9;0.0;0.0;0.0;451.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1290.89;0.0;0.0;0.0;0.0;1;0.14174664637567408;1;0.031049878506204998;0
297142;2010;9;0.0;10658.79;0.0;2763.39;1959.01;0.0;3252.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2683.68;0.0;0.0;0.0;0.0;1;0.06437397738472095;1;0.4785823796879951;0
297169;2010;9;0.0;7519.43;0.0;1735.25;1435.17;0.0;1665.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2683.68;0.0;0.0;0.0;0.0;1;0.10526507031677207;1;0.44502637538118606;0
174232;2010;10;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.0;144.84;1841.19;0.0;0.0;0.0;0.0;1;0.05306894518162264;1;0.2546909094900167;0
198100;2010;10;0.0;0.0;0.0;451.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1290.89;0.0;0.0;0.0;0.0;1;0.14174664637567408;1;0.031049878506204998;0
297142;2010;10;0.0;10658.79;0.0;2763.39;1959.01;0.0;3252.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2683.68;0.0;0.0;0.0;0.0;1;0.06437397738472095;1;0.4785823796879951;0
297169;2010;10;0.0;7519.43;0.0;1735.25;1435.17;0.0;1665.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2683.68;0.0;0.0;0.0;0.0;1;0.10526507031677207;1;0.44502637538118606;0
174232;2010;11;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.0;144.84;1841.19;0.0;0.0;0.0;0.0;1;0.05306894518162264;1;0.2546909094900167;0
198100;2010;11;0.0;0.0;0.0;451.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1290.89;0.0;0.0;0.0;0.0;1;0.14174664637567408;1;0.031049878506204998;0
297142;2010;11;0.0;10658.79;0.0;2763.39;1959.01;0.0;3252.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2683.68;0.0;0.0;0.0;0.0;1;0.06437397738472095;1;0.4785823796879951;0
297169;2010;11;0.0;7519.43;0.0;1735.25;1435.17;0.0;1665.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2683.68;0.0;0.0;0.0;0.0;1;0.10526507031677207;1;0.44502637538118606;0
174232;2010;12;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.0;144.84;1841.19;0.0;0.0;0.0;0.0;1;0.05306894518162264;1;0.2546909094900167;0
198100;2010;12;0.0;0.0;0.0;451.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1290.89;0.0;0.0;0.0;0.0;1;0.14174664637567408;1;0.031049878506204998;0
297142;2010;12;0.0;10658.79;0.0;2763.39;1959.01;0.0;3252.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2683.68;0.0;0.0;0.0;0.0;1;0.06437397738472095;1;0.4785823796879951;0
297169;2010;12;0.0;7519.43;0.0;1735.25;1435.17;0.0;1665.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2683.68;0.0;0.0;0.0;0.0;1;0.10526507031677207;1;0.44502637538118606;0
174232;2011;1;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.07520012304891205;1;0.25956063531584217;0
198100;2011;1;0.0;0.0;0.0;474.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1355.43;0.0;0.0;0.0;0.0;1;0.14902215923526352;1;0.0348031746191273;0
297142;2011;1;0.0;11191.73;0.0;2901.56;2056.96;0.0;3415.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.07313541891380498;1;0.4456872394451441;0
297169;2011;1;0.0;7895.41;0.0;1822.02;1506.93;0.0;1748.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.12082482920381832;1;0.42427939100043677;0
174232;2011;2;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.07520012304891205;1;0.25956063531584217;0
198100;2011;2;0.0;0.0;0.0;474.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1355.43;0.0;0.0;0.0;0.0;1;0.14902215923526352;1;0.0348031746191273;0
297142;2011;2;0.0;11191.73;0.0;2901.56;2056.96;0.0;3415.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.07313541891380498;1;0.4456872394451441;0
297169;2011;2;0.0;7895.41;0.0;1822.02;1506.93;0.0;1748.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.12082482920381832;1;0.42427939100043677;0
174232;2011;3;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.07520012304891205;1;0.25956063531584217;0
198100;2011;3;0.0;0.0;0.0;474.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1355.43;0.0;0.0;0.0;0.0;1;0.14902215923526352;1;0.0348031746191273;0
297142;2011;3;0.0;11191.73;0.0;2901.56;2056.96;0.0;3415.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.07313541891380498;1;0.4456872394451441;0
297169;2011;3;0.0;7895.41;0.0;1822.02;1506.93;0.0;1748.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.12082482920381832;1;0.42427939100043677;0
174232;2011;4;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;20.94;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;-1;-0.006035447596723809;1;0.2574648980968748;1
198100;2011;4;0.0;0.0;0.0;474.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1355.43;0.0;0.0;0.0;0.0;1;0.14902215923526352;1;0.0348031746191273;0
297142;2011;4;0.0;11191.73;0.0;2901.56;2056.96;0.0;3415.35;0.0;0.0;0.0;0.0;0.0;53.45;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;-1;-0.03932856613418256;1;0.43163749742605173;1
297169;2011;4;0.0;7895.41;0.0;1822.02;1506.93;0.0;1748.6;0.0;0.0;0.0;0.0;0.0;51.58;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.014390614550029102;1;0.4112382376713475;0
174232;2011;5;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.07520012304891205;1;0.25956063531584217;0
198100;2011;5;0.0;0.0;0.0;474.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1355.43;0.0;0.0;0.0;0.0;1;0.14902215923526352;1;0.0348031746191273;0
297142;2011;5;0.0;11191.73;0.0;2901.56;2056.96;0.0;3415.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.07313541891380498;1;0.4456872394451441;0
297169;2011;5;0.0;7895.41;0.0;1822.02;1506.93;0.0;1748.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.12082482920381832;1;0.42427939100043677;0
174232;2011;6;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.07520012304891205;1;0.25956063531584217;0
198100;2011;6;0.0;0.0;0.0;474.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1355.43;0.0;0.0;0.0;0.0;1;0.14902215923526352;1;0.0348031746191273;0
297142;2011;6;0.0;11191.73;0.0;2901.56;2056.96;0.0;3415.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.07313541891380498;1;0.4456872394451441;0
297169;2011;6;0.0;7895.41;0.0;1822.02;1506.93;0.0;1748.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.12082482920381832;1;0.42427939100043677;0
174232;2011;7;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.07520012304891205;1;0.25956063531584217;0
198100;2011;7;0.0;0.0;0.0;474.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1355.43;0.0;0.0;0.0;0.0;1;0.14902215923526352;1;0.0348031746191273;0
297142;2011;7;0.0;11191.73;0.0;2901.56;2056.96;0.0;3415.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.07313541891380498;1;0.4456872394451441;0
297169;2011;7;0.0;7895.41;0.0;1822.02;1506.93;0.0;1748.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.12082482920381832;1;0.42427939100043677;0
174232;2011;8;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.07520012304891205;1;0.25956063531584217;0
198100;2011;8;0.0;0.0;0.0;474.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1355.43;0.0;0.0;0.0;0.0;1;0.14902215923526352;1;0.0348031746191273;0
297142;2011;8;0.0;11191.73;0.0;2901.56;2056.96;0.0;3415.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.07313541891380498;1;0.4456872394451441;0
297169;2011;8;0.0;7895.41;0.0;1822.02;1506.93;0.0;1748.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.12082482920381832;1;0.42427939100043677;0
174232;2011;9;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.07520012304891205;1;0.25956063531584217;0
198100;2011;9;0.0;0.0;0.0;474.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1355.43;0.0;0.0;0.0;0.0;1;0.14902215923526352;1;0.0348031746191273;0
297142;2011;9;0.0;11191.73;0.0;2901.56;2056.96;0.0;3415.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.07313541891380498;1;0.4456872394451441;0
297169;2011;9;0.0;7895.41;0.0;1822.02;1506.93;0.0;1748.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.12082482920381832;1;0.42427939100043677;0
174232;2011;10;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.07520012304891205;1;0.25956063531584217;0
198100;2011;10;0.0;0.0;0.0;474.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1355.43;0.0;0.0;0.0;0.0;1;0.14902215923526352;1;0.0348031746191273;0
297142;2011;10;0.0;11191.73;0.0;2901.56;2056.96;0.0;3415.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.07313541891380498;1;0.4456872394451441;0
297169;2011;10;0.0;7895.41;0.0;1822.02;1506.93;0.0;1748.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.12082482920381832;1;0.42427939100043677;0
174232;2011;11;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.07520012304891205;1;0.25956063531584217;0
198100;2011;11;0.0;0.0;0.0;474.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1355.43;0.0;0.0;0.0;0.0;1;0.14902215923526352;1;0.0348031746191273;0
297142;2011;11;0.0;11191.73;0.0;2901.56;2056.96;0.0;3415.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.07313541891380498;1;0.4456872394451441;0
297169;2011;11;0.0;7895.41;0.0;1822.02;1506.93;0.0;1748.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.86;0.0;0.0;0.0;0.0;1;0.12082482920381832;1;0.42427939100043677;0
174232;2011;12;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.07520012304891205;1;0.25956063531584217;0
