isn_vinculo;num_ano;num_mes;8;15;18;39;97;140;160;165;207;1454;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
173063;2012;12;0.0;254.03;290.32;603.13;0.0;0.0;0.0;527.42;725.79;0.0;1;0.20852301985769978;1;0.21681366106642574;0
173063;2013;1;0.0;268.2;306.52;636.78;0.0;0.0;0.0;556.85;766.29;0.0;1;0.19778714864437802;1;0.18521526899633534;0
173063;2013;2;0.0;268.2;306.52;636.78;0.0;0.0;0.0;556.85;766.29;0.0;1;0.19778714864437802;1;0.18521526899633534;0
173063;2013;3;0.0;268.2;306.52;636.78;0.0;0.0;0.0;556.85;766.29;0.0;1;0.19778714864437802;1;0.18521526899633534;0
173063;2013;4;0.0;268.2;306.52;636.78;0.0;0.0;0.0;556.85;766.29;0.0;1;0.19778714864437802;1;0.18521526899633534;0
173063;2013;5;0.0;268.2;306.52;636.78;0.0;0.0;0.0;556.85;766.29;0.0;1;0.19778714864437802;1;0.18521526899633534;0
173063;2013;6;0.0;268.2;306.52;636.78;0.0;0.0;0.0;556.85;766.29;0.0;1;0.19778714864437802;1;0.18521526899633534;0
173063;2013;7;0.0;268.2;306.52;636.78;0.0;0.0;0.0;556.85;766.29;0.0;1;0.19778714864437802;1;0.18521526899633534;0
173063;2013;8;0.0;268.2;306.52;636.78;0.0;0.0;0.0;556.85;766.29;0.0;1;0.19778714864437802;1;0.18521526899633534;0
173063;2013;9;0.0;268.2;306.52;636.78;0.0;0.0;0.0;556.85;766.29;0.0;1;0.19778714864437802;1;0.18521526899633534;0
173063;2013;10;0.0;268.2;306.52;636.78;0.0;0.0;0.0;556.85;766.29;0.0;1;0.19778714864437802;1;0.18521526899633534;0
173063;2013;11;0.0;268.2;306.52;636.78;0.0;0.0;0.0;556.85;766.29;0.0;1;0.19778714864437802;1;0.18521526899633534;0
173063;2013;12;0.0;268.2;306.52;636.78;0.0;0.0;0.0;556.85;766.29;0.0;1;0.19778714864437802;1;0.18521526899633534;0
173063;2014;1;0.0;283.49;323.99;673.08;0.0;0.0;0.0;588.59;809.97;0.0;1;0.1740326391835424;1;0.11962364133716585;0
173063;2014;2;0.0;283.49;323.99;673.08;0.0;0.0;0.0;588.59;809.97;0.0;1;0.1740326391835424;1;0.11962364133716585;0
173063;2014;3;0.0;283.49;323.99;673.08;0.0;0.0;0.0;588.59;809.97;0.0;1;0.1740326391835424;1;0.11962364133716585;0
173063;2014;4;0.0;283.49;323.99;673.08;0.0;0.0;0.0;588.59;809.97;0.0;1;0.1740326391835424;1;0.11962364133716585;0
173063;2014;5;0.0;283.49;323.99;673.08;0.0;0.0;0.0;588.59;809.97;0.0;1;0.1740326391835424;1;0.11962364133716585;0
173063;2014;6;0.0;283.49;323.99;673.08;0.0;0.0;0.0;588.59;809.97;0.0;1;0.1740326391835424;1;0.11962364133716585;0
173063;2014;7;0.0;283.49;323.99;673.08;0.0;0.0;0.0;588.59;809.97;0.0;1;0.1740326391835424;1;0.11962364133716585;0
173063;2014;8;0.0;283.49;323.99;673.08;0.0;0.0;0.0;588.59;809.97;0.0;1;0.1740326391835424;1;0.11962364133716585;0
173063;2014;9;0.0;283.49;323.99;673.08;0.0;0.0;0.0;588.59;809.97;0.0;1;0.1740326391835424;1;0.11962364133716585;0
173063;2014;10;0.0;283.49;323.99;673.08;0.0;0.0;0.0;588.59;809.97;0.0;1;0.1740326391835424;1;0.11962364133716585;0
173063;2014;11;0.0;283.49;323.99;673.08;0.0;0.0;0.0;588.59;809.97;0.0;1;0.1740326391835424;1;0.11962364133716585;0
173063;2014;12;0.0;283.49;323.99;673.08;0.0;0.0;0.0;588.59;809.97;0.0;1;0.1740326391835424;1;0.11962364133716585;0
173063;2015;1;0.0;301.77;344.88;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.10426838934680416;-1;-0.00021659683570662835;1
173063;2015;2;0.0;301.77;344.88;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.10426838934680416;-1;-0.00021659683570662835;1
173063;2015;3;0.0;301.77;344.88;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.10426838934680416;-1;-0.00021659683570662835;1
173063;2015;4;0.0;301.77;344.88;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.10426838934680416;-1;-0.00021659683570662835;1
173063;2015;5;0.0;301.77;344.88;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.10426838934680416;-1;-0.00021659683570662835;1
173063;2015;6;0.0;301.77;344.88;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.10426838934680416;-1;-0.00021659683570662835;1
173063;2015;7;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.18585673433582722;-1;-0.00022861108291549748;1
173063;2015;8;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.18585673433582722;-1;-0.00022861108291549748;1
173063;2015;9;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.18585673433582722;-1;-0.00022861108291549748;1
173063;2015;10;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.18585673433582722;-1;-0.00022861108291549748;1
173063;2015;11;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.18585673433582722;-1;-0.00022861108291549748;1
173063;2015;12;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.18585673433582722;-1;-0.00022861108291549748;1
173063;2016;1;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.18585673433582722;-1;-0.00022861108291549748;1
173063;2016;2;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.18585673433582722;-1;-0.00022861108291549748;1
173063;2016;3;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.18585673433582722;-1;-0.00022861108291549748;1
173063;2016;4;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.18585673433582722;-1;-0.00022861108291549748;1
173063;2016;5;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.18585673433582722;-1;-0.00022861108291549748;1
173063;2016;6;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.18585673433582722;-1;-0.00022861108291549748;1
173063;2016;7;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.18585673433582722;-1;-0.00022861108291549748;1
173063;2016;8;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.18585673433582722;-1;-0.00022861108291549748;1
173063;2016;9;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.18585673433582722;-1;-0.00022861108291549748;1
173063;2016;10;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.18585673433582722;-1;-0.00022861108291549748;1
173063;2016;11;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.18585673433582722;-1;-0.00022861108291549748;1
1111370;2020;11;275.48;55.1;0.0;0.0;0.0;0.0;714.42;0.0;0.0;0.0;-1;-0.09387231483501968;1;0.00034185102199946193;1
1111370;2020;12;275.48;55.1;0.0;0.0;0.0;0.0;714.42;0.0;0.0;0.0;-1;-0.09387231483501968;1;0.00034185102199946193;1
1111370;2021;1;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.0;1;0.000344072270132445;0
1111370;2021;2;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.0;1;0.000344072270132445;0
1111370;2021;3;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.0;1;0.000344072270132445;0
1111370;2021;4;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.0;1;0.000344072270132445;0
1111370;2021;5;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.0;1;0.000344072270132445;0
1111370;2021;6;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.0;1;0.000344072270132445;0
1111370;2021;7;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.08290233947137693;-1;-9.722325968974932e-05;1
1111370;2021;8;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;366.67;-1;-0.14903025848130624;1;4.861409429934849e-05;1
1111370;2021;9;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.08290233947137693;-1;-9.722325968974932e-05;1
1111370;2021;10;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.08290233947137693;-1;-9.722325968974932e-05;1
1111370;2021;11;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.08290233947137693;-1;-9.722325968974932e-05;1
1111370;2021;12;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.08290233947137693;-1;-9.722325968974932e-05;1
1111370;2022;1;290.27;58.05;0.0;0.0;0.0;0.0;863.68;0.0;0.0;0.0;1;0.08240989237674279;1;0.004874696183109428;0
1111370;2022;2;290.27;58.05;0.0;0.0;0.0;0.0;863.68;0.0;0.0;0.0;1;0.08240989237674279;1;0.004874696183109428;0
1111370;2022;3;290.27;58.05;0.0;0.0;0.0;0.0;863.68;0.0;0.0;0.0;1;0.08240989237674279;1;0.004874696183109428;0
1111370;2022;4;290.27;58.05;0.0;0.0;0.0;0.0;863.68;0.0;0.0;0.0;1;0.08240989237674279;1;0.004874696183109428;0
1111370;2022;5;305.06;61.01;0.0;0.0;0.0;0.0;845.93;0.0;0.0;0.0;1;0.19979094574182837;1;0.004591668033025353;0
1111370;2022;6;305.06;61.01;0.0;0.0;0.0;0.0;845.93;0.0;0.0;0.0;1;0.19979094574182837;1;0.004591668033025353;0
1111370;2022;7;305.06;61.01;0.0;0.0;0.0;0.0;845.93;0.0;0.0;0.0;1;0.19979094574182837;1;0.004591668033025353;0
1111370;2022;8;305.06;61.01;0.0;0.0;0.0;0.0;845.93;0.0;0.0;0.0;1;0.19979094574182837;1;0.004591668033025353;0
1111370;2022;9;305.06;61.01;0.0;0.0;0.0;0.0;845.93;0.0;0.0;0.0;1;0.19979094574182837;1;0.004591668033025353;0
1111370;2022;10;305.06;61.01;0.0;0.0;0.0;0.0;845.93;0.0;0.0;0.0;1;0.19979094574182837;1;0.004591668033025353;0
1111370;2022;11;305.06;61.01;0.0;0.0;0.0;0.0;845.93;0.0;0.0;0.0;1;0.19979094574182837;1;0.004591668033025353;0
1111370;2022;12;305.06;61.01;0.0;0.0;0.0;0.0;845.93;0.0;0.0;0.0;1;0.19979094574182837;1;0.004591668033025353;0
1111370;2023;1;305.06;61.01;0.0;0.0;0.0;0.0;935.93;0.0;0.0;0.0;1;0.17276778451835212;1;0.004915595671695527;0
1111370;2023;2;305.06;61.01;0.0;0.0;0.0;0.0;935.93;0.0;0.0;0.0;1;0.17276778451835212;1;0.004915595671695527;0
1111370;2023;3;305.06;61.01;0.0;0.0;0.0;0.0;935.93;0.0;0.0;0.0;1;0.17276778451835212;1;0.004915595671695527;0
1111370;2023;4;305.06;61.01;0.0;0.0;0.0;0.0;935.93;0.0;0.0;0.0;1;0.17276778451835212;1;0.004915595671695527;0
1111370;2023;5;305.06;61.01;0.0;0.0;0.0;0.0;953.93;0.0;0.0;0.0;1;0.06961450568577676;1;0.004487683669629039;0
1111370;2023;6;314.21;62.84;0.0;0.0;0.0;0.0;942.95;0.0;0.0;0.0;1;0.06520426851926697;1;0.004333207277634088;0
1111370;2023;7;314.21;62.84;0.0;0.0;0.0;0.0;942.95;0.0;0.0;0.0;1;0.06520426851926697;1;0.004333207277634088;0
1111370;2023;8;322.75;64.55;0.0;0.0;0.0;0.0;932.7;0.0;0.0;0.0;1;0.12692409588702053;1;0.0037828824383667747;0
1111370;2023;9;322.75;64.55;0.0;0.0;0.0;0.0;932.7;0.0;0.0;0.0;1;0.12692409588702053;1;0.0037828824383667747;0
1111370;2023;10;322.75;64.55;0.0;0.0;0.0;0.0;932.7;0.0;0.0;0.0;1;0.12692409588702053;1;0.0037828824383667747;0
1111370;2023;11;322.75;64.55;0.0;0.0;0.0;0.0;932.7;0.0;0.0;0.0;1;0.12692409588702053;1;0.0037828824383667747;0
1111370;2023;12;322.75;64.55;0.0;0.0;0.0;0.0;932.7;0.0;0.0;0.0;1;0.12692409588702053;1;0.0037828824383667747;0
1111370;2024;1;322.75;64.55;0.0;0.0;0.0;0.0;1024.7;0.0;0.0;0.0;1;0.0;1;4.861890287577442e-05;0
1111370;2024;2;322.75;64.55;0.0;0.0;0.0;0.0;1024.7;0.0;0.0;0.0;1;0.0;1;4.861890287577442e-05;0
