isn_vinculo;num_ano;num_mes;8;13;15;18;39;207;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
259352;2011;1;521.34;782.01;78.2;0.0;0.0;0.0;1;0.0396054225806054;1;7.920399964356228e-05;0
259352;2011;2;521.34;782.01;78.2;0.0;0.0;0.0;1;0.0396054225806054;1;7.920399964356228e-05;0
259352;2011;3;521.34;782.01;78.2;0.0;0.0;0.0;1;0.0396054225806054;1;7.920399964356228e-05;0
259352;2011;4;521.34;782.01;78.2;0.0;0.0;0.0;1;0.0396054225806054;1;7.920399964356228e-05;0
259352;2011;5;0.0;782.01;78.2;0.0;0.0;521.34;1;0.03810185150202772;1;6.437123536784384e-05;0
259352;2011;6;0.0;782.01;78.2;0.0;0.0;521.34;1;0.03810185150202772;1;6.437123536784384e-05;0
259352;2011;7;0.0;782.01;78.2;0.0;0.0;521.34;1;0.03810185150202772;1;6.437123536784384e-05;0
259352;2011;8;0.0;782.01;78.2;0.0;0.0;521.34;1;0.03810185150202772;1;6.437123536784384e-05;0
259352;2011;9;0.0;782.01;78.2;0.0;0.0;521.34;1;0.03810185150202772;1;6.437123536784384e-05;0
259352;2011;10;0.0;782.01;78.2;0.0;0.0;521.34;1;0.03810185150202772;1;6.437123536784384e-05;0
259352;2011;11;0.0;782.01;78.2;0.0;0.0;521.34;1;0.03810185150202772;1;6.437123536784384e-05;0
259352;2011;12;0.0;782.01;78.2;0.0;0.0;521.34;-1;-0.2710992969103322;1;2.4718066227613633e-05;1
259352;2012;1;557.83;836.75;83.67;0.0;0.0;0.0;1;0.14034376648797464;-1;-4.9434406377224516e-05;1
259352;2012;2;557.83;836.75;83.67;0.0;0.0;0.0;1;0.14034376648797464;-1;-4.9434406377224516e-05;1
259352;2012;3;557.83;836.75;83.67;0.0;0.0;0.0;1;0.14034376648797464;-1;-4.9434406377224516e-05;1
259352;2012;4;557.83;836.75;83.67;0.0;0.0;0.0;1;0.14034376648797464;-1;-4.9434406377224516e-05;1
259352;2012;5;557.83;836.75;83.67;0.0;0.0;0.0;1;0.14034376648797464;-1;-4.9434406377224516e-05;1
259352;2012;6;557.83;836.75;83.67;0.0;0.0;0.0;1;0.14034376648797464;-1;-4.9434406377224516e-05;1
259352;2012;7;557.83;836.75;83.67;0.0;0.0;0.0;1;0.14034376648797464;-1;-4.9434406377224516e-05;1
259352;2012;8;557.83;836.75;83.67;0.0;0.0;0.0;1;0.14034376648797464;-1;-4.9434406377224516e-05;1
259352;2012;9;557.83;836.75;83.67;0.0;0.0;0.0;1;0.14034376648797464;-1;-4.9434406377224516e-05;1
259352;2012;10;557.83;836.75;83.67;0.0;0.0;0.0;1;0.14034376648797464;-1;-4.9434406377224516e-05;1
259352;2012;11;557.83;836.75;83.67;0.0;0.0;0.0;1;0.14034376648797464;-1;-4.9434406377224516e-05;1
259352;2012;12;557.83;836.75;83.67;0.0;0.0;0.0;1;0.14034376648797464;-1;-4.9434406377224516e-05;1
259352;2013;1;588.96;883.44;88.34;0.0;0.0;0.0;1;0.030122144101147996;1;2.4719740905732035e-05;0
259352;2013;2;588.96;883.44;88.34;0.0;0.0;0.0;1;0.030122144101147996;1;2.4719740905732035e-05;0
259352;2013;3;588.96;883.44;88.34;0.0;0.0;0.0;1;0.030122144101147996;1;2.4719740905732035e-05;0
259352;2013;4;588.96;883.44;88.34;0.0;0.0;0.0;1;0.030122144101147996;1;2.4719740905732035e-05;0
259352;2013;5;588.96;883.44;88.34;0.0;0.0;0.0;1;0.030122144101147996;1;2.4719740905732035e-05;0
259352;2013;6;588.96;883.44;88.34;0.0;0.0;0.0;1;0.030122144101147996;1;2.4719740905732035e-05;0
