isn_vinculo;num_ano;num_mes;94;97;101;140;204;302;303;316;317;1236;1367;1369;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
167224;2009;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;595.71;0.0;0.0;0.0;0.0;1;0.23367686714649027;1;0.922424577405323;0
167244;2009;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2390.34;0.0;0.0;0.0;0.0;1;0.1963133897558918;1;3.2719129243453438;0
167298;2009;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;391.47;0.0;0.0;0.0;0.0;1;0.22639720075882414;1;0.5380422641264033;0
296906;2009;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;517.93;0.0;0.0;0.0;0.0;1;0.2326063295403294;1;0.7789139770812525;0
296991;2009;1;0.0;0.0;0.0;0.0;0.0;581.32;0.0;0.0;0.0;0.0;0.0;0.0;1;0.063942455390544;1;3.072670957258154;0
297006;2009;1;0.0;0.0;0.0;0.0;0.0;934.46;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06453259471807565;1;2.8461533990426346;0
297083;2009;1;0.0;0.0;0.0;0.0;0.0;908.07;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07491944889141816;1;2.882381146222606;0
297612;2009;1;0.0;0.0;0.0;0.0;0.0;165.02;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11802527597616591;1;1.7472240097985363;0
320503;2009;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;407.74;0.0;0.0;0.0;0.0;1;0.22785117995233684;1;0.5695556778434678;0
11699;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1886.35;0.0;0.0;0.0;0.0;1;0.210488773261712;1;2.79383781890148;0
12198;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;942.22;0.0;0.0;0.0;0.0;1;0.23021194350553753;1;1.5188946160539203;0
18427;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.59;0.0;0.0;0.0;0.0;1;0.23199182547740976;1;0.7633162447621586;0
130920;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;401.37;0.0;0.0;0.0;0.0;1;0.22682782691869374;1;0.5572360171764714;0
131686;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.68;0.0;0.0;0.0;0.0;1;0.23160812406084985;1;1.351348350419812;0
131980;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;322.64;0.0;0.0;0.0;0.0;1;0.2229895752725219;1;0.40301538480012056;0
140985;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4378.26;0.0;0.0;0.0;0.0;1;0.18557820925726343;1;3.938820844893243;0
140996;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.71;0.0;0.0;0.0;0.0;1;0.23183663084198902;1;1.431346955087875;0
144750;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;264.74;0.0;0.0;0.0;0.0;1;0.2228246496189537;1;0.2872894259695755;0
144751;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.21435161275903458;1;0.015400090767350605;0
144752;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.21435161275903458;1;0.015400090767350605;0
147878;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;513.53;0.0;0.0;0.0;0.0;1;0.2326063295403294;1;0.7706900203788365;0
167198;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;489.06;0.0;0.0;0.0;0.0;1;0.2313404047261715;1;0.7247472959476084;0
167224;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;595.71;0.0;0.0;0.0;0.0;1;0.23367686714649027;1;0.922424577405323;0
167244;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2390.34;0.0;0.0;0.0;0.0;1;0.1963133897558918;1;3.2719129243453438;0
167298;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;391.47;0.0;0.0;0.0;0.0;1;0.22639720075882414;1;0.5380422641264033;0
296906;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;517.93;0.0;0.0;0.0;0.0;1;0.2326063295403294;1;0.7789139770812525;0
296991;2009;2;0.0;0.0;0.0;0.0;0.0;581.32;0.0;0.0;0.0;0.0;0.0;0.0;1;0.063942455390544;1;3.072670957258154;0
297006;2009;2;0.0;0.0;0.0;0.0;0.0;934.46;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06453259471807565;1;2.8461533990426346;0
297083;2009;2;0.0;0.0;0.0;0.0;0.0;908.07;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07491944889141816;1;2.882381146222606;0
297612;2009;2;0.0;0.0;0.0;0.0;0.0;165.02;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11802527597616591;1;1.7472240097985363;0
320503;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;407.74;0.0;0.0;0.0;0.0;1;0.22785117995233684;1;0.5695556778434678;0
11699;2009;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1886.35;0.0;0.0;0.0;0.0;1;0.210488773261712;1;2.79383781890148;0
12198;2009;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;942.22;0.0;0.0;0.0;0.0;1;0.23021194350553753;1;1.5188946160539203;0
130920;2009;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;401.37;0.0;0.0;0.0;0.0;1;0.22682782691869374;1;0.5572360171764714;0
131686;2009;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.68;0.0;0.0;0.0;0.0;1;0.23160812406084985;1;1.351348350419812;0
131980;2009;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;322.64;0.0;0.0;0.0;0.0;1;0.2229895752725219;1;0.40301538480012056;0
140985;2009;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4378.26;0.0;0.0;0.0;0.0;1;0.18557820925726343;1;3.938820844893243;0
140996;2009;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.71;0.0;0.0;0.0;0.0;1;0.23183663084198902;1;1.431346955087875;0
144750;2009;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;264.74;0.0;0.0;0.0;0.0;1;0.2228246496189537;1;0.2872894259695755;0
144751;2009;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.21435161275903458;1;0.015400090767350605;0
144752;2009;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.21435161275903458;1;0.015400090767350605;0
147878;2009;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;513.53;0.0;0.0;0.0;0.0;1;0.2326063295403294;1;0.7706900203788365;0
167198;2009;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;489.06;0.0;0.0;0.0;0.0;1;0.2313404047261715;1;0.7247472959476084;0
167224;2009;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;595.71;0.0;0.0;0.0;0.0;1;0.23367686714649027;1;0.922424577405323;0
167244;2009;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2390.34;0.0;0.0;0.0;0.0;1;0.1963133897558918;1;3.2719129243453438;0
167298;2009;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;391.47;0.0;0.0;0.0;0.0;1;0.22639720075882414;1;0.5380422641264033;0
296906;2009;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;517.93;0.0;0.0;0.0;0.0;1;0.2326063295403294;1;0.7789139770812525;0
296991;2009;3;0.0;0.0;0.0;0.0;0.0;581.32;0.0;0.0;0.0;0.0;0.0;0.0;1;0.063942455390544;1;3.072670957258154;0
297006;2009;3;0.0;0.0;0.0;0.0;0.0;934.46;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06453259471807565;1;2.8461533990426346;0
297083;2009;3;0.0;0.0;0.0;0.0;0.0;908.07;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07491944889141816;1;2.882381146222606;0
297612;2009;3;0.0;0.0;0.0;0.0;0.0;165.02;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11802527597616591;1;1.7472240097985363;0
320503;2009;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;407.74;0.0;0.0;0.0;0.0;1;0.22785117995233684;1;0.5695556778434678;0
11699;2009;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1886.35;0.0;0.0;0.0;0.0;1;0.210488773261712;1;2.79383781890148;0
12198;2009;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;942.22;0.0;0.0;0.0;0.0;1;0.23021194350553753;1;1.5188946160539203;0
130920;2009;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;401.37;0.0;0.0;0.0;0.0;1;0.22682782691869374;1;0.5572360171764714;0
131686;2009;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.68;0.0;0.0;0.0;0.0;1;0.23160812406084985;1;1.351348350419812;0
131980;2009;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;322.64;0.0;0.0;0.0;0.0;1;0.2229895752725219;1;0.40301538480012056;0
140985;2009;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4378.26;0.0;0.0;0.0;0.0;1;0.18557820925726343;1;3.938820844893243;0
140996;2009;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.71;0.0;0.0;0.0;0.0;1;0.23183663084198902;1;1.431346955087875;0
144750;2009;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;264.74;0.0;0.0;0.0;0.0;1;0.2228246496189537;1;0.2872894259695755;0
144751;2009;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.21435161275903458;1;0.015400090767350605;0
144752;2009;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.21435161275903458;1;0.015400090767350605;0
147878;2009;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;513.53;0.0;0.0;0.0;0.0;1;0.2326063295403294;1;0.7706900203788365;0
167198;2009;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;489.06;0.0;0.0;0.0;0.0;1;0.2313404047261715;1;0.7247472959476084;0
167224;2009;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;595.71;0.0;0.0;0.0;0.0;1;0.23367686714649027;1;0.922424577405323;0
167244;2009;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2390.34;0.0;0.0;0.0;0.0;1;0.1963133897558918;1;3.2719129243453438;0
167298;2009;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;391.47;0.0;0.0;0.0;0.0;1;0.22639720075882414;1;0.5380422641264033;0
296906;2009;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;517.93;0.0;0.0;0.0;0.0;1;0.2326063295403294;1;0.7789139770812525;0
296991;2009;4;0.0;0.0;0.0;0.0;0.0;581.32;0.0;0.0;0.0;0.0;0.0;0.0;1;0.063942455390544;1;3.072670957258154;0
297006;2009;4;0.0;0.0;0.0;0.0;0.0;934.46;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06453259471807565;1;2.8461533990426346;0
297083;2009;4;0.0;0.0;0.0;0.0;0.0;908.07;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07491944889141816;1;2.882381146222606;0
297612;2009;4;0.0;0.0;0.0;0.0;0.0;165.02;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11802527597616591;1;1.7472240097985363;0
320503;2009;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;407.74;0.0;0.0;0.0;0.0;1;0.22785117995233684;1;0.5695556778434678;0
11699;2009;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1886.35;0.0;0.0;0.0;0.0;1;0.210488773261712;1;2.79383781890148;0
12198;2009;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;942.22;0.0;0.0;0.0;0.0;1;0.23021194350553753;1;1.5188946160539203;0
130920;2009;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;401.37;0.0;0.0;0.0;0.0;1;0.22682782691869374;1;0.5572360171764714;0
131686;2009;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.68;0.0;0.0;0.0;0.0;1;0.23160812406084985;1;1.351348350419812;0
131980;2009;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;322.64;0.0;0.0;0.0;0.0;1;0.2229895752725219;1;0.40301538480012056;0
140996;2009;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.71;0.0;0.0;0.0;0.0;1;0.23183663084198902;1;1.431346955087875;0
144750;2009;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;264.74;0.0;0.0;0.0;0.0;1;0.2228246496189537;1;0.2872894259695755;0
144751;2009;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.21435161275903458;1;0.015400090767350605;0
144752;2009;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.21435161275903458;1;0.015400090767350605;0
147878;2009;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;513.53;0.0;0.0;0.0;0.0;1;0.2326063295403294;1;0.7706900203788365;0
167198;2009;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;489.06;0.0;0.0;0.0;0.0;1;0.2313404047261715;1;0.7247472959476084;0
167224;2009;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;595.71;0.0;0.0;0.0;0.0;1;0.23367686714649027;1;0.922424577405323;0
167244;2009;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2390.34;0.0;0.0;0.0;0.0;1;0.1963133897558918;1;3.2719129243453438;0
167245;2009;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3699.0;4783.32;0.0;0.0;0.0;-1;-0.09222921076380186;-1;-7.085744812960598;2
167298;2009;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;391.47;0.0;0.0;0.0;0.0;1;0.22639720075882414;1;0.5380422641264033;0
296906;2009;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;517.93;0.0;0.0;0.0;0.0;1;0.2326063295403294;1;0.7789139770812525;0
296991;2009;5;0.0;0.0;0.0;0.0;0.0;581.32;0.0;0.0;0.0;0.0;0.0;0.0;1;0.063942455390544;1;3.072670957258154;0
297006;2009;5;0.0;0.0;0.0;0.0;0.0;934.46;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06453259471807565;1;2.8461533990426346;0
297083;2009;5;0.0;0.0;0.0;0.0;0.0;908.07;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07491944889141816;1;2.882381146222606;0
297612;2009;5;0.0;0.0;0.0;0.0;0.0;165.02;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11802527597616591;1;1.7472240097985363;0
320503;2009;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;407.74;0.0;0.0;0.0;0.0;1;0.22785117995233684;1;0.5695556778434678;0
11699;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1886.35;0.0;0.0;0.0;0.0;1;0.210488773261712;1;2.79383781890148;0
12198;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;942.22;0.0;0.0;0.0;0.0;1;0.23021194350553753;1;1.5188946160539203;0
130920;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;401.37;0.0;0.0;0.0;0.0;1;0.22682782691869374;1;0.5572360171764714;0
131686;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.68;0.0;0.0;0.0;0.0;1;0.23160812406084985;1;1.351348350419812;0
131980;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;322.64;0.0;0.0;0.0;0.0;1;0.2229895752725219;1;0.40301538480012056;0
140996;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.71;0.0;0.0;0.0;0.0;1;0.23183663084198902;1;1.431346955087875;0
144750;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;264.74;0.0;0.0;0.0;0.0;1;0.2228246496189537;1;0.2872894259695755;0
144751;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.21435161275903458;1;0.015400090767350605;0
144752;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.21435161275903458;1;0.015400090767350605;0
147878;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;513.53;0.0;0.0;0.0;0.0;1;0.2326063295403294;1;0.7706900203788365;0
167198;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;489.06;0.0;0.0;0.0;0.0;1;0.2313404047261715;1;0.7247472959476084;0
167224;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;595.71;0.0;0.0;0.0;0.0;1;0.23367686714649027;1;0.922424577405323;0
167244;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2390.34;0.0;0.0;0.0;0.0;1;0.1963133897558918;1;3.2719129243453438;0
167245;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3699.0;4783.32;0.0;0.0;0.0;-1;-0.09222921076380186;-1;-7.085744812960598;2
167298;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;391.47;0.0;0.0;0.0;0.0;1;0.22639720075882414;1;0.5380422641264033;0
296906;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;517.93;0.0;0.0;0.0;0.0;1;0.2326063295403294;1;0.7789139770812525;0
296991;2009;6;0.0;0.0;0.0;0.0;0.0;581.32;0.0;0.0;0.0;0.0;0.0;0.0;1;0.063942455390544;1;3.072670957258154;0
297006;2009;6;0.0;0.0;0.0;0.0;0.0;934.46;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06453259471807565;1;2.8461533990426346;0
297083;2009;6;0.0;0.0;0.0;0.0;0.0;908.07;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07491944889141816;1;2.882381146222606;0
297612;2009;6;0.0;0.0;0.0;0.0;0.0;165.02;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11802527597616591;1;1.7472240097985363;0
320503;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;407.74;0.0;0.0;0.0;0.0;1;0.22785117995233684;1;0.5695556778434678;0
11699;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1999.53;0.0;0.0;0.0;0.0;1;0.20837480153855514;1;2.9131320992944865;0
12198;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.75;0.0;0.0;0.0;0.0;1;0.23074690903092682;1;1.609578848406855;0
130920;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;425.45;0.0;0.0;0.0;0.0;1;0.22851989330111944;1;0.6036825238125019;0
131686;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;891.12;0.0;0.0;0.0;0.0;1;0.23183663084198902;1;1.4353257137502737;0
131980;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;342.0;0.0;0.0;0.0;0.0;1;0.2242958955240496;1;0.44127428164795646;0
140996;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;942.03;0.0;0.0;0.0;0.0;1;0.23021194350553753;1;1.5185866975804103;0
144750;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;280.62;0.0;0.0;0.0;0.0;1;0.22174105501873004;1;0.3192237289043476;0
144751;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.32;0.0;0.0;0.0;0.0;1;0.21362873163753932;1;0.03199772145853075;0
144752;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.32;0.0;0.0;0.0;0.0;1;0.21362873163753932;1;0.03199772145853075;0
147878;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;544.34;0.0;0.0;0.0;0.0;1;0.2334265389044457;1;0.8280387861651874;0
167198;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;518.4;0.0;0.0;0.0;0.0;1;0.2326063295403294;1;0.7797917767444247;0
167224;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;631.45;0.0;0.0;0.0;0.0;1;0.23392381787123634;1;0.9871833482807162;0
167244;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2533.76;0.0;0.0;0.0;0.0;1;0.18973323632224004;1;3.3833460488763194;0
167245;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3920.94;4783.32;0.0;0.0;0.0;-1;-0.08951547574702101;-1;-6.865308175793096;2
167298;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;414.96;0.0;0.0;0.0;0.0;1;0.22905528170834327;1;0.5834906004391271;0
296906;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;549.01;0.0;0.0;0.0;0.0;1;0.23261295296372325;1;0.8366829920147296;0
296991;2009;7;0.0;0.0;0.0;0.0;0.0;616.2;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06261879423841027;1;3.0687297205580535;0
297006;2009;7;0.0;0.0;0.0;0.0;0.0;990.53;0.0;0.0;0.0;0.0;0.0;0.0;1;0.04689288010941284;1;2.7457176815653384;0
297083;2009;7;0.0;0.0;0.0;0.0;0.0;962.55;0.0;0.0;0.0;0.0;0.0;0.0;1;0.05444830646973664;1;2.800311370625316;0
297612;2009;7;0.0;0.0;0.0;0.0;0.0;174.92;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11181266596217831;1;1.8320955154565368;0
320503;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;432.2;0.0;0.0;0.0;0.0;1;0.2287847677323796;1;0.6166414399822813;0
11699;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1999.53;0.0;0.0;0.0;0.0;1;0.20837480153855514;1;2.9131320992944865;0
12198;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.75;0.0;0.0;0.0;0.0;1;0.23074690903092682;1;1.609578848406855;0
14990;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;448.0;448.0;0.0;0.0;0.0;1;0.1416628326796074;1;2.4833831354706675;0
130920;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;425.45;0.0;0.0;0.0;0.0;1;0.22851989330111944;1;0.6036825238125019;0
131686;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;891.12;0.0;0.0;0.0;0.0;1;0.23183663084198902;1;1.4353257137502737;0
131980;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;342.0;0.0;0.0;0.0;0.0;1;0.2242958955240496;1;0.44127428164795646;0
140996;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;942.03;0.0;0.0;0.0;0.0;1;0.23021194350553753;1;1.5185866975804103;0
144750;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;280.62;0.0;0.0;0.0;0.0;1;0.22174105501873004;1;0.3192237289043476;0
144751;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.32;0.0;0.0;0.0;0.0;1;0.21362873163753932;1;0.03199772145853075;0
144752;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.32;0.0;0.0;0.0;0.0;1;0.21362873163753932;1;0.03199772145853075;0
147878;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;544.34;0.0;0.0;0.0;0.0;1;0.2334265389044457;1;0.8280387861651874;0
167198;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;518.4;0.0;0.0;0.0;0.0;1;0.2326063295403294;1;0.7797917767444247;0
167224;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;631.45;0.0;0.0;0.0;0.0;1;0.23392381787123634;1;0.9871833482807162;0
167245;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3920.94;4783.32;0.0;0.0;0.0;-1;-0.08951547574702101;-1;-6.865308175793096;2
167298;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;414.96;0.0;0.0;0.0;0.0;1;0.22905528170834327;1;0.5834906004391271;0
296906;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;549.01;0.0;0.0;0.0;0.0;1;0.23261295296372325;1;0.8366829920147296;0
296991;2009;8;0.0;0.0;0.0;0.0;0.0;616.2;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06261879423841027;1;3.0687297205580535;0
297006;2009;8;0.0;0.0;0.0;0.0;0.0;990.53;0.0;0.0;0.0;0.0;0.0;0.0;1;0.04689288010941284;1;2.7457176815653384;0
297083;2009;8;0.0;0.0;0.0;0.0;0.0;962.55;0.0;0.0;0.0;0.0;0.0;0.0;1;0.05444830646973664;1;2.800311370625316;0
297612;2009;8;0.0;0.0;0.0;0.0;0.0;174.92;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11181266596217831;1;1.8320955154565368;0
320503;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;432.2;0.0;0.0;0.0;0.0;1;0.2287847677323796;1;0.6166414399822813;0
11699;2009;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1999.53;0.0;0.0;0.0;0.0;1;0.20837480153855514;1;2.9131320992944865;0
12198;2009;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.75;0.0;0.0;0.0;0.0;1;0.23074690903092682;1;1.609578848406855;0
14990;2009;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;448.0;0.0;0.0;0.0;0.0;1;0.2287881071004788;1;0.64687086135649;0
130920;2009;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;425.45;0.0;0.0;0.0;0.0;1;0.22851989330111944;1;0.6036825238125019;0
131686;2009;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;891.12;0.0;0.0;0.0;0.0;1;0.23183663084198902;1;1.4353257137502737;0
131980;2009;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;342.0;0.0;0.0;0.0;0.0;1;0.2242958955240496;1;0.44127428164795646;0
140996;2009;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;942.03;0.0;0.0;0.0;0.0;1;0.23021194350553753;1;1.5185866975804103;0
144750;2009;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;280.62;0.0;0.0;0.0;0.0;1;0.22174105501873004;1;0.3192237289043476;0
144751;2009;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.32;0.0;0.0;0.0;0.0;1;0.21362873163753932;1;0.03199772145853075;0
144752;2009;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.32;0.0;0.0;0.0;0.0;1;0.21362873163753932;1;0.03199772145853075;0
147878;2009;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;544.34;0.0;0.0;0.0;0.0;1;0.2334265389044457;1;0.8280387861651874;0
167198;2009;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;518.4;0.0;0.0;0.0;0.0;1;0.2326063295403294;1;0.7797917767444247;0
167224;2009;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;631.45;0.0;0.0;0.0;0.0;1;0.23392381787123634;1;0.9871833482807162;0
167245;2009;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3920.94;4783.32;0.0;0.0;0.0;-1;-0.08951547574702101;-1;-6.865308175793096;2
167298;2009;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;414.96;0.0;0.0;0.0;0.0;1;0.22905528170834327;1;0.5834906004391271;0
296906;2009;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;549.01;0.0;0.0;0.0;0.0;1;0.23261295296372325;1;0.8366829920147296;0
296991;2009;9;0.0;0.0;0.0;0.0;0.0;616.2;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06261879423841027;1;3.0687297205580535;0
