isn_vinculo;num_ano;num_mes;15;97;207;1367;1369;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
296897;2013;11;955.01;0.0;3183.35;0.0;0.0;1;0.10765482936848098;1;0.1342865822339805;0
331445;2013;11;1009.73;0.0;3029.19;0.0;0.0;1;0.11601887425088614;1;0.0848371684639595;0
296897;2013;12;955.01;0.0;3183.35;0.0;0.0;1;0.10765482936848098;1;0.1342865822339805;0
331445;2013;12;1009.73;0.0;3029.19;0.0;0.0;1;0.11601887425088614;1;0.0848371684639595;0
296897;2014;1;1009.44;0.0;3364.8;0.0;0.0;1;0.10237337118838702;1;0.2683819386436994;0
331445;2014;1;1067.29;0.0;3201.86;0.0;0.0;1;0.10475261325739998;1;0.1713444168416558;0
296897;2014;2;1009.44;0.0;3364.8;0.0;0.0;1;0.10237337118838702;1;0.2683819386436994;0
331445;2014;2;1067.29;0.0;3201.86;0.0;0.0;1;0.10475261325739998;1;0.1713444168416558;0
296897;2014;3;1009.44;0.0;3364.8;0.0;0.0;1;0.10237337118838702;1;0.2683819386436994;0
331445;2014;3;1067.29;0.0;3201.86;0.0;0.0;1;0.10475261325739998;1;0.1713444168416558;0
296897;2014;4;1009.44;0.0;3364.8;0.0;0.0;1;0.10237337118838702;1;0.2683819386436994;0
331445;2014;4;1067.29;0.0;3201.86;0.0;0.0;1;0.10475261325739998;1;0.1713444168416558;0
296897;2014;5;1009.44;0.0;3364.8;0.0;0.0;1;0.10237337118838702;1;0.2683819386436994;0
331445;2014;5;1067.29;0.0;3201.86;0.0;0.0;1;0.10475261325739998;1;0.1713444168416558;0
296897;2014;6;1009.44;0.0;3364.8;0.0;0.0;1;0.10237337118838702;1;0.2683819386436994;0
331445;2014;6;1067.29;0.0;3201.86;0.0;0.0;1;0.10475261325739998;1;0.1713444168416558;0
296897;2014;7;1009.44;0.0;3364.8;0.0;0.0;1;0.10237337118838702;1;0.2683819386436994;0
331445;2014;7;1067.29;0.0;3201.86;0.0;0.0;1;0.10475261325739998;1;0.1713444168416558;0
296897;2014;8;1009.44;0.0;3364.8;0.0;0.0;1;0.10237337118838702;1;0.2683819386436994;0
331445;2014;8;1067.29;0.0;3201.86;0.0;0.0;1;0.10475261325739998;1;0.1713444168416558;0
296897;2014;9;1009.44;0.0;3364.8;0.0;0.0;1;0.10237337118838702;1;0.2683819386436994;0
331445;2014;9;1067.29;0.0;3201.86;0.0;0.0;1;0.10475261325739998;1;0.1713444168416558;0
296897;2014;10;1009.44;0.0;3364.8;0.0;0.0;1;0.10237337118838702;1;0.2683819386436994;0
331445;2014;10;1067.29;0.0;3201.86;0.0;0.0;1;0.10475261325739998;1;0.1713444168416558;0
296897;2014;11;1009.44;0.0;3364.8;0.0;0.0;1;0.10237337118838702;1;0.2683819386436994;0
331445;2014;11;1067.29;0.0;3201.86;0.0;0.0;1;0.10475261325739998;1;0.1713444168416558;0
