isn_vinculo;num_ano;num_mes;8;15;54;97;207;324;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
320529;2014;4;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.14809617257893437;1;0.4534341167322222;0
297568;2014;5;4344.0;651.6;0.0;0.0;0.0;0.0;1;0.13691550986260115;1;0.1398574932516139;0
320529;2014;5;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.14809617257893437;1;0.4534341167322222;0
297568;2014;6;4344.0;651.6;0.0;0.0;0.0;0.0;1;0.13691550986260115;1;0.1398574932516139;0
320529;2014;6;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.14809617257893437;1;0.4534341167322222;0
297568;2014;7;4344.0;651.6;0.0;0.0;0.0;0.0;1;0.13691550986260115;1;0.1398574932516139;0
320529;2014;7;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.14809617257893437;1;0.4534341167322222;0
297568;2014;8;4344.0;651.6;0.0;0.0;0.0;0.0;1;0.13691550986260115;1;0.1398574932516139;0
320529;2014;8;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.14809617257893437;1;0.4534341167322222;0
297568;2014;9;4344.0;651.6;0.0;0.0;0.0;0.0;1;0.13691550986260115;1;0.1398574932516139;0
320529;2014;9;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.14809617257893437;1;0.4534341167322222;0
297568;2014;10;4344.0;651.6;0.0;0.0;0.0;0.0;1;0.13691550986260115;1;0.1398574932516139;0
320529;2014;10;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.14809617257893437;1;0.4534341167322222;0
297568;2014;11;4344.0;651.6;0.0;0.0;0.0;0.0;1;0.13691550986260115;1;0.1398574932516139;0
320529;2014;11;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.14809617257893437;1;0.4534341167322222;0
297568;2014;12;4344.0;651.6;0.0;0.0;0.0;0.0;1;0.13691550986260115;1;0.1398574932516139;0
320529;2014;12;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.14809617257893437;1;0.4534341167322222;0
297568;2015;1;4728.0;709.2;1812.4;0.0;0.0;0.0;-1;-0.10812038145035174;-1;-0.4738791194922145;2
320529;2015;1;0.0;1182.0;0.0;0.0;4255.2;0.0;1;0.12966889047113206;1;0.4080697926569359;0
297568;2015;2;4728.0;709.2;0.0;0.0;0.0;0.0;1;0.032724677719310646;1;0.00012787429656224703;0
320529;2015;2;0.0;1182.0;0.0;0.0;4255.2;0.0;1;0.12966889047113206;1;0.4080697926569359;0
297568;2015;3;4728.0;709.2;0.0;0.0;0.0;0.0;1;0.032724677719310646;1;0.00012787429656224703;0
320529;2015;3;0.0;1182.0;0.0;0.0;4255.2;0.0;1;0.12966889047113206;1;0.4080697926569359;0
297568;2015;4;4728.0;709.2;0.0;0.0;0.0;0.0;1;0.032724677719310646;1;0.00012787429656224703;0
320529;2015;4;0.0;1182.0;0.0;0.0;4255.2;0.0;1;0.12966889047113206;1;0.4080697926569359;0
297568;2015;5;0.0;709.2;0.0;375.93;4728.0;0.0;-1;-0.14147576746167456;-1;-1.995894465453496;2
320529;2015;5;0.0;1182.0;0.0;0.0;4255.2;0.0;1;0.12966889047113206;1;0.4080697926569359;0
297568;2015;6;0.0;709.2;0.0;0.0;4728.0;0.0;1;0.12613274680730813;1;0.13240319036212123;0
320529;2015;6;0.0;1182.0;0.0;0.0;4255.2;0.0;1;0.12966889047113206;1;0.4080697926569359;0
