isn_vinculo;num_ano;num_mes;8;15;39;41;54;70;97;140;188;207;324;1236;1367;1369;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
320547;2008;2;0.0;937.88;0.0;750.31;0.0;0.0;0.0;0.0;0.0;3751.53;0.0;0.0;0.0;0.0;1;0.1309234308131743;1;0.058739811288846866;0
331362;2008;2;0.0;1794.38;0.0;1291.95;0.0;0.0;0.0;0.0;0.0;6459.77;0.0;0.0;0.0;0.0;1;0.15302606412536346;1;0.7816078417755623;0
331373;2008;2;3669.96;550.49;606.94;733.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06546168786054868;1;0.20929440283932266;0
266665;2008;3;4145.69;829.14;0.0;829.14;0.0;0.0;0.0;0.0;290.71;0.0;0.0;0.0;0.0;0.0;1;0.0799594614315004;1;0.28025352068354614;0
297048;2008;3;4281.61;642.24;0.0;856.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11915574871770068;1;0.031143182724687968;0
320547;2008;3;0.0;937.88;0.0;750.31;0.0;0.0;0.0;0.0;0.0;3751.53;0.0;0.0;0.0;0.0;1;0.1309234308131743;1;0.058739811288846866;0
331362;2008;3;0.0;1794.38;0.0;1291.95;0.0;0.0;0.0;0.0;0.0;6459.77;0.0;0.0;0.0;0.0;1;0.15302606412536346;1;0.7816078417755623;0
331373;2008;3;3669.96;550.49;606.94;733.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06546168786054868;1;0.20929440283932266;0
266665;2008;4;4145.69;829.14;0.0;829.14;0.0;0.0;0.0;0.0;290.71;0.0;0.0;0.0;0.0;0.0;1;0.0799594614315004;1;0.28025352068354614;0
297048;2008;4;4281.61;642.24;0.0;856.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11915574871770068;1;0.031143182724687968;0
320547;2008;4;0.0;937.88;0.0;750.31;0.0;0.0;0.0;0.0;0.0;3751.53;0.0;0.0;0.0;0.0;1;0.1309234308131743;1;0.058739811288846866;0
331362;2008;4;0.0;1794.38;0.0;1291.95;0.0;0.0;0.0;0.0;0.0;6459.77;0.0;0.0;0.0;0.0;1;0.15302606412536346;1;0.7816078417755623;0
331373;2008;4;3669.96;550.49;606.94;733.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06546168786054868;1;0.20929440283932266;0
266665;2008;5;4145.69;829.14;0.0;829.14;0.0;0.0;0.0;0.0;290.71;0.0;0.0;0.0;0.0;0.0;1;0.0799594614315004;1;0.28025352068354614;0
297048;2008;5;4281.61;642.24;0.0;856.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11915574871770068;1;0.031143182724687968;0
320547;2008;5;0.0;937.88;0.0;750.31;0.0;0.0;0.0;0.0;0.0;3751.53;0.0;0.0;0.0;0.0;1;0.1309234308131743;1;0.058739811288846866;0
331362;2008;5;0.0;1794.38;0.0;1291.95;0.0;0.0;0.0;0.0;0.0;6459.77;0.0;0.0;0.0;0.0;1;0.15302606412536346;1;0.7816078417755623;0
331373;2008;5;3669.96;550.49;606.94;733.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06546168786054868;1;0.20929440283932266;0
266665;2008;6;4145.69;829.14;0.0;829.14;0.0;0.0;0.0;0.0;290.71;0.0;0.0;0.0;0.0;0.0;1;0.0799594614315004;1;0.28025352068354614;0
297048;2008;6;4281.61;642.24;0.0;856.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11915574871770068;1;0.031143182724687968;0
320547;2008;6;0.0;937.88;0.0;750.31;0.0;0.0;0.0;0.0;0.0;3751.53;0.0;0.0;0.0;0.0;1;0.1309234308131743;1;0.058739811288846866;0
331362;2008;6;0.0;1794.38;0.0;1291.95;0.0;0.0;0.0;0.0;0.0;6459.77;0.0;0.0;0.0;0.0;1;0.15302606412536346;1;0.7816078417755623;0
331373;2008;6;3669.96;550.49;606.94;733.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06546168786054868;1;0.20929440283932266;0
266665;2008;7;4399.82;879.96;0.0;879.96;2156.09;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;-1;-0.03598007221618449;-1;-0.01978521850558712;2
297048;2008;7;4544.07;681.61;0.0;908.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13127933041106093;1;0.06391008976770696;0
320547;2008;7;0.0;995.37;0.0;796.3;0.0;0.0;0.0;0.0;0.0;3981.5;0.0;0.0;0.0;0.0;1;0.14107975898381564;1;0.15904709640365855;0
331362;2008;7;0.0;1904.38;0.0;1371.15;0.0;0.0;0.0;0.0;0.0;6855.75;0.0;0.0;0.0;0.0;1;0.14702022525148994;1;0.7973928681049944;0
331373;2008;7;3894.93;584.24;644.14;778.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08677820320848806;1;0.26259318979182567;0
266665;2008;8;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;213.42;0.0;0.0;0.0;-1;-0.015322303969384499;1;0.1624935793064095;1
297048;2008;8;4544.07;681.61;0.0;908.81;0.0;0.0;0.0;0.0;0.0;0.0;290.0;0.0;0.0;0.0;-1;-0.01915157042038429;1;0.2928064392822032;1
320547;2008;8;0.0;995.37;0.0;796.3;0.0;0.0;0.0;0.0;0.0;3981.5;0.0;0.0;0.0;0.0;1;0.14107975898381564;1;0.15904709640365855;0
331362;2008;8;0.0;1904.38;0.0;1371.15;0.0;0.0;0.0;0.0;0.0;6855.75;0.0;0.0;0.0;0.0;1;0.14702022525148994;1;0.7973928681049944;0
331373;2008;8;3894.93;584.24;644.14;778.99;0.0;0.0;0.0;0.0;0.0;0.0;207.9;0.0;0.0;0.0;-1;-0.01000301868638731;-1;-0.0004475096553564484;2
266665;2008;9;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1;0.08520248198653685;1;0.29965400926315944;0
297048;2008;9;4544.07;681.61;0.0;908.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13127933041106093;1;0.06391008976770696;0
320547;2008;9;0.0;995.37;0.0;796.3;0.0;0.0;0.0;0.0;0.0;3981.5;0.0;0.0;0.0;0.0;1;0.14107975898381564;1;0.15904709640365855;0
331362;2008;9;0.0;1904.38;0.0;1371.15;0.0;0.0;0.0;0.0;0.0;6855.75;0.0;0.0;0.0;0.0;1;0.14702022525148994;1;0.7973928681049944;0
331373;2008;9;3894.93;584.24;644.14;778.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08677820320848806;1;0.26259318979182567;0
266665;2008;10;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1;0.08520248198653685;1;0.29965400926315944;0
297048;2008;10;4544.07;681.61;0.0;908.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13127933041106093;1;0.06391008976770696;0
320547;2008;10;0.0;995.37;0.0;796.3;0.0;0.0;0.0;0.0;0.0;3981.5;0.0;0.0;0.0;0.0;1;0.14107975898381564;1;0.15904709640365855;0
331362;2008;10;0.0;1904.38;0.0;1371.15;0.0;0.0;0.0;0.0;0.0;6855.75;0.0;0.0;0.0;0.0;1;0.14702022525148994;1;0.7973928681049944;0
331373;2008;10;3894.93;584.24;644.14;778.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08677820320848806;1;0.26259318979182567;0
266665;2008;11;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1;0.08520248198653685;1;0.29965400926315944;0
297048;2008;11;4544.07;681.61;0.0;908.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13127933041106093;1;0.06391008976770696;0
320547;2008;11;0.0;995.37;0.0;796.3;0.0;0.0;0.0;0.0;0.0;3981.5;0.0;0.0;0.0;0.0;1;0.14107975898381564;1;0.15904709640365855;0
331362;2008;11;0.0;1904.38;0.0;1371.15;0.0;0.0;0.0;0.0;0.0;6855.75;0.0;0.0;0.0;0.0;1;0.14702022525148994;1;0.7973928681049944;0
331373;2008;11;3894.93;584.24;644.14;778.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08677820320848806;1;0.26259318979182567;0
266665;2008;12;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1;0.08520248198653685;1;0.29965400926315944;0
297048;2008;12;4544.07;681.61;0.0;908.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13127933041106093;1;0.06391008976770696;0
320547;2008;12;0.0;995.37;0.0;796.3;0.0;0.0;0.0;0.0;0.0;3981.5;0.0;0.0;0.0;0.0;1;0.14107975898381564;1;0.15904709640365855;0
331362;2008;12;0.0;1904.38;0.0;1371.15;0.0;0.0;0.0;0.0;0.0;6855.75;0.0;0.0;0.0;0.0;1;0.14702022525148994;1;0.7973928681049944;0
331373;2008;12;3894.93;584.24;644.14;778.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08677820320848806;1;0.26259318979182567;0
266665;2009;1;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1;0.08520248198653685;1;0.29965400926315944;0
297048;2009;1;4544.07;681.61;0.0;908.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13127933041106093;1;0.06391008976770696;0
320547;2009;1;0.0;995.37;0.0;796.3;0.0;0.0;0.0;0.0;0.0;3981.5;0.0;0.0;0.0;0.0;1;0.14107975898381564;1;0.15904709640365855;0
331362;2009;1;0.0;1904.38;0.0;1371.15;0.0;0.0;0.0;0.0;0.0;6855.75;0.0;0.0;0.0;0.0;1;0.14702022525148994;1;0.7973928681049944;0
331373;2009;1;3894.93;584.24;644.14;778.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08677820320848806;1;0.26259318979182567;0
266665;2009;2;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1;0.08520248198653685;1;0.29965400926315944;0
297048;2009;2;4544.07;681.61;0.0;908.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13127933041106093;1;0.06391008976770696;0
320547;2009;2;0.0;995.37;0.0;796.3;0.0;0.0;0.0;0.0;0.0;3981.5;0.0;0.0;0.0;0.0;1;0.14107975898381564;1;0.15904709640365855;0
331362;2009;2;0.0;1904.38;0.0;1371.15;0.0;0.0;0.0;0.0;0.0;6855.75;0.0;0.0;0.0;0.0;1;0.14702022525148994;1;0.7973928681049944;0
331373;2009;2;3894.93;584.24;644.14;778.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08677820320848806;1;0.26259318979182567;0
266665;2009;3;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1;0.08520248198653685;1;0.29965400926315944;0
297048;2009;3;4544.07;681.61;0.0;908.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13127933041106093;1;0.06391008976770696;0
320547;2009;3;0.0;995.37;0.0;796.3;0.0;0.0;135.8;0.0;0.0;3981.5;0.0;0.0;0.0;0.0;1;0.019501482661268832;-1;-0.0001601830581376973;1
331362;2009;3;0.0;1904.38;0.0;1371.15;0.0;0.0;0.0;0.0;0.0;6855.75;0.0;0.0;0.0;0.0;1;0.14702022525148994;1;0.7973928681049944;0
331373;2009;3;3894.93;584.24;644.14;778.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08677820320848806;1;0.26259318979182567;0
266665;2009;4;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1;0.08520248198653685;1;0.29965400926315944;0
297048;2009;4;4544.07;681.61;0.0;908.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13127933041106093;1;0.06391008976770696;0
320547;2009;4;0.0;995.37;0.0;796.3;0.0;0.0;18.35;0.0;0.0;3981.5;0.0;0.0;0.0;0.0;1;0.08141537667004095;1;0.16517747075187117;0
331362;2009;4;0.0;1904.38;0.0;1371.15;0.0;0.0;0.0;0.0;0.0;6855.75;0.0;0.0;0.0;0.0;1;0.14702022525148994;1;0.7973928681049944;0
331373;2009;4;3894.93;584.24;644.14;778.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08677820320848806;1;0.26259318979182567;0
266665;2009;5;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1;0.08520248198653685;1;0.29965400926315944;0
297048;2009;5;4544.07;681.61;0.0;908.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13127933041106093;1;0.06391008976770696;0
320547;2009;5;0.0;995.37;0.0;796.3;0.0;0.0;0.0;0.0;0.0;3981.5;0.0;0.0;0.0;0.0;1;0.14107975898381564;1;0.15904709640365855;0
331362;2009;5;0.0;1904.38;0.0;1371.15;0.0;0.0;0.0;0.0;0.0;6855.75;0.0;0.0;0.0;0.0;1;0.14702022525148994;1;0.7973928681049944;0
331373;2009;5;3894.93;584.24;644.14;778.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08677820320848806;1;0.26259318979182567;0
266665;2009;6;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1;0.08520248198653685;1;0.29965400926315944;0
297048;2009;6;4544.07;681.61;0.0;908.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13127933041106093;1;0.06391008976770696;0
320547;2009;6;0.0;995.37;0.0;796.3;0.0;0.0;0.0;0.0;0.0;3981.5;0.0;0.0;0.0;0.0;1;0.14107975898381564;1;0.15904709640365855;0
331362;2009;6;0.0;1904.38;0.0;1371.15;0.0;0.0;0.0;0.0;0.0;6855.75;0.0;0.0;0.0;0.0;1;0.14702022525148994;1;0.7973928681049944;0
331373;2009;6;3894.93;584.24;644.14;778.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08677820320848806;1;0.26259318979182567;0
266665;2009;7;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;0.0;0.0;0.0;0.0;1;0.09012440777143083;1;0.2954825346884826;0
297048;2009;7;4816.71;722.51;0.0;963.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13396159343262626;1;0.07909578847539489;0
320547;2009;7;0.0;1055.1;0.0;844.08;0.0;0.0;0.0;0.0;0.0;4220.38;0.0;0.0;0.0;0.0;1;0.15498236117405267;1;0.2562253578406102;0
331362;2009;7;0.0;2018.64;0.0;1453.42;0.0;0.0;0.0;0.0;0.0;7267.1;0.0;0.0;0.0;0.0;1;0.12678587016953868;1;0.7929339651671423;0
331373;2009;7;4128.63;619.29;682.79;825.73;2085.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.016938191869959818;1;0.15413512433404541;1
266665;2009;8;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;222.96;0.0;0.0;0.0;-1;-0.026499909681031997;1;0.21350093673631765;1
297048;2009;8;4816.71;722.51;0.0;963.34;0.0;0.0;0.0;0.0;0.0;0.0;302.96;0.0;0.0;0.0;-1;-0.0270326163496184;1;0.12946187903326933;1
320547;2009;8;0.0;1055.1;0.0;844.08;0.0;0.0;0.0;0.0;0.0;4220.38;0.0;0.0;0.0;0.0;1;0.15498236117405267;1;0.2562253578406102;0
331362;2009;8;0.0;2018.64;0.0;1453.42;0.0;0.0;0.0;0.0;0.0;7267.1;0.0;0.0;0.0;0.0;1;0.12678587016953868;1;0.7929339651671423;0
331373;2009;8;4128.63;619.29;682.79;825.73;2085.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.016938191869959818;1;0.15413512433404541;1
266665;2009;9;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;0.0;0.0;0.0;0.0;1;0.09012440777143083;1;0.2954825346884826;0
297048;2009;9;4816.71;722.51;0.0;963.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13396159343262626;1;0.07909578847539489;0
320547;2009;9;0.0;1055.1;0.0;844.08;0.0;0.0;0.0;0.0;0.0;4220.38;0.0;0.0;0.0;0.0;1;0.15498236117405267;1;0.2562253578406102;0
