isn_vinculo;num_ano;num_mes;100;106;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
167243;2007;4;0.0;3838.32;-1;-0.2016620079934348;-1;-14.54025509646009;2
167321;2007;4;0.0;673.05;1;0.09133564832317109;1;2.228650274678685;0
172915;2007;4;0.0;286.14;1;0.17174031973286624;1;1.8735242971054191;0
173352;2007;4;0.0;285.67;1;0.17132211586556362;1;1.8708947245324694;0
175041;2007;4;0.0;65.27;1;0.019474396443683428;-1;-0.13551834522001371;1
175043;2007;4;0.0;178.51;1;0.15204227287911798;1;1.0932764585645955;0
175502;2007;4;0.0;226.91;1;0.16628872158939345;1;1.4892302381268934;0
175970;2007;4;0.0;134.94;1;0.14560299171392793;1;0.6713784842238297;0
177065;2007;4;0.0;443.98;1;0.13563715954114697;1;2.410422126296062;0
177356;2007;4;0.0;306.48;1;0.17357643478440377;1;1.9810759249984216;0
218731;2007;4;0.0;286.69;1;0.1722691933480271;1;1.8765931111736691;0
264732;2007;4;0.0;126.14;1;0.13659584900384203;1;0.5784962014637216;0
296900;2007;4;0.0;1704.47;1;0.04392051105634298;1;0.03851749085562517;0
296979;2007;4;0.0;142.81;1;0.15402716487137996;1;0.7522495870271513;0
296999;2007;4;0.0;290.92;1;0.17623766142190267;1;1.8998949172459305;0
305944;2007;4;0.0;684.62;1;0.10006847887728715;1;2.1987960856191506;0
312118;2007;4;0.0;235.47;1;0.167918272573775;1;1.5514763463384043;0
312125;2007;4;0.0;281.13;1;0.16979453486698803;1;1.8451550887758401;0
320454;2007;4;0.0;206.18;1;0.17097549226658343;1;1.328865805796319;0
331355;2007;4;0.0;1110.0;1;0.07436543557503045;1;0.7250594114284041;0
331390;2007;4;0.0;136.0;1;0.14678579496356908;1;0.6823915342476496;0
331429;2007;4;0.0;673.05;1;0.09133564832317109;1;2.228650274678685;0
12898;2007;5;0.0;406.54;1;0.14629618751507234;1;2.341711239817691;0
20321;2007;5;0.0;95.21;1;0.09499150791922456;1;0.23135866871902522;0
73309;2007;5;0.0;312.14;1;0.1759247414483639;1;2.0088556293607525;0
127853;2007;5;0.0;681.78;1;0.09822403459407059;1;2.206256099831819;0
141000;2007;5;0.0;112.58;1;0.12737973096885113;1;0.43028051929189814;0
167040;2007;5;0.0;2865.69;-1;-0.12384695941849577;-1;-1.5457893220673355;2
167243;2007;5;0.0;3838.32;-1;-0.2016620079934348;-1;-14.54025509646009;2
167321;2007;5;0.0;673.05;1;0.09133564832317109;1;2.228650274678685;0
172915;2007;5;0.0;286.14;1;0.17174031973286624;1;1.8735242971054191;0
173352;2007;5;0.0;285.67;1;0.17132211586556362;1;1.8708947245324694;0
175041;2007;5;0.0;65.27;1;0.019474396443683428;-1;-0.13551834522001371;1
175043;2007;5;0.0;178.51;1;0.15204227287911798;1;1.0932764585645955;0
175502;2007;5;0.0;226.91;1;0.16628872158939345;1;1.4892302381268934;0
175970;2007;5;0.0;134.94;1;0.14560299171392793;1;0.6713784842238297;0
177065;2007;5;0.0;443.98;1;0.13563715954114697;1;2.410422126296062;0
177356;2007;5;0.0;306.48;1;0.17357643478440377;1;1.9810759249984216;0
218731;2007;5;0.0;286.69;1;0.1722691933480271;1;1.8765931111736691;0
264732;2007;5;0.0;126.14;1;0.13659584900384203;1;0.5784962014637216;0
296900;2007;5;0.0;1704.47;1;0.04392051105634298;1;0.03851749085562517;0
296979;2007;5;0.0;142.81;1;0.15402716487137996;1;0.7522495870271513;0
296999;2007;5;0.0;290.92;1;0.17623766142190267;1;1.8998949172459305;0
305944;2007;5;0.0;684.62;1;0.10006847887728715;1;2.1987960856191506;0
312118;2007;5;0.0;235.47;1;0.167918272573775;1;1.5514763463384043;0
312125;2007;5;0.0;281.13;1;0.16979453486698803;1;1.8451550887758401;0
320454;2007;5;0.0;206.18;1;0.17097549226658343;1;1.328865805796319;0
331355;2007;5;0.0;1110.0;1;0.07436543557503045;1;0.7250594114284041;0
331390;2007;5;0.0;136.0;1;0.14678579496356908;1;0.6823915342476496;0
331429;2007;5;0.0;673.05;1;0.09133564832317109;1;2.228650274678685;0
12898;2007;6;0.0;406.54;1;0.14629618751507234;1;2.341711239817691;0
20321;2007;6;0.0;95.21;1;0.09499150791922456;1;0.23135866871902522;0
73309;2007;6;0.0;312.14;1;0.1759247414483639;1;2.0088556293607525;0
127853;2007;6;0.0;681.78;1;0.09822403459407059;1;2.206256099831819;0
141000;2007;6;0.0;112.58;1;0.12737973096885113;1;0.43028051929189814;0
167040;2007;6;0.0;2865.69;-1;-0.12384695941849577;-1;-1.5457893220673355;2
167243;2007;6;0.0;3838.32;-1;-0.2016620079934348;-1;-14.54025509646009;2
167321;2007;6;0.0;673.05;1;0.09133564832317109;1;2.228650274678685;0
172915;2007;6;0.0;286.14;1;0.17174031973286624;1;1.8735242971054191;0
173352;2007;6;0.0;285.67;1;0.17132211586556362;1;1.8708947245324694;0
175041;2007;6;0.0;65.27;1;0.019474396443683428;-1;-0.13551834522001371;1
175043;2007;6;0.0;178.51;1;0.15204227287911798;1;1.0932764585645955;0
175502;2007;6;0.0;226.91;1;0.16628872158939345;1;1.4892302381268934;0
175970;2007;6;0.0;134.94;1;0.14560299171392793;1;0.6713784842238297;0
177065;2007;6;0.0;443.98;1;0.13563715954114697;1;2.410422126296062;0
177356;2007;6;0.0;306.48;1;0.17357643478440377;1;1.9810759249984216;0
218731;2007;6;0.0;286.69;1;0.1722691933480271;1;1.8765931111736691;0
264732;2007;6;0.0;126.14;1;0.13659584900384203;1;0.5784962014637216;0
296900;2007;6;0.0;1704.47;1;0.04392051105634298;1;0.03851749085562517;0
296979;2007;6;0.0;142.81;1;0.15402716487137996;1;0.7522495870271513;0
296999;2007;6;0.0;290.92;1;0.17623766142190267;1;1.8998949172459305;0
305944;2007;6;0.0;684.62;1;0.10006847887728715;1;2.1987960856191506;0
312118;2007;6;0.0;235.47;1;0.167918272573775;1;1.5514763463384043;0
312125;2007;6;0.0;281.13;1;0.16979453486698803;1;1.8451550887758401;0
320454;2007;6;0.0;206.18;1;0.17097549226658343;1;1.328865805796319;0
331355;2007;6;0.0;1110.0;1;0.07436543557503045;1;0.7250594114284041;0
331390;2007;6;0.0;136.0;1;0.14678579496356908;1;0.6823915342476496;0
331429;2007;6;0.0;673.05;1;0.09133564832317109;1;2.228650274678685;0
12898;2007;7;0.0;420.97;1;0.14169699493188487;1;2.3721771897254627;0
20321;2007;7;0.0;98.59;1;0.1008775298122011;1;0.2708660857874676;0
73309;2007;7;0.0;323.22;1;0.17520296926897833;1;2.060571497350196;0
127853;2007;7;0.0;705.98;1;0.10529431416741897;1;2.1400852934862016;0
141000;2007;7;0.0;116.58;1;0.13082808825868858;1;0.47464557783074923;0
167040;2007;7;0.0;2967.42;-1;-0.13946052166551315;-1;-2.3144269484632503;2
167243;2007;7;0.0;3974.58;-1;-0.20971149561738844;-1;-17.115143545028427;2
167321;2007;7;0.0;696.94;1;0.1041263260351149;1;2.165479204811348;0
172915;2007;7;0.0;296.3;1;0.17632409767480572;1;1.9287672739589468;0
173352;2007;7;0.0;295.81;1;0.17376147757945154;1;1.9261729349581884;0
175041;2007;7;0.0;67.59;1;0.026454796464400077;-1;-0.10600118480401477;1
175043;2007;7;0.0;184.85;1;0.1559692083092808;1;1.149453605725789;0
175502;2007;7;0.0;234.97;1;0.16932047631175112;1;1.5479038134628595;0
175970;2007;7;0.0;139.73;1;0.15147303156549263;1;0.7208463114047845;0
177065;2007;7;0.0;459.74;1;0.1413672194645993;1;2.4295480434500973;0
177356;2007;7;0.0;317.36;1;0.17504529887110076;1;2.033657469736056;0
218731;2007;7;0.0;296.87;1;0.17700003712165846;1;1.931776298809467;0
264732;2007;7;0.0;130.62;1;0.14195872903329187;1;0.6261060860482459;0
296900;2007;7;0.0;1764.98;1;0.0511000508990348;1;0.07866981416737673;0
296979;2007;7;0.0;147.88;1;0.15287375862718938;1;0.8032537991192044;0
296999;2007;7;0.0;301.25;1;0.17301884364368092;1;1.9545803495554281;0
305944;2007;7;0.0;708.92;1;0.10670948185048706;1;2.1316612534817168;0
312118;2007;7;0.0;243.83;1;0.16621439663307908;1;1.6100508613991238;0
312125;2007;7;0.0;291.11;1;0.17585637059941472;1;1.9009291276826232;0
320454;2007;7;0.0;213.5;1;0.16527095848865725;1;1.387057159721337;0
331355;2007;7;0.0;1149.41;1;0.0701863184980227;1;0.6056788118564072;0
331390;2007;7;0.0;140.83;1;0.1538471574752912;1;0.7320981133789957;0
331429;2007;7;0.0;696.94;1;0.1041263260351149;1;2.165479204811348;0
12898;2007;8;0.0;420.97;1;0.14169699493188487;1;2.3721771897254627;0
20321;2007;8;0.0;98.59;1;0.1008775298122011;1;0.2708660857874676;0
73309;2007;8;0.0;323.22;1;0.17520296926897833;1;2.060571497350196;0
127853;2007;8;0.0;705.98;1;0.10529431416741897;1;2.1400852934862016;0
141000;2007;8;0.0;120.72;1;0.1334535004809173;1;0.5199958819056434;0
167040;2007;8;0.0;2967.42;-1;-0.13946052166551315;-1;-2.3144269484632503;2
167243;2007;8;0.0;3974.58;-1;-0.20971149561738844;-1;-17.115143545028427;2
167321;2007;8;0.0;696.94;1;0.1041263260351149;1;2.165479204811348;0
172915;2007;8;0.0;296.3;1;0.17632409767480572;1;1.9287672739589468;0
173352;2007;8;0.0;295.81;1;0.17376147757945154;1;1.9261729349581884;0
175041;2007;8;0.0;67.59;1;0.026454796464400077;-1;-0.10600118480401477;1
